POS	lemma	word
DT	the	The
NN	project	Project
NNP	Gutenberg	Gutenberg
NNP	EBook	EBook
IN	of	of
NN	apology	Apology
IN	by	by
NNP	Plato	Plato
DT	this	This
NN	ebook	eBook
VBZ	be	is
IN	for	for
DT	the	the
NN	use	use
IN	of	of
NN	anyone	anyone
RB	anywhere	anywhere
IN	at	at
DT	no	no
NN	cost	cost
CC	and	and
IN	with	with
RB	almost	almost
DT	no	no
NNS	restriction	restrictions
RB	whatsoever	whatsoever
PRP	you	You
MD	may	may
VB	copy	copy
PRP	it	it
VB	give	give
PRP	it	it
RB	away	away
CC	or	or
NNP	re	re
VBP	use	use
PRP	it	it
IN	under	under
DT	the	the
NNS	term	terms
IN	of	of
DT	the	the
NN	project	Project
NNP	Gutenberg	Gutenberg
NNP	Li	Li
NNP	cense	cense
VBD	include	included
IN	with	with
DT	this	this
NN	ebook	eBook
CC	or	or
NN	online	online
IN	at	at
NNP	www	www
NNP	gutenberg	gutenberg
NNP	org	org
NNP	Title	Title
NN	apology	Apology
RB	also	Also
VBN	know	known
IN	as	as
DT	the	The
NN	death	Death
IN	of	of
NNP	Socrates	Socrates
NN	author	Author
NNP	Plato	Plato
NN	translator	Translator
NNP	Benjamin	Benjamin
NNP	Jowett	Jowett
NNP	Release	Release
NN	date	Date
NNP	November	November
CD	3	3
CD	2008	2008
NNP	EBook	EBook
CD	1656	1656
NN	language	Language
JJ	english	English
NN	start	START
IN	of	OF
DT	this	THIS
NN	project	PROJECT
NNP	GUTENBERG	GUTENBERG
NNP	EBOOK	EBOOK
NN	apology	APOLOGY
VBN	produce	Produced
IN	by	by
VB	sue	Sue
NNP	Asscher	Asscher
CC	and	and
NNP	David	David
NNP	Widger	Widger
NNP	www	www
NNP	princexml	princexml
NNP	com	com
NNP	Prince	Prince
JJ	personal	Personal
NN	edition	Edition
DT	this	This
NN	document	document
VBD	be	was
VBN	create	created
IN	with	with
NNP	Prince	Prince
DT	a	a
JJ	great	great
NN	way	way
IN	of	of
VBG	get	getting
NN	web	web
NN	content	content
IN	onto	onto
NN	paper	paper
NN	apology	APOLOGY
CD	2	2
CD	66	66
IN	by	By
NNP	Plato	Plato
VBN	translate	Translated
IN	by	by
NNP	Benjamin	Benjamin
NNP	Jowett	Jowett
NNS	contents	Contents
NN	introduction	INTRODUCTION
NN	apology	APOLOGY
CD	3	3
CD	66	66
CD	4	4
CD	66	66
NN	introduction	INTRODUCTION
IN	in	In
WP	what	what
NN	relation	relation
DT	the	the
NN	apology	Apology
IN	of	of
NNP	Plato	Plato
VBZ	stand	stands
TO	to	to
DT	the	the
JJ	real	real
NN	defence	defence
IN	of	of
NNP	Socrates	Socrates
EX	there	there
VBP	be	are
DT	no	no
NNS	means	means
IN	of	of
VBG	determine	determining
PRP	it	It
RB	certainly	certainly
VBZ	agree	agrees
IN	in	in
NN	tone	tone
CC	and	and
NN	character	character
IN	with	with
DT	the	the
NN	description	description
IN	of	of
NNP	Xenophon	Xenophon
WP	who	who
VBZ	say	says
IN	in	in
DT	the	the
NNS	memorabilia	Memorabilia
WDT	that	that
NNP	Socrates	Socrates
MD	might	might
VB	have	have
VBN	be	been
VBN	acquit	acquitted
IN	if	if
IN	in	in
DT	any	any
JJ	moderate	moderate
NN	degree	degree
PRP	he	he
MD	would	would
VB	have	have
