POS	lemma	word
NN	image	image
NN	dhq	DHQ
NN	logo	Logo
NN	image	image
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	quarterly	Quarterly
NN	logo	Logo
NN	homesubmissionsabout	homesubmissionsabout
NN	dhqdhq	dhqdhq
NN	peoplecontact	peoplecontact
JJ	current	Current
NN	issue	Issue
CD	2017	2017
CD	11	11
CD	4	4
NN	preview	Preview
NN	issue	Issue
CD	2018	2018
CD	12	12
CD	1	1
JJ	previous	Previous
NNS	issue	Issues
CD	2017	2017
CD	11	11
CD	3	3
CD	2017	2017
CD	11	11
CD	2	2
CD	2017	2017
CD	11	11
CD	1	1
CD	2016	2016
CD	10	10
CD	4	4
CD	2016	2016
CD	10	10
CD	3	3
CD	2016	2016
CD	10	10
CD	2	2
CD	2016	2016
CD	10	10
CD	1	1
CD	2015	2015
CD	9	9
CD	4	4
CD	2015	2015
CD	9	9
CD	3	3
CD	2015	2015
CD	9	9
CD	2	2
CD	2015	2015
CD	9	9
CD	1	1
CD	2014	2014
CD	8	8
CD	4	4
CD	2014	2014
CD	8	8
CD	3	3
CD	2014	2014
CD	8	8
CD	2	2
CD	2014	2014
CD	8	8
CD	1	1
CD	2013	2013
CD	7	7
CD	3	3
CD	2013	2013
CD	7	7
CD	2	2
CD	2013	2013
CD	7	7
CD	1	1
CD	2012	2012
CD	6	6
CD	3	3
CD	2012	2012
CD	6	6
CD	2	2
CD	2012	2012
CD	6	6
CD	1	1
CD	2011	2011
CD	5	5
CD	3	3
CD	2011	2011
CD	5	5
CD	2	2
CD	2011	2011
CD	5	5
CD	1	1
CD	2010	2010
CD	4	4
CD	2	2
CD	2010	2010
CD	4	4
CD	1	1
CD	2009	2009
CD	3	3
CD	4	4
CD	2009	2009
CD	3	3
CD	3	3
CD	2009	2009
CD	3	3
CD	2	2
CD	2009	2009
CD	3	3
CD	1	1
CD	2008	2008
CD	2	2
CD	1	1
CD	2007	2007
CD	1	1
CD	2	2
CD	2007	2007
CD	1	1
CD	1	1
NNS	index	Indexes
NN	title	Title
NN	author	Author
NN	image	image
NN	sidenavbarimg	sidenavbarimg
NN	issn	ISSN
CD	1938	1938
CD	4122	4122
NNS	announcement	Announcements
VBP	call	Call
IN	for	for
NNS	reviewer	Reviewers
VBP	call	Call
IN	for	for
NNS	submission	Submissions
NN	image	image
NN	button1	button1
NN	addthis	addthis
NN	gif	gif
NNP	DHQ	DHQ
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	quarterly	Quarterly
CD	2017	2017
NN	volume	Volume
CD	11	11
NN	number	Number
CD	3	3
CD	2017	2017
CD	11	11
CD	3	3
NN	xml	XML
VBP	discuss	Discuss
NNS	comment	Comments
DT	the	The
NNP	Digital	Digital
NN	classicist	Classicist
VBG	build	building
DT	a	a
JJ	digital	Digital
NNS	humanities	Humanities
NN	community	Community
NNP	Simon	Simon
NNP	Mahony	Mahony
JJ	lt	lt
NN	s_dot_mahony_at_ucl_dot_ac_dot_uk	s_dot_mahony_at_ucl_dot_ac_dot_uk
NN	gt	gt
NNP	University	University
NNP	College	College
NNP	London	London
NN	abstract	Abstract
EX	there	There
VBZ	have	has
VBN	be	been
JJ	much	much
NN	discussion	discussion
IN	about	about
NNP	digital	digital
NNS	humanities	humanities
VBP	dh	DH
CC	both	both
IN	as	as
DT	a	a
NN	discipline	discipline
CC	and	and
IN	as	as
DT	a	a
NN	community	community
IN	of	of
NN	practice	practice
CD	1	1
WDT	whatever	Whatever
DT	the	the
NN	balance	balance
IN	of	of
NN	opinion	opinion
DT	the	the
NN	emergence	emergence
IN	of	of
NNP	digital	digital
NN	scholarship	scholarship
IN	in	in
DT	the	the
NNS	humanities	humanities
VBZ	have	has
RB	undoubtedly	undoubtedly
VBN	have	had
JJ	considerable	considerable
NN	impact	impact
IN	on	on
JJ	many	many
NNS	discipline	disciplines
CD	one	one
JJ	such	such
NN	discipline	discipline
VBZ	be	is
NNS	classic	Classics
CC	and	and
DT	the	the
NN	study	study
IN	of	of
DT	the	the
JJ	ancient	ancient
NN	world	world
RBR	more	more
RB	generally	generally
DT	this	This
NN	article	article
VBZ	use	uses
DT	the	the
NNP	Digital	Digital
NN	classicist	Classicist
NN	dc	DC
IN	as	as
DT	a	an
NN	example	example
IN	of	of
DT	a	a
NN	dh	DH
NN	community	community
IN	in	in
DT	a	a
NN	case	case
NN	study	study
WDT	which	which
NNS	trace	traces
PRP$	its	its
NN	development	development
CC	and	and
NN	growth	growth
TO	to	to
VB	examine	examine
WP	what	what
MD	might	might
VB	be	be
VBN	learn	learned
IN	as	As
DT	a	a
NN	community	community
DT	the	the
NN	dc	DC
VBZ	join	joins
RB	together	together
NNS	practitioner	practitioners
JJ	interested	interested
IN	in	in
DT	the	the
NN	application	application
IN	of	of
JJ	innovative	innovative
NNP	digital	digital
NNS	method	methods
CC	and	and
NN	technology	technology
TO	to	to
DT	the	the
NN	study	study
IN	of	of
DT	the	the
JJ	ancient	ancient
NN	world	world
IN	in	in
PRP$	its	its
JJS	widest	widest
NN	sense	sense
WRB	how	How
VBZ	have	has
DT	this	this
VBN	come	come
RB	about	about
CC	and	and
RB	perhaps	perhaps
RBR	more	more
RB	importantly	importantly
WRB	how	how
VBZ	have	has
PRP	it	it
VBN	be	been
VBN	sustain	sustained
CC	and	and
RB	indeed	indeed
VBD	provide	provided
DT	the	the
NN	inspiration	inspiration
IN	for	for
JJ	other	other
JJ	affiliated	affiliated
NNS	community	communities
WP	what	What
VBP	do	do
PRP	we	we
VB	understand	understand
IN	by	by
DT	a	a
NN	community	community
CC	and	and
DT	the	the
NN	association	association
IN	of	of
JJ	individual	individual
NNS	practitioner	practitioners
VBN	separate	separated
IN	by	by
NN	distance	distance
PRP	it	It
VBZ	be	is
JJ	important	important
IN	that	that
NNS	member	members
VBP	feel	feel
IN	that	that
PRP	they	they
VBP	be	are
NNS	stakeholder	stakeholders
IN	that	that
PRP	they	they
VBP	have	have
DT	a	a
NN	sense	sense
IN	of	of
NN	ownership	ownership
CC	and	and
VBP	derive	derive
NN	value	value
IN	from	from
NN	participation	participation
CC	and	and
NN	contribution	contribution
PRP	it	It
VBZ	be	is
VBN	argue	argued
RB	here	here
IN	that	that
DT	a	a
NN	community	community
MD	could	could
VB	be	be
VBN	see	seen
IN	as	as
DT	a	a
JJ	symbolic	symbolic
CC	and	and
JJ	intellectual	intellectual
NN	construct	construct
CD	one	one
IN	of	of
NN	perception	perception
RB	rather	rather
IN	than	than
NN	physicality	physicality
TO	to	to
VB	facilitate	facilitate
DT	the	the
NN	exchange	exchange
IN	of	of
NNS	idea	ideas
CC	and	and
RB	so	so
NN	effect	effect
NN	growth	growth
CC	and	and
VB	strengthen	strengthen
DT	the	the
NN	discipline	discipline
NN	introduction	Introduction
CD	1	1
DT	the	The
NNP	Digital	Digital
NN	classicist	Classicist
VBZ	be	is
VBN	use	used
RB	here	here
IN	as	as
DT	a	a
NN	case	case
NN	study	study
IN	for	for
VBG	look	looking
IN	at	at
DT	the	the
NN	development	development
IN	of	of
CC	and	and
RBR	more	more
RB	importantly	importantly
WRB	how	how
PRP	we	we
MD	might	might
VB	sustain	sustain
DT	a	a
JJ	digital	Digital
NNS	humanities	Humanities
VBP	dh	DH
NN	community	community
DT	this	This
NN	paper	paper
VBZ	examine	examines
DT	the	the
NN	background	background
TO	to	to
DT	the	the
NN	foundation	foundation
IN	of	of
DT	the	the
NNP	Digital	Digital
NN	classicist	Classicist
NN	dc	DC
WRB	how	how
PRP	it	it
DT	all	all
VBD	come	came
IN	about	about
PRP$	its	its
NN	development	development
WRB	why	why
PRP	it	it
VBD	evolve	evolved
IN	in	in
DT	the	the
NN	way	way
IN	that	that
PRP	it	it
VBD	do	did
VBZ	present	presents
DT	some	some
NNS	reflection	reflections
IN	on	on
WP	what	what
VBD	be	was
VBN	learn	learned
IN	along	along
DT	the	the
NN	way	way
CC	and	and
VBG	look	looking
RB	ahead	ahead
VBZ	consider	considers
WRB	where	where
IN	as	as
DT	a	a
NN	community	community
PRP	we	we
MD	might	might
