POS	lemma	word
NN	image	image
NN	dhq	DHQ
NN	logo	Logo
NN	image	image
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	quarterly	Quarterly
NN	logo	Logo
NN	homesubmissionsabout	homesubmissionsabout
NN	dhqdhq	dhqdhq
NN	peoplecontact	peoplecontact
JJ	current	Current
NN	issue	Issue
CD	2017	2017
CD	11	11
CD	4	4
NN	preview	Preview
NN	issue	Issue
CD	2018	2018
CD	12	12
CD	1	1
JJ	previous	Previous
NNS	issue	Issues
CD	2017	2017
CD	11	11
CD	3	3
CD	2017	2017
CD	11	11
CD	2	2
CD	2017	2017
CD	11	11
CD	1	1
CD	2016	2016
CD	10	10
CD	4	4
CD	2016	2016
CD	10	10
CD	3	3
CD	2016	2016
CD	10	10
CD	2	2
CD	2016	2016
CD	10	10
CD	1	1
CD	2015	2015
CD	9	9
CD	4	4
CD	2015	2015
CD	9	9
CD	3	3
CD	2015	2015
CD	9	9
CD	2	2
CD	2015	2015
CD	9	9
CD	1	1
CD	2014	2014
CD	8	8
CD	4	4
CD	2014	2014
CD	8	8
CD	3	3
CD	2014	2014
CD	8	8
CD	2	2
CD	2014	2014
CD	8	8
CD	1	1
CD	2013	2013
CD	7	7
CD	3	3
CD	2013	2013
CD	7	7
CD	2	2
CD	2013	2013
CD	7	7
CD	1	1
CD	2012	2012
CD	6	6
CD	3	3
CD	2012	2012
CD	6	6
CD	2	2
CD	2012	2012
CD	6	6
CD	1	1
CD	2011	2011
CD	5	5
CD	3	3
CD	2011	2011
CD	5	5
CD	2	2
CD	2011	2011
CD	5	5
CD	1	1
CD	2010	2010
CD	4	4
CD	2	2
CD	2010	2010
CD	4	4
CD	1	1
CD	2009	2009
CD	3	3
CD	4	4
CD	2009	2009
CD	3	3
CD	3	3
CD	2009	2009
CD	3	3
CD	2	2
CD	2009	2009
CD	3	3
CD	1	1
CD	2008	2008
CD	2	2
CD	1	1
CD	2007	2007
CD	1	1
CD	2	2
CD	2007	2007
CD	1	1
CD	1	1
NNS	index	Indexes
NN	title	Title
NN	author	Author
NN	image	image
NN	sidenavbarimg	sidenavbarimg
NN	issn	ISSN
CD	1938	1938
CD	4122	4122
NNS	announcement	Announcements
VBP	call	Call
IN	for	for
NNS	reviewer	Reviewers
VBP	call	Call
IN	for	for
NNS	submission	Submissions
NN	image	image
NN	button1	button1
NN	addthis	addthis
NN	gif	gif
NNP	DHQ	DHQ
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	quarterly	Quarterly
NN	author	Author
NNS	biography	Biographies
NNP	Florentina	Florentina
NNP	Armaselu	Armaselu
NNP	Florentina	Florentina
NNP	Armaselu	Armaselu
VBZ	be	is
DT	a	a
NN	research	research
NN	scientist	scientist
IN	at	at
DT	the	the
NN	centre	Centre
IN	for	for
JJ	contemporary	Contemporary
CC	and	and
JJ	digital	Digital
NN	history	History
NN	c2dh	C2DH
IN	of	of
DT	the	the
NNP	University	University
IN	of	of
NNP	Luxembourg	Luxembourg
IN	with	With
DT	a	a
NN	background	background
IN	in	in
NN	computer	Computer
NN	science	Science
NN	literature	literature
CC	and	and
NNS	linguistics	linguistics
PRP$	she	her
NN	research	research
VBZ	focus	focuses
IN	on	on
NN	text	text
VBG	encode	encoding
NNP	digital	digital
JJ	scholarly	scholarly
NNS	edition	editions
NN	text	text
NN	analysis	analysis
CC	and	and
JJ	human	Human
NN	computer	Computer
NN	interaction	Interaction
NNP	Natalie	Natalie
NNP	Berkman	Berkman
NNP	Natalie	Natalie
NNP	Berkman	Berkman
VBZ	be	is
DT	a	a
JJ	doctoral	doctoral
NN	candidate	candidate
IN	in	in
DT	the	the
NN	department	Department
IN	of	of
JJ	french	French
CC	and	and
JJ	italian	Italian
IN	at	at
NNP	Princeton	Princeton
NNP	University	University
RB	currently	currently
VBG	work	working
IN	on	on
PRP$	she	her
NN	dissertation	dissertation
IN	on	on
DT	the	the
JJ	mathematical	mathematical
NNS	method	methods
IN	of	of
DT	the	the
NN	oulipo	Oulipo
IN	under	under
DT	the	the
NN	direction	direction
IN	of	of
NN	professor	Professor
NNP	David	David
NNP	Bellos	Bellos
DT	a	An
VBN	associate	associated
NN	member	member
IN	of	of
DT	the	the
NNP	ANR	ANR
NNP	DifdePo	DifdePo
PRP	she	she
VBZ	be	is
RB	also	also
NN	coordinator	coordinator
IN	of	of
DT	the	the
NN	transcription	transcription
NN	team	team
IN	for	for
DT	the	the
NNP	Oulipo	Oulipo
NN	archival	archival
NN	transcription	transcription
NN	project	project
PRP$	she	Her
NN	dissertation	dissertation
VBZ	examine	examines
JJ	various	various
NNS	branch	branches
IN	of	of
JJ	mathematical	mathematical
NN	thought	thought
VBN	set	set
NN	theory	theory
NN	algebra	algebra
NNS	combinatoric	combinatorics
NNS	algorithm	algorithms
CC	and	and
NN	geometry	geometry
IN	on	on
DT	the	the
NN	philosophy	philosophy
CC	and	and
NN	production	production
IN	of	of
DT	the	the
NN	oulipo	Oulipo
CC	and	and
DT	the	the
NN	reception	reception
IN	of	of
JJ	oulipian	Oulipian
NNS	text	texts
PRP	she	She
VBZ	be	is
RB	currently	currently
VBG	work	working
IN	on	on
VBG	complete	completing
CD	one	one
IN	of	of
DT	the	the
NNP	Princeton	Princeton
NNP	Center	Center
IN	for	for
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	inaugural	inaugural
NNS	project	projects
IN	for	for
DT	the	the
CD	2015	2015
CD	6	6
JJ	academic	academic
NN	year	year
WDT	which	which
VBZ	consist	consists
IN	of	of
NNP	digital	digital
NNP	annexes	annexes
IN	for	for
PRP$	she	her
NN	dissertation	dissertation
IN	that	that
PRP	she	she
VBZ	be	is
VBG	program	programming
PRP	herself	herself
IN	in	in
NNP	Python	Python
NNP	Rhiannon	Rhiannon
NNP	Stephanie	Stephanie
NNP	Bettivia	Bettivia
NNP	Rhiannon	Rhiannon
NNP	Bettivia	Bettivia
VBZ	be	is
DT	a	a
JJ	postdoctoral	postdoctoral
NN	research	research
NN	associate	associate
IN	at	at
DT	the	the
NNP	University	University
IN	of	of
NNP	Illinois	Illinois
NNP	Urbana	Urbana
NNP	Champaign	Champaign
PRP$	she	Her
NN	research	research
VBZ	examine	examines
DT	the	the
NNS	politics	politics
CC	and	and
NNS	discourse	discourses
IN	of	of
DT	the	the
VBG	grow	growing
NN	sub	sub
NN	field	field
IN	of	of
NNP	digital	digital
NN	preservation	preservation
CC	and	and
VBZ	investigate	investigates
JJ	new	new
NNS	methodology	methodologies
IN	for	for
VBG	preserve	preserving
DT	the	the
JJ	interpretive	interpretive
NN	framework	framework
IN	for	for
NNP	digital	digital
NNPS	materials	materials
PRP	she	She
VBZ	have	has
VBN	publish	published
IN	in	in
DT	the	the
NNP	International	International
NNP	Journal	Journal
IN	of	of
NNP	Digital	Digital
NN	curation	Curation
IN	about	about
PRP$	she	her
NN	work	work
IN	on	on
DT	the	the
NNP	IMLS	IMLS
NNP	grant	grant
VBG	preserve	Preserving
JJ	virtual	Virtual
NNS	world	Worlds
CD	ii	II
IN	among	among
JJ	other	other
NNS	publication	publications
CC	and	and
NNS	presentation	presentations
IN	in	in
DT	the	the
NNS	field	fields
IN	of	of
NN	information	information
NNP	science	science
NNP	digital	digital
NNS	humanities	humanities
CC	and	and
NNS	communication	communications
PRP	she	She
RB	also	also
VBZ	teach	teaches
IN	in	in
DT	the	the
NNS	area	areas
IN	of	of
NNP	digital	digital
NN	preservation	preservation
NNP	metadata	metadata
CC	and	and
DT	the	the
NN	role	role
IN	of	of
NNS	library	libraries
CC	and	and
NN	information	information
IN	in	in
NN	society	society
IN	in	in
DT	the	the
NN	school	School
IN	of	of
NNP	Information	Information
NNP	Sciences	Sciences
IN	at	at
DT	the	the
NNP	University	University
IN	of	of
NNP	Illinois	Illinois
NNP	Antonis	Antonis
NNP	Bikakis	Bikakis
NNP	Antonis	Antonis
NNP	Bikakis	Bikakis
VBZ	be	is
DT	a	a
JJ	senior	senior
NN	lecturer	lecturer
IN	of	of
NN	computing	Computing
CC	and	and
JJ	artificial	Artificial
