POS	lemma	word
NN	image	image
NN	dhq	DHQ
NN	logo	Logo
NN	image	image
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	quarterly	Quarterly
NN	logo	Logo
NN	homesubmissionsabout	homesubmissionsabout
NN	dhqdhq	dhqdhq
NN	peoplecontact	peoplecontact
JJ	current	Current
NN	issue	Issue
CD	2017	2017
CD	11	11
CD	4	4
NN	preview	Preview
NN	issue	Issue
CD	2018	2018
CD	12	12
CD	1	1
JJ	previous	Previous
NNS	issue	Issues
CD	2017	2017
CD	11	11
CD	3	3
CD	2017	2017
CD	11	11
CD	2	2
CD	2017	2017
CD	11	11
CD	1	1
CD	2016	2016
CD	10	10
CD	4	4
CD	2016	2016
CD	10	10
CD	3	3
CD	2016	2016
CD	10	10
CD	2	2
CD	2016	2016
CD	10	10
CD	1	1
CD	2015	2015
CD	9	9
CD	4	4
CD	2015	2015
CD	9	9
CD	3	3
CD	2015	2015
CD	9	9
CD	2	2
CD	2015	2015
CD	9	9
CD	1	1
CD	2014	2014
CD	8	8
CD	4	4
CD	2014	2014
CD	8	8
CD	3	3
CD	2014	2014
CD	8	8
CD	2	2
CD	2014	2014
CD	8	8
CD	1	1
CD	2013	2013
CD	7	7
CD	3	3
CD	2013	2013
CD	7	7
CD	2	2
CD	2013	2013
CD	7	7
CD	1	1
CD	2012	2012
CD	6	6
CD	3	3
CD	2012	2012
CD	6	6
CD	2	2
CD	2012	2012
CD	6	6
CD	1	1
CD	2011	2011
CD	5	5
CD	3	3
CD	2011	2011
CD	5	5
CD	2	2
CD	2011	2011
CD	5	5
CD	1	1
CD	2010	2010
CD	4	4
CD	2	2
CD	2010	2010
CD	4	4
CD	1	1
CD	2009	2009
CD	3	3
CD	4	4
CD	2009	2009
CD	3	3
CD	3	3
CD	2009	2009
CD	3	3
CD	2	2
CD	2009	2009
CD	3	3
CD	1	1
CD	2008	2008
CD	2	2
CD	1	1
CD	2007	2007
CD	1	1
CD	2	2
CD	2007	2007
CD	1	1
CD	1	1
NNS	index	Indexes
NN	title	Title
NN	author	Author
NN	image	image
NN	sidenavbarimg	sidenavbarimg
NN	issn	ISSN
CD	1938	1938
CD	4122	4122
NNS	announcement	Announcements
VBP	call	Call
IN	for	for
NNS	reviewer	Reviewers
VBP	call	Call
IN	for	for
NNS	submission	Submissions
NN	image	image
NN	button1	button1
NN	addthis	addthis
NN	gif	gif
NNP	DHQ	DHQ
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	quarterly	Quarterly
CD	2017	2017
NN	volume	Volume
CD	11	11
NN	number	Number
CD	3	3
CD	2017	2017
CD	11	11
CD	3	3
NN	xml	XML
VBP	discuss	Discuss
NNS	comment	Comments
JJ	collaborative	Collaborative
NN	knowledge	Knowledge
NN	creation	Creation
CC	and	and
NN	student	Student
VBD	lead	Led
NN	assignment	Assignment
NN	design	Design
NN	wikipedia	Wikipedia
IN	in	in
DT	the	the
NNP	University	University
NN	literature	Literature
NN	class	Class
NNP	Laura	Laura
NNP	Estill	Estill
JJ	lt	lt
NN	lestill_at_tamu_dot_edu	lestill_at_tamu_dot_edu
NN	gt	gt
NNP	Texas	Texas
DT	a	A
NN	amp	amp
NN	m	M
NN	university	University
NN	abstract	Abstract
DT	this	This
NN	case	case
NN	study	study
VBZ	outline	outlines
WRB	how	how
VBG	write	writing
IN	for	for
NNP	Wikipedia	Wikipedia
MD	can	can
VB	benefit	benefit
NNS	student	students
IN	in	in
DT	a	an
JJ	undergraduate	undergraduate
NN	literature	literature
NN	class	class
IN	by	by
VBG	have	having
PRP	they	them
VB	undertake	undertake
JJ	scholarly	scholarly
NN	research	research
VBD	read	read
JJ	unmediated	unmediated
NNS	text	texts
CC	and	and
VB	write	write
IN	for	for
DT	a	a
JJ	real	real
NN	life	life
NN	audience	audience
IN	in	In
VBG	keep	keeping
IN	with	with
DT	the	the
JJ	collaborative	collaborative
NN	spirit	spirit
IN	of	of
NNP	Wikipedia	Wikipedia
DT	the	the
NNS	rubric	rubrics
VBN	provide	provided
RB	here	here
VBD	be	were
RB	primarily	primarily
VBN	create	created
IN	by	by
DT	the	the
NN	class	class
IN	as	as
DT	a	a
JJ	whole	whole
NN	estill	Estill
VBZ	demonstrate	demonstrates
WRB	how	how
DT	this	this
NN	assignment	assignment
VBD	encourage	encouraged
NNS	student	students
TO	to	to
VB	question	question
VBN	receive	received
NNS	notion	notions
IN	of	of
JJ	literary	literary
NNP	canon	canon
CC	and	and
TO	to	to
VB	engage	engage
RB	critically	critically
IN	with	with
NN	wikipedia	Wikipedia
PRP	itself	itself
RB	perhaps	Perhaps
RB	paradoxically	paradoxically
VBG	write	writing
IN	for	for
NNP	Wikipedia	Wikipedia
VBD	give	gave
NNS	student	students
NN	ownership	ownership
IN	of	of
PRP$	they	their
NN	writing	writing
CC	and	and
NN	research	research
RB	ultimately	Ultimately
DT	this	this
NN	assignment	assignment
VBD	facilitate	facilitated
NNS	student	students
TO	to	to
VB	become	become
NNS	expert	experts
IN	on	on
JJ	understudied	understudied
NNS	topic	topics
CC	and	and
VBD	help	helped
PRP	they	them
VB	learn	learn
IN	about	about
WRB	how	how
TO	to	to
VB	do	do
JJ	literary	literary
NN	research	research
CD	1	1
CC	but	But
PRP$	my	my
JJ	other	other
NNS	professor	professors
VBD	tell	told
PRP	I	me
RB	not	not
TO	to	to
VB	use	use
NNP	Wikipedia	Wikipedia
PRP$	my	my
NN	class	class
VBD	chorus	chorused
IN	upon	upon
NN	hearing	hearing
IN	that	that
PRP	we	we
VBD	be	were
VBG	go	going
TO	to	to
VB	be	be
VBG	write	writing
NN	wikipedia	Wikipedia
NNS	entry	entries
IN	in	In
DT	a	an
JJ	unscientific	unscientific
NN	straw	straw
NN	poll	poll
VBN	conduct	conducted
IN	through	through
DT	a	a
NN	show	show
IN	of	of
NNS	hand	hands
PRP	they	they
DT	all	all
VBN	admit	admitted
TO	to	to
VBG	use	using
DT	the	the
JJ	online	online
NN	encyclopedia	encyclopedia
IN	despite	despite
PRP$	they	their
NNS	professor	professors
NNS	warning	warnings
CD	1	1
DT	this	This
NN	article	article
VBZ	explore	explores
DT	the	the
NNS	benefit	benefits
IN	of	of
CC	and	and
NN	rationale	rationale
IN	for	for
VBG	have	having
NNS	student	students
IN	in	in
DT	a	a
NN	literature	literature
NN	class	class
VB	write	write
NNP	Wikipedia	Wikipedia
NNS	article	articles
CD	2	2
IN	in	in
DT	this	this
NN	case	case
NNS	student	students
IN	in	in
DT	a	a
JJ	third	third
NN	year	year
NNP	Renaissance	Renaissance
NN	drama	Drama
NN	class	class
VBD	analyze	analyzed
VBG	exist	existing
NNP	Wikipedia	Wikipedia
NNS	article	articles
RB	about	about
RB	early	early
JJ	modern	modern
NNS	play	plays
VBD	devise	devised
DT	the	the
JJ	rubric	rubric
IN	for	for
WRB	how	how
PRP$	they	their
NNS	article	articles
MD	would	would
VB	be	be
VBN	evaluate	evaluated
VBN	adopt	adopted
CC	and	and
VBN	research	researched
DT	a	a
NN	play	play
VBD	present	presented
PRP$	they	their
NN	work	work
TO	to	to
DT	the	the
NN	class	class
CC	and	and
VBD	have	had
DT	the	the
NN	option	option
IN	of	of
VBG	publish	publishing
PRP$	they	their
NN	writing	writing
IN	on	on
NNP	Wikipedia	Wikipedia
RB	ultimately	Ultimately
VBG	be	being
NN	part	part
IN	of	of
DT	the	the
NN	assignment	assignment
NN	design	design
NN	process	process
CC	and	and
VBG	write	writing
IN	for	for
DT	a	a
JJ	public	public
NN	audience	audience
VBD	lead	led
NNS	student	students
TO	to	to
VB	undertake	undertake
JJ	primary	primary
NN	research	research
TO	to	to
NN	question	question
VBD	receive	received
NNS	idea	ideas
IN	of	of
JJ	literary	literary
NNP	canon	canon
CC	and	and
TO	to	to
VB	take	take
NN	ownership	ownership
IN	of	of
PRP$	they	their
VBG	write	writing
DT	this	This
NN	research	research
VBN	base	based
VBG	write	writing
NN	project	project
VBZ	rely	relies
IN	on	on
DT	the	the
NNP	digital	digital
NNS	humanities	humanities
NN	principle	principle
IN	of	of
VBG	have	having
