type	entity
ORGANIZATION	Library Items Search for Lists Search for Contacts Search
ORGANIZATION	Providence RI Alliance of Digital Humanities
ORGANIZATION	Digital
ORGANIZATION	Digital
ORGANIZATION	DHQ Author Alliance of Digital Humanities Organizations Publisher Providence RI Alliance of Digital Humanities
ORGANIZATION	RUC
ORGANIZATION	Journal Magazine Newspaper All Authors Contributors Alliance of Digital Humanities Organizations
ORGANIZATION	DHQ Digital
ORGANIZATION	Digital
ORGANIZATION	Linked Data Primary Entity
ORGANIZATION	Digital
LOCATION	Providence
ORGANIZATION	Alliance of Digital Humanities Organizations
ORGANIZATION	Digital
ORGANIZATION	Alliance of Digital Humanities Organizations
ORGANIZATION	Digital
ORGANIZATION	RUC
ORGANIZATION	Alliance of Digital Humanities Organizations
ORGANIZATION	Alliance of Digital Humanities Organizations
LOCATION	Providence RI
ORGANIZATION	Alliance of Digital Humanities Organizations
ORGANIZATION	Alliance of Digital Humanities Organizations
ORGANIZATION	Digital
ORGANIZATION	Digital
ORGANIZATION	Digital
ORGANIZATION	Digital
LOCATION	Providence
ORGANIZATION	Alliance of Digital Humanities Organizations
ORGANIZATION	DHQ Alliance of Digital Humanities Organizations Providence RI Alliance of Digital Humanities
LOCATION	Italiano Nederlands Portugu
