type	entity
ORGANIZATION	New York Times
ORGANIZATION	Digital Humanities
ORGANIZATION	Digital Humanities
PERSON	David Lodge
PERSON	Morris Zapp
PERSON	Kathleen Fitzpatrick
PERSON	Fitzpatrick
PERSON	Fitzpatrick
PERSON	Fitzpatrick
PERSON	Again Fitzpatrick
PERSON	Fitzpatrick
PERSON	Fitzpatrick
PERSON	Fitzpatrick
PERSON	Mark Poster
PERSON	Milton
PERSON	Robert Coover
ORGANIZATION	New York Times
PERSON	John Milton Paradise
PERSON	Fitzpatrick
PERSON	Fitzpatrick
ORGANIZATION	Digital Humanities Manifesto
PERSON	Matthew Kirschenbaum
ORGANIZATION	Digital Humanities
PERSON	Michael Shanks
ORGANIZATION	Digital
ORGANIZATION	Facebook YouTube
PERSON	Kirschenbaum
PERSON	Fitzpatrick
PERSON	Paul Jay
PERSON	Gerald Graff
PERSON	Jerome McGann
ORGANIZATION	University of Virginia The
ORGANIZATION	Florida International University
LOCATION	Miami
ORGANIZATION	Benjamin N Cardozo School
ORGANIZATION	University of California at Berkeley Johns Hopkins Duke University
ORGANIZATION	University of Illinois Chicago He
PERSON	Antihumanism Milton
ORGANIZATION	Errol Morris Errol Morris
LOCATION	America
PERSON	Douthat
LOCATION	Hollywood
ORGANIZATION	Force
LOCATION	America
LOCATION	New York
ORGANIZATION	Republican Party In Triumph Brooks
PERSON	Collins
PERSON	Brooks
PERSON	Collins
PERSON	Donald Rumsfeld
PERSON	Donald Rumsfeld
LOCATION	Pearl Harbor
LOCATION	America
ORGANIZATION	The New York Times Company
