type	entity
ORGANIZATION	YouTube Twitter Facebook
PERSON	Meredith Hindley
PERSON	Achille Devaria
ORGANIZATION	Voltaire
PERSON	Ben Franklin
PERSON	Achille Devaria
ORGANIZATION	Voltaire
PERSON	Ben Franklin
LOCATION	France
ORGANIZATION	Voltaire
ORGANIZATION	Voltaire
PERSON	Denon Gianni Dagli Orti
ORGANIZATION	Voltaire
ORGANIZATION	Voltaire
PERSON	Edward Fisher
PERSON	Ben Franklin Edward Fisher
ORGANIZATION	Ben Franklin National Portrait Gallery Smithsonian
PERSON	Achille Devaria
ORGANIZATION	Voltaire
PERSON	Ben Franklin
PERSON	Denon
ORGANIZATION	Voltaire
PERSON	Edward Fisher
PERSON	Ben Franklin
PERSON	Voltaire
LOCATION	Paris
LOCATION	England
PERSON	Duc de Rohan
LOCATION	Paris
LOCATION	Britain
LOCATION	Paris
PERSON	Voltaire
PERSON	Voltaire
PERSON	Marquis Florent Claude
PERSON	Voltaire
LOCATION	Cirey
LOCATION	Paris
PERSON	Emilie du Ch
ORGANIZATION	Cirey Voltaire
LOCATION	Philosophie de Newton
PERSON	Newton
PERSON	Ren Descartes
PERSON	Voltaire
LOCATION	Europe
LOCATION	Europe
ORGANIZATION	Voltaire
PERSON	Voltaire
LOCATION	Europe
LOCATION	Montesquieu
LOCATION	Stockholm
LOCATION	Leipzig
LOCATION	London
PERSON	Voltaire
LOCATION	Newton
ORGANIZATION	Stanford University
PERSON	Dan Edelstein
ORGANIZATION	Stanford
PERSON	Paula Findlen
PERSON	Ubaldo Pierotti
PERSON	Robert McNamee
ORGANIZATION	Electronic Enlightenment Project at Oxford University McNamee
ORGANIZATION	Oxford
ORGANIZATION	Stanford
PERSON	Edelstein
PERSON	Findlen
PERSON	Nicole Coleman
ORGANIZATION	Stanford
PERSON	Edelstein
PERSON	Findlen
ORGANIZATION	Packard Humanities Institute
ORGANIZATION	Electronic Enlightenment Project the Stanford
PERSON	Jeffrey Heer
ORGANIZATION	Stanford
PERSON	Edelstein Voltaire
LOCATION	France
LOCATION	England Russia
PERSON	John Locke
LOCATION	England
LOCATION	Scotland
LOCATION	Dublin
PERSON	Joseph Addison
LOCATION	London
LOCATION	Dublin Paris Chennai
LOCATION	Venice
