type	entity
ORGANIZATION	Library Items Search for Lists Search for Contacts Search
ORGANIZATION	San Francisco CA Public Library of Science ISBN
ORGANIZATION	Author Public Library of Science Publisher San Francisco CA Public Library of Science Edition Format
ORGANIZATION	Journal
ORGANIZATION	Journal Magazine Newspaper Computer File Internet Resource All Authors Contributors Public Library of Science ISSN
ORGANIZATION	Responsibility Public Library of Science Reviews User
ORGANIZATION	Linked Data Primary Entity
LOCATION	San Francisco CA
ORGANIZATION	Public Library of Science
ORGANIZATION	Public Library of Science
ORGANIZATION	Public Library of Science
ORGANIZATION	Public Library of Science
ORGANIZATION	Public Library of Science a schema Organization
ORGANIZATION	Public Library of Science
LOCATION	San Francisco CA
LOCATION	San Francisco CA
LOCATION	San Francisco CA
ORGANIZATION	Public Library of Science Content
ORGANIZATION	Public Library of Science San Francisco CA Public Library of Science
LOCATION	Italiano Nederlands Portugu
