type	entity
PERSON	Laura Estill
LOCATION	Texas
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
PERSON	Estill
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia Ultimately
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
PERSON	Haley Brown
ORGANIZATION	Wikipedia Education Program
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia Education Program
ORGANIZATION	Wikipedia Education Program
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
PERSON	Koh
PERSON	Amanda I Seligman
PERSON	Seligman
PERSON	Erin Glass
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia Education
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	American Sociological Association
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Renaissance Drama
ORGANIZATION	Shakespeare
PERSON	Michael Best
PERSON	Shakespeare
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
PERSON	Shakespeare
ORGANIZATION	Shakespeare Newsletter
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Best
PERSON	Matthew Steggle
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Best
PERSON	Shakespeare
PERSON	Brett D Hirsch
ORGANIZATION	Digital Renaissance Editions DRE
PERSON	Shakespeare
PERSON	John Redford Walter Mountfort
PERSON	Richard Edwards Hirsch
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
PERSON	Shakespeare
PERSON	Ben Jonson
ORGANIZATION	Mary Sidney Students
PERSON	William Shakespeare
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia Analysis
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Analyzing Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia Analysis
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia Finding
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
PERSON	Risa Stephanie Bear
ORGANIZATION	EEBO
ORGANIZATION	Google Books
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
LOCATION	London
PERSON	Gale
ORGANIZATION	EEBO
PERSON	Samuel Daniel
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
PERSON	Shakespeare
PERSON	Ben Jonson
LOCATION	Ireland
PERSON	Jonson
PERSON	Edward Sharpham
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia Asking
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
PERSON	Johan Johan the Husband
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
PERSON	Johan Johan
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
ORGANIZATION	Wikipedia
PERSON	Thomas Heywood
