POS	lemma	word
NN	image	image
NN	page	Page
NN	header	Header
JJ	open	Open
NNP	Journal	Journal
NNP	Systems	Systems
NNP	Journal	Journal
VB	help	Help
NN	user	User
JJ	username	Username
NN	password	Password
VB	remember	Remember
PRP	I	me
NNP	Journal	Journal
NN	content	Content
NN	search	Search
NN	search	Search
NN	scope	Scope
DT	all	All
NNS	author	Authors
NN	title	Title
JJ	abstract	Abstract
NN	index	Index
NNS	term	terms
JJ	full	Full
NN	text	Text
NN	browse	Browse
IN	by	By
NN	issue	Issue
IN	by	By
NN	author	Author
IN	by	By
NN	title	Title
JJ	other	Other
NNS	journal	Journals
NN	font	Font
NN	size	Size
JJ	current	Current
NN	issue	Issue
NN	image	image
NN	atom	Atom
NN	logo	logo
NN	image	image
NN	rss2	RSS2
NN	logo	logo
NN	image	image
NN	rss1	RSS1
NN	logo	logo
NN	article	Article
NNS	tool	Tools
NN	image	image
NN	abstract	Abstract
NN	image	image
NN	print	Print
DT	this	this
NN	article	article
NN	image	image
NN	indexing	Indexing
NNP	metadata	metadata
NN	image	image
WRB	how	How
TO	to	to
VB	cite	cite
NN	item	item
NN	image	image
JJ	supplementary	Supplementary
NNS	file	files
NN	image	image
NN	email	Email
DT	this	this
NN	article	article
NN	login	Login
VBN	require	required
NN	image	image
NN	email	Email
DT	the	the
NN	author	author
NN	login	Login
VBN	require	required
IN	about	About
DT	the	The
NNS	author	Authors
NNP	Andrea	Andrea
NNP	L	L
NNP	Kavanaugh	Kavanaugh
NNP	http	http
NNP	cs	cs
NNP	vt	vt
NNP	edu	edu
NN	user	user
NNP	kavanaugh	kavanaugh
NNP	Virginia	Virginia
NNP	Tech	Tech
NNP	United	United
NNPS	States	States
JJ	senior	Senior
NN	research	Research
NN	scientist	Scientist
CC	and	and
JJ	associate	Associate
NN	director	Director
NN	center	Center
IN	for	for
JJ	human	Human
NN	computer	Computer
NN	interaction	Interaction
NN	ziqian	Ziqian
NN	song	Song
NNP	Virginia	Virginia
NNP	Tech	Tech
NNP	United	United
NNPS	States	States
NNP	PhD	PhD
NN	candidate	candidate
NN	computer	Computer
NNP	Science	Science
NNP	Department	Department
NN	home	Home
IN	about	About
NN	login	Login
NN	register	Register
NN	search	Search
JJ	current	Current
NNS	archive	Archives
NNS	announcement	Announcements
NNS	submission	SUBMISSIONS
NN	home	Home
NN	gt	gt
NN	volume	Volume
CD	23	23
NN	number	Number
CD	4	4
CD	2	2
NNP	April	April
CD	2018	2018
NN	gt	gt
NNP	Kavanaugh	Kavanaugh
NN	image	image
RB	first	First
NNP	Monday	Monday
NN	image	image
VBG	engage	Engaging
DT	a	a
NN	community	community
IN	through	through
JJ	social	social
NNS	media	media
VBN	base	based
NNS	topic	topics
CC	and	and
NNS	interaction	interactions
IN	by	by
NNP	Andrea	Andrea
NNP	L	L
NNP	Kavanaugh	Kavanaugh
CC	and	and
NNP	Ziqian	Ziqian
NNP	Song	Song
NN	image	image
NN	abstract	Abstract
JJ	social	Social
NNS	media	media
VBN	collect	collected
IN	over	over
NN	time	time
VBG	use	using
NNS	keyword	keywords
NNS	hashtag	hashtags
CC	and	and
NNS	account	accounts
VBN	associate	associated
IN	with	with
DT	a	a
JJ	particular	particular
JJ	geographic	geographic
NN	community	community
MD	might	might
VB	reflect	reflect
DT	that	that
NN	community	community
NNS	s	s
JJ	main	main
NNS	event	events
NNS	topic	topics
IN	of	of
NN	discussion	discussion
CC	and	and
JJ	social	social
NNS	interaction	interactions
PRP	we	We
VBP	be	are
JJ	interested	interested
IN	in	in
NN	evidence	evidence
IN	for	for
DT	the	the
NN	support	support
IN	of	of
NN	community	community
NN	involvement	involvement
IN	that	that
DT	the	the
JJ	aggregated	aggregated
NN	web	Web
NNS	page	pages
CC	and	and
JJ	social	social
NNS	media	media
MD	might	might
VB	help	help
TO	to	to
VB	create	create
PRP	we	We
VBN	collect	collected
CC	and	and
VBN	analyze	analyzed
NN	twitter	Twitter
NNS	datum	data
VBN	relate	related
TO	to	to
DT	a	a
JJ	geographic	geographic
NN	area	area
IN	over	over
DT	a	a
CD	two	two
NN	year	year
NN	period	period
TO	to	to
VB	identify	identify
CC	and	and
VB	characterize	characterize
JJ	relevant	relevant
NNS	topic	topics
CC	and	and
JJ	social	social
NNS	interaction	interactions
CC	and	and
TO	to	to
VB	evaluate	evaluate
DT	the	the
NN	support	support
IN	for	for
NN	community	community
NN	involvement	involvement
IN	that	that
JJ	such	such
NN	twitter	Twitter
NN	use	use
MD	might	might
VB	indicate	indicate
DT	this	This
NN	kind	kind
IN	of	of
NNS	datum	data
NN	collection	collection
VBZ	have	has
VBN	build	built
IN	in	in
NNS	bias	biases
IN	of	of
NN	course	course
RB	just	just
IN	as	as
JJ	local	local
NN	print	print
NNS	media	media
CC	or	or
JJ	online	online
NNS	newsgroup	newsgroups
VBP	do	do
PRP	we	We
