type	entity
ORGANIZATION	XML Discuss Comments Digital Humanities Pedagogy
PERSON	Brandon T Locke
ORGANIZATION	Michigan State University Abstract Digital
ORGANIZATION	Education and Advancement in Digital Research LEADR
ORGANIZATION	Michigan State University
ORGANIZATION	Digital Humanities
PERSON	Berners Lee
PERSON	Fischetti
ORGANIZATION	Digital Humanities Pedagogy
ORGANIZATION	Digital Pedagogy
ORGANIZATION	Bucknell
ORGANIZATION	Education and Advancement in Digital Research LEADR
ORGANIZATION	Michigan State University
ORGANIZATION	Digital Humanities
LOCATION	United States
LOCATION	US
LOCATION	US
LOCATION	Perrin
PERSON	Duggan
PERSON	Duggan
PERSON	Mark Prensky
PERSON	Bennett
PERSON	Langan
ORGANIZATION	Snapchat Twitter Facebook Commercial
ORGANIZATION	Facebook
ORGANIZATION	Facebook Twitter
ORGANIZATION	Facebook
ORGANIZATION	Facebook
ORGANIZATION	Digital Humanities
PERSON	Hirsch
PERSON	Thomas
ORGANIZATION	Digital Humanities
ORGANIZATION	Digital Research
ORGANIZATION	Department of History the Department of Anthropology and Matrix The Center for Digital Humanities and Social Science
ORGANIZATION	Michigan State University
LOCATION	United States
PERSON	LEADR
ORGANIZATION	History and Anthropology
ORGANIZATION	LEADR
ORGANIZATION	History Anthropology Integrated Social Science
ORGANIZATION	Digital Humanities
ORGANIZATION	Digital Humanities
ORGANIZATION	Information Literacy
ORGANIZATION	Digital Literacy
ORGANIZATION	Data Literacy
ORGANIZATION	Computational Analysis Information Literacy
ORGANIZATION	MSU
ORGANIZATION	American Library Association
ORGANIZATION	ACRL s Framework for Information Literacy for Higher Education
ORGANIZATION	Value Research
PERSON	Asher
LOCATION	LEADR
ORGANIZATION	Google Image Search
ORGANIZATION	MSU Museum
ORGANIZATION	MSU Library Special Collections This
ORGANIZATION	Authority
ORGANIZATION	US Faculty Survey
ORGANIZATION	Humanities and Social Science classrooms Over 60 of Humanities
ORGANIZATION	Social Science
PERSON	Wolff
LOCATION	US
ORGANIZATION	MSU Libraries
ORGANIZATION	Authority
ORGANIZATION	Potential Information Literacy Topics Determine
ORGANIZATION	Information Literacy Example Historical Sources
PERSON	Bobby Smiley
ORGANIZATION	Michigan State University Libraries
ORGANIZATION	Authority
ORGANIZATION	Digital Literacy
ORGANIZATION	Digital
ORGANIZATION	CMS
ORGANIZATION	American Library Association
ORGANIZATION	ALA s Information Literacy and Digital Literacy
ORGANIZATION	Digital Literacy
PERSON	Hobbs
PERSON	Thomas P Mackey
PERSON	Trudi E Jacobson
PERSON	Mackey
PERSON	Jacobson
PERSON	Mackey
PERSON	Jacobson
PERSON	Mackey
PERSON	Jacobson
PERSON	Mackey
PERSON	Jacobson
PERSON	Metaliteracy
PERSON	Mackey
PERSON	Jacobson
PERSON	Mackey
