type	entity
ORGANIZATION	NCBI
ORGANIZATION	NCBI
ORGANIZATION	Resources Chemicals amp Bioassays BioSystems
ORGANIZATION	PubChem Substance All Chemicals
ORGANIZATION	E Utilities GenBank GenBank BankIt GenBank Sequin GenBank
ORGANIZATION	GenBank BankIt GenBank Sequin GenBank
ORGANIZATION	All Data amp Software Resources Domains amp Structures BioSystems
ORGANIZATION	Domains amp Structures Resources Genes amp Expression BioSystems Database of Genotypes
ORGANIZATION	UniGene All Genes amp Expression Resources Genetics amp Medicine Bookshelf Database of Genotypes
ORGANIZATION	RefSeqGene All Genetics amp Medicine Resources Genomes amp Maps Database of Genomic Structural Variation dbVar GenBank tbl2asn Genome Genome Project Genome ProtMap Genome Workbench Influenza Virus Nucleotide Database
ORGANIZATION	NCBI Databases MeSH Database NCBI Handbook NCBI Help Manual NCBI News
ORGANIZATION	NCBI Education Page NCBI Handbook NCBI Help Manual NCBI News amp Blog All Training amp Tutorials Resources Variation Database of Genomic Structural Variation dbVar Database of Genotypes
ORGANIZATION	RNA Data amp Software Domains amp Structures Genes amp Expression Genetics amp Medicine Genomes amp Maps Homology Literature Proteins Sequence Analysis Taxonomy Training amp
ORGANIZATION	US National Library of Medicine National Institutes of Health Search databaseAll Databases Assembly Biocollections BioProject BioSample BioSystems Books
ORGANIZATION	UniGene
ORGANIZATION	MEDLINE
PERSON	Jenssen
PERSON	Komorowski
ORGANIZATION	Department of Computer and Information Science Norwegian University of Science and Technology Trondheim Norway
ORGANIZATION	MEDLINE
PERSON	Nat Genet
PERSON	Nat Genet
ORGANIZATION	MEDLINE
ORGANIZATION	Computer Communication Networks Database Management Systems Databases
ORGANIZATION	MEDLINE Models Genetic Oligonucleotide Array Sequence Analysis
ORGANIZATION	Medicine Faculty
ORGANIZATION	Lens Molecular Biology Databases PubGene Bioinformatics
ORGANIZATION	Nature Publishing Group
ORGANIZATION	NCBI Education NCBI Help Manual NCBI Handbook Training amp Tutorials Submit Data Resources Chemicals amp Bioassays Data amp Software DNA amp RNA Domains amp Structures Genes amp Expression Genetics amp Medicine Genomes amp Maps Homology Literature Proteins Sequence Analysis Taxonomy Variation Popular PubMed Bookshelf PubMed Central PubMed Health
ORGANIZATION	SNP Gene Protein PubChem Featured Genetic Testing Registry PubMed Health GenBank Reference Sequences Gene Expression Omnibus Genome Data Viewer Human Genome Mouse Genome Influenza Virus Primer
ORGANIZATION	NCBI Research
ORGANIZATION	NCBI NCBI News
ORGANIZATION	Facebook NCBI
ORGANIZATION	NLM NIH DHHS USA gov National Center for Biotechnology Information U S National Library of Medicine 8600 Rockville Pike Bethesda MD
