type	entity
LOCATION	Canada
LOCATION	EUROPE ASIA PACIFIC AFRICA
LOCATION	Anguilla Antigua
ORGANIZATION	Barbuda Argentina Aruba Bahamas Barbados Belize Bermuda Bolivia Brazil Canada Cayman Islands Chile Colombia Costa Rica Cuba Cura
LOCATION	Dominican Republic Ecuador
ORGANIZATION	Guiana Guadeloupe Guatemala Guyana Haiti Honduras Jamaica Martinique Mexico Nicaragua Panama Paraguay Peru Puerto Rico Saint Lucia Saint Vincent
ORGANIZATION	Grenadines Suriname Trinidad
LOCATION	Tobago United States Uruguay Venezuela Virgin Islands British Virgin Islands U S Aland Islands Albania
ORGANIZATION	Andorra Armenia Austria Azerbaijan Belarus Belgium Bosnia and Herzegovina Bulgaria Croatia Cyprus Czech Republic Denmark Estonia Finland France Georgia Germany Gibraltar Greece Greenland Holy See Vatican City State Hungary Iceland Ireland Italy Latvia Liechtenstein Lithuania Luxembourg Macedonia Malta Moldova Monaco Montenegro Netherlands Norway Poland Portugal Romania Russia Serbia Slovakia Slovenia
LOCATION	Spain Sweden Switzerland Turkey Ukraine United Kingdom American Samoa Australia Bangladesh
LOCATION	Indian Ocean Territory Brunei Cambodia China Christmas Island Cocos Keeling Islands Cook Islands Fiji
LOCATION	India Indonesia Japan Kazakhstan Korea
LOCATION	Republic of Kyrgyzstan Laos Malaysia Maldives Mongolia Myanmar Nepal New Zealand Pakistan Papua New Guinea Philippines Samoa Singapore Solomon Islands Sri Lanka
ORGANIZATION	Tajikistan Thailand Timor Leste Tonga Turkmenistan Uzbekistan Vanuatu Vietnam
LOCATION	Afghanistan Algeria Angola Bahrain Benin Botswana Burkina Faso Burundi Cameroon Cape Verde Central African Republic Chad Comoros Congo
ORGANIZATION	Ivoire Djibouti Egypt Equatorial Guinea Eritrea Ethiopia Gabon Gambia Ghana Guinea Guinea Bissau Iran Iraq Israel Jordan Kenya Kuwait Lebanon Lesotho Liberia Libya Madagascar Malawi Mali Mauritania Mauritius Morocco Mozambique Namibia Niger Nigeria Oman Palestine Qatar Reunion Rwanda Sao Tome
LOCATION	Principe Saudi Arabia Senegal Sierra Leone Somalia South Africa South Sudan Sudan Swaziland Syria Tanzania Togo Tunisia Uganda United Arab Emirates Yemen Zambia Zimbabwe
ORGANIZATION	Architecture Business amp Management Chemistry Computing Culinary amp Hospitality E L Earth amp Space Sciences Education Engineering amp Materials Science Humanities Law amp Criminology Life Sciences Lifestyle M Z Mathematics amp Statistics Medicine Nursing amp Dentistry Physics amp Astronomy Psychology Reference Social amp Behavioral Sciences Veterinary Medicine World
LOCATION	United States
LOCATION	Canada
LOCATION	Canada
ORGANIZATION	Information Age Digital Humanities Knowledge
ORGANIZATION	Digital Humanities Knowledge
ORGANIZATION	Digital Age Digital Humanities Knowledge
PERSON	David M Berry Anders Fagerjord
ORGANIZATION	Google
PERSON	Berry
PERSON	Fagerjord
ORGANIZATION	Digital Humanities
PERSON	David M Berry
ORGANIZATION	Digital Humanities
ORGANIZATION	University of Sussex Anders Fagerjord
ORGANIZATION	University of Oslo Table
ORGANIZATION	Digital Humanities
ORGANIZATION	Knowledge Representation and Archives
ORGANIZATION	Research Infrastructures
ORGANIZATION	Lorna Hughes University of Glasgow This
PERSON	David Berry
PERSON	Anders Fagerjord
ORGANIZATION	Andrew Prescott University of Glasgow
ORGANIZATION	Digital Humanities
ORGANIZATION	Kathryn Eccles University of Oxford Resources Authors Corporations Institutions Instructors Librarians Professionals Researchers Resellers Societies
PERSON	John Wiley
ORGANIZATION	Sons Inc
PERSON	Wiley
