type	entity
ORGANIZATION	DLF Publications Join Give CLIR Programs Digital Library Federation DLF Forum Digital Library
ORGANIZATION	Mellon Fellowships for Dissertation Research Leading Change Institute DLF
ORGANIZATION	DLF
ORGANIZATION	Customer Service Initiatives amp Partnerships Digital Library Federation
ORGANIZATION	Liberal Arts Colleges CLIR Affiliates Digital Library of the Middle East Leading Change Institute National Digital Stewardship Residency NDSR Assessment Fellowships amp Grants Digitizing Hidden Collections Mellon Fellowships for Dissertation Research
ORGANIZATION	DLF
ORGANIZATION	Customer Service Initiatives amp Partnerships Digital Library Federation
ORGANIZATION	Liberal Arts Colleges CLIR Affiliates Digital Library of the Middle East Leading Change Institute National Digital Stewardship Residency NDSR Assessment Fellowships amp Grants Digitizing Hidden Collections Mellon Fellowships for Dissertation Research
ORGANIZATION	Culture Computationally Intensive Research
ORGANIZATION	Humanities and Social Sciences Home
PERSON	Christa Williford
ORGANIZATION	Charles Henry Research Design
PERSON	Amy Friedlander
ORGANIZATION	NEH
LOCATION	UK SSHRC
LOCATION	Canada
ORGANIZATION	NSF
ORGANIZATION	Linguistic Research
LOCATION	Modern America
ORGANIZATION	Data Challenge National Endowment for the Humanities JISC National Science Foundation Social Sciences and Humanities Research Council of Canada
PERSON	Alastair Dunning
PERSON	Jennifer Serventi
PERSON	Elizabeth Tran
ORGANIZATION	Culture Computationally Intensive Research
ORGANIZATION	Humanities and Social Sciences
PERSON	Christa Williford
ORGANIZATION	Charles Henry Research Design
PERSON	Amy Friedlander
ORGANIZATION	Humanities and Social Sciences
ORGANIZATION	St NW Suite
LOCATION	Washington DC
ORGANIZATION	Facebook Twitter LinkedIn YouTube
ORGANIZATION	CC BY SA
