type	entity
ORGANIZATION	Eivind Hovig3 Nature Genetics
ORGANIZATION	Download Citation Received
ORGANIZATION	MEDLINE
ORGANIZATION	Athens Login
ORGANIZATION	Google
ORGANIZATION	Gene Ontology Consortium Nature Genet
ORGANIZATION	Google
PERSON	Schena M Shalon D Davis R W amp Brown
PERSON	Eisen
PERSON	Botstein
ORGANIZATION	Proc Natl Acad Sci USA
PERSON	Bork
PERSON	Blaschke
ORGANIZATION	Intelligent Systems for Molecular Biology
ORGANIZATION	AAAI Press Heidelberg
PERSON	Thomas J Milward
PERSON	Pulman
PERSON	Carroll
ORGANIZATION	Google
PERSON	Humphreys K Demetriou
ORGANIZATION	Google
ORGANIZATION	Sekimizu T Park H S
ORGANIZATION	Medline
ORGANIZATION	Genome Informatics Workshop
ORGANIZATION	Universal Academy Press
ORGANIZATION	Google
PERSON	Rayan
ORGANIZATION	North American Chapter of the Association for Computational Linguistics 188 195 Association for Computational Linguistics Seattle 2000 Google
ORGANIZATION	Rindflesch T C Tanabe
PERSON	Weinstein
ORGANIZATION	Google
PERSON	Pillet
ORGANIZATION	Genome Informatics Workshop
ORGANIZATION	Universal Academy Press
PERSON	Fukuda K Tsunoda T Tamura
PERSON	Takagi
ORGANIZATION	Google
LOCATION	Valencia
ORGANIZATION	MEDLINE
ORGANIZATION	Intelligent Systems for Molecular Biology
PERSON	Jenssen T K Komorowski
ORGANIZATION	Computational Molecular Biology
PERSON	Shamir
PERSON	Takagi
ORGANIZATION	Universal Academy Press Tokyo 2000 Google
PERSON	Benoit G Biobibliometrics
ORGANIZATION	Medline
ORGANIZATION	Google
PERSON	Edwards
PERSON	Wilbur
PERSON	Boguski
ORGANIZATION	AAAI Press San Diego 2000 Google
ORGANIZATION	CAS PubMed Article Google
PERSON	Nelson
ORGANIZATION	CCG
ORGANIZATION	Google
ORGANIZATION	Jager U et al Follicular
ORGANIZATION	Google
PERSON	Stamatopoulos
ORGANIZATION	Proc Natl Acad Sci USA
ORGANIZATION	Google
PERSON	Parsons Wingerter
PERSON	Elliott K E Clark
ORGANIZATION	Google
PERSON	Aronson
PERSON	Browne
ORGANIZATION	Rockefellar University Press New York
ORGANIZATION	Cormen T H Leiserson C E amp Rivest R L Introduction
ORGANIZATION	MIT Press Cambridge
ORGANIZATION	National Library of Medicine
ORGANIZATION	MEDLINE
PERSON	Aasheim
PERSON	Fodstad
PERSON	Kuo S Vinterbo
PERSON	Warren
ORGANIZATION	Norwegian Cancer Society T K J
ORGANIZATION	Norwegian Research Council
ORGANIZATION	Affiliations Department of Computer and Information Science Norwegian University of Science and Technology Trondheim Norway
PERSON	Tor Kristian Jenssen
ORGANIZATION	Jan Komorowski Department of Physiology and Biomedical Engineering Norwegian University of Science and Technology Trondheim Norway Astrid L greid Department of Tumour Biology Institute for Cancer Research The Norwegian Radium Hospital Oslo Norway Eivind Hovig Department of Computer and Information Science Link ping University Sweden Jan Komorowski Authors Search
PERSON	Tor Kristian Jenssen
ORGANIZATION	Nature Research
ORGANIZATION	Google
ORGANIZATION	Nature Research
ORGANIZATION	Google
PERSON	Jan Komorowski
ORGANIZATION	Nature Research
ORGANIZATION	Google
PERSON	Eivind Hovig
ORGANIZATION	Nature Research
ORGANIZATION	Google
PERSON	Eivind Hovig
ORGANIZATION	Nature Nature Communications Nature Protocols Review
ORGANIZATION	Biological Sciences Earth amp Environmental Sciences Health Sciences Physical Sciences Scientific Community amp Society View
ORGANIZATION	Subscriptions Authors amp Referees Librarians Advertisers Press
ORGANIZATION	Natureasia Nature China Nature India Nature Japan Nature Korea Nature Middle East Nature Research About us Work
ORGANIZATION	Terms amp Conditions Partners For
ORGANIZATION	Journal
ORGANIZATION	Press
ORGANIZATION	Macmillan Publishers Limited
