POS	lemma	word
NN	image	image
NN	dhq	DHQ
NN	logo	Logo
NN	image	image
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	quarterly	Quarterly
NN	logo	Logo
NN	homesubmissionsabout	homesubmissionsabout
NN	dhqdhq	dhqdhq
NN	peoplecontact	peoplecontact
JJ	current	Current
NN	issue	Issue
CD	2017	2017
CD	11	11
CD	3	3
NN	preview	Preview
NN	issue	Issue
CD	2017	2017
CD	11	11
CD	4	4
JJ	previous	Previous
NNS	issue	Issues
CD	2017	2017
CD	11	11
CD	2	2
CD	2017	2017
CD	11	11
CD	1	1
CD	2016	2016
CD	10	10
CD	4	4
CD	2016	2016
CD	10	10
CD	3	3
CD	2016	2016
CD	10	10
CD	2	2
CD	2016	2016
CD	10	10
CD	1	1
CD	2015	2015
CD	9	9
CD	4	4
CD	2015	2015
CD	9	9
CD	3	3
CD	2015	2015
CD	9	9
CD	2	2
CD	2015	2015
CD	9	9
CD	1	1
CD	2014	2014
CD	8	8
CD	4	4
CD	2014	2014
CD	8	8
CD	3	3
CD	2014	2014
CD	8	8
CD	2	2
CD	2014	2014
CD	8	8
CD	1	1
CD	2013	2013
CD	7	7
CD	3	3
CD	2013	2013
CD	7	7
CD	2	2
CD	2013	2013
CD	7	7
CD	1	1
CD	2012	2012
CD	6	6
CD	3	3
CD	2012	2012
CD	6	6
CD	2	2
CD	2012	2012
CD	6	6
CD	1	1
CD	2011	2011
CD	5	5
CD	3	3
CD	2011	2011
CD	5	5
CD	2	2
CD	2011	2011
CD	5	5
CD	1	1
CD	2010	2010
CD	4	4
CD	2	2
CD	2010	2010
CD	4	4
CD	1	1
CD	2009	2009
CD	3	3
CD	4	4
CD	2009	2009
CD	3	3
CD	3	3
CD	2009	2009
CD	3	3
CD	2	2
CD	2009	2009
CD	3	3
CD	1	1
CD	2008	2008
CD	2	2
CD	1	1
CD	2007	2007
CD	1	1
CD	2	2
CD	2007	2007
CD	1	1
CD	1	1
NNS	index	Indexes
NN	title	Title
NN	author	Author
NN	image	image
NN	sidenavbarimg	sidenavbarimg
NN	issn	ISSN
CD	1938	1938
CD	4122	4122
NNS	announcement	Announcements
VBP	call	Call
IN	for	for
NNS	reviewer	Reviewers
VBP	call	Call
IN	for	for
NNS	submission	Submissions
NN	image	image
NN	button1	button1
NN	addthis	addthis
NN	gif	gif
NNP	DHQ	DHQ
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	quarterly	Quarterly
CD	2017	2017
NN	volume	Volume
CD	11	11
NN	number	Number
CD	3	3
CD	2017	2017
CD	11	11
CD	3	3
NN	xml	XML
VBP	discuss	Discuss
NNS	comment	Comments
VBG	recover	Recovering
DT	the	the
NNP	London	London
NN	stage	Stage
NN	information	Information
NN	bank	Bank
NNS	lesson	Lessons
IN	from	from
DT	a	an
JJ	early	Early
NNS	humanities	Humanities
VBG	compute	Computing
NN	project	Project
NNP	Mattie	Mattie
NNP	Burkert	Burkert
JJ	lt	lt
NN	mattie_dot_burkert_at_usu_dot_edu	mattie_dot_burkert_at_usu_dot_edu
NN	gt	gt
NNP	Utah	Utah
NNP	State	State
NNP	University	University
NN	abstract	Abstract
DT	this	This
NN	paper	paper
NNS	trace	traces
DT	the	the
JJ	little	little
JJ	known	known
NN	history	history
IN	of	of
DT	the	the
NNP	London	London
NN	stage	Stage
NN	information	Information
NN	bank	Bank
DT	a	a
NNP	digital	digital
NN	initiative	initiative
WDT	that	that
VBD	run	ran
IN	from	from
CD	1970	1970
TO	to	to
CD	1978	1978
IN	under	under
DT	the	the
NN	direction	direction
IN	of	of
NN	professor	Professor
NNP	Ben	Ben
NNP	R	R
NNP	Schneider	Schneider
NNP	Jr	Jr
IN	at	at
NNP	Lawrence	Lawrence
NNP	University	University
IN	with	With
NN	support	support
IN	from	from
DT	the	the
JJ	national	National
NN	endowment	Endowment
IN	for	for
DT	the	the
NNS	humanities	Humanities
DT	the	the
NNP	American	American
NNP	Council	Council
IN	of	of
VBN	learn	Learned
NNS	society	Societies
CC	and	and
DT	the	the
NNP	Mellon	Mellon
NNP	Foundation	Foundation
NNP	Schneider	Schneider
NNP	s	s
NNP	team	team
VBD	produce	produced
DT	a	a
NN	database	database
IN	from	from
DT	the	the
NNP	multi	multi
NN	volume	volume
NN	reference	reference
VBP	work	work
DT	the	The
NNP	London	London
NN	stage	Stage
CD	1660	1660
CD	1800	1800
NNP	Southern	Southern
NNP	Illinois	Illinois
NNP	University	University
NNP	Press	Press
CD	1960	1960
CD	68	68
NN	today	Today
RB	however	however
JJS	most	most
IN	of	of
DT	the	the
NN	project	project
NNS	s	s
NNS	output	outputs
VBP	be	are
VBN	lose	lost
CC	or	or
VBN	damage	damaged
CC	and	and
PRP$	its	its
NN	history	history
VBZ	have	has
VBN	be	been
RB	largely	largely
VBN	forget	forgotten
IN	in	in
CC	both	both
NN	theater	theater
NNS	study	studies
CC	and	and
JJ	eighteenth	eighteenth
NN	century	century
NNS	study	studies
DT	this	This
NN	essay	essay
NNS	trace	traces
DT	the	the
NN	history	history
IN	of	of
DT	the	the
NN	information	Information
NN	bank	Bank
CC	and	and
PRP$	my	my
NNS	effort	efforts
TO	to	to
VB	recover	recover
PRP$	its	its
VBN	damage	damaged
NNS	datum	data
CC	and	and
NN	code	code
NN	offering	offering
DT	the	the
NN	project	project
IN	as	as
DT	a	an
NN	object	object
NN	lesson	lesson
IN	in	in
NNS	question	questions
IN	of	of
NN	access	access
NN	preservation	preservation
CC	and	and
JJ	institutional	institutional
NN	memory	memory
WDT	that	that
NNP	digital	digital
NNS	humanities	humanities
NNS	practitioner	practitioners
VBP	continue	continue
TO	to	to
VB	confront	confront
IN	in	in
CD	2017	2017
PRP	I	I
VBP	argue	argue
IN	that	that
DT	the	the
NN	project	project
VBN	fade	faded
IN	into	into
NN	obscurity	obscurity
RB	not	not
RB	only	only
IN	because	because
IN	of	of
JJ	technological	technological
NN	obsolescence	obsolescence
CC	but	but
RB	also	also
IN	because	because
DT	the	the
NN	development	development
NN	team	team
VBD	be	was
JJ	unable	unable
TO	to	to
VB	promote	promote
DT	the	the
NNS	kind	kinds
IN	of	of
NN	research	research
NNS	question	questions
CC	and	and
NNS	behavior	behaviors
WDT	that	that
MD	would	would
VB	enable	enable
PRP$	they	their
NN	tool	tool
NNS	s	s
JJ	widespread	widespread
NN	adoption	adoption
CC	and	and
NN	survival	survival
DT	the	The
NN	indifference	indifference
IN	of	of
JJ	literary	literary
CC	and	and
NN	theater	theater
NNS	scholar	scholars
TO	to	to
DT	the	the
NN	information	Information
NN	bank	Bank
IN	throughout	throughout
DT	the	the
JJ	late	late
NNS	1970	1970s
CC	and	and
JJ	early	early
NNS	1980	1980s
VBZ	demonstrate	demonstrates
WRB	how	how
JJ	vital	vital
PRP	it	it
VBZ	be	is
IN	that	that
NNP	digital	digital
CC	and	and
JJ	computational	computational
NNS	humanities	humanities
VBP	work	work
VB	articulate	articulate
PRP$	its	its
NN	meaningfulness	meaningfulness
IN	within	within
VBG	exist	existing
JJ	intellectual	intellectual
CC	and	and
JJ	disciplinary	disciplinary
NNS	tradition	traditions
IN	while	While
NNP	digital	digital
NNS	scholar	scholars
VBP	build	build
JJ	new	new
NNS	avenue	avenues
IN	for	for
NN	inquiry	inquiry
WDT	that	that
VBP	expand	expand
CC	and	and
VBP	transform	transform
NNS	humanities	humanities
VB	research	research
DT	the	the
NN	survival	survival
IN	of	of
DT	these	these
NNS	approach	approaches
VBZ	depend	depends
IN	on	on
PRP$	they	their
NN	relationship	relationship
TO	to	to
JJ	current	current
NNS	humanities	humanities
NNS	question	questions
NNS	method	methods
NNS	commitment	commitments
CC	and	and
NNS	epistemology	epistemologies
CD	1	1
DT	the	The
NN	year	year
VBZ	be	is
CD	1970	1970
NNS	scholar	Scholars
IN	of	of
JJ	british	British
NN	theater	theater
VBP	be	are
VBG	celebrate	celebrating
DT	the	the
JJ	recent	recent
NN	publication	publication
IN	of	of
DT	the	The
NNP	London	London
NN	stage	Stage
CD	1660	1660
CD	1800	1800
DT	a	an
CD	11	11
