type	entity
ORGANIZATION	Department of Public Administration and Policy Rockefeller College of Public Affairs and Policy University at Albany SUNY Mila Gasc Research Associate Professor
ORGANIZATION	Department of Public Administration and Policy Rockefeller College of Public Affairs
ORGANIZATION	Center for Technology
ORGANIZATION	University at Albany SUNY Home About Login
ORGANIZATION	Yuan
LOCATION	Shanghai
PERSON	Qianli Yuan
PERSON	Mila Gasco
LOCATION	Shanghai China
ORGANIZATION	Contents Introduction Literature
LOCATION	China
PERSON	Barnes
PERSON	Kwon
LOCATION	China
PERSON	Weibo
PERSON	Weibo
LOCATION	United Kingdom
ORGANIZATION	Boston Marathon
PERSON	Blum
ORGANIZATION	Gasc
ORGANIZATION	Gasc
PERSON	Weibo
LOCATION	Shanghai China
PERSON	Weibo
LOCATION	China
ORGANIZATION	Facebook Twitter YouTube LinkedIn
PERSON	Mergel
PERSON	Warren
PERSON	Wukich
PERSON	Mergel
PERSON	Yates
PERSON	Paquette
LOCATION	Houston
PERSON	Huffman
PERSON	Mergel
PERSON	Mergel
PERSON	Mergel
PERSON	Mergel
PERSON	Mergel
LOCATION	Houston
PERSON	Sutton
PERSON	Bennett
PERSON	Bruns
PERSON	Keim
PERSON	Tucker
PERSON	Tseng
LOCATION	Heverin
PERSON	Zach
PERSON	Landwehr
PERSON	Carley
LOCATION	Portland
ORGANIZATION	National Incident Management Organization NIMO
LOCATION	Shadow Lake
PERSON	Sutton
LOCATION	Miorandi
PERSON	Mergel
PERSON	Mergel
PERSON	Liu
PERSON	Purohit
PERSON	Palen
PERSON	Sutton
PERSON	Alexander 2014 Palen
PERSON	Liu
PERSON	Sutton
PERSON	Purohit
PERSON	Eismann
PERSON	Palen
PERSON	Branicki
PERSON	Panagiotopoulos
PERSON	Ginige
PERSON	Kavanaugh
PERSON	Mergel
PERSON	Starbird
PERSON	Wukich
PERSON	Mergel
LOCATION	Shanghai
PERSON	Bennett
PERSON	Elman
LOCATION	Huangpu River
LOCATION	Shanghai
PERSON	Weibo
PERSON	Weibo
LOCATION	Huangpu River
LOCATION	Shanghai
LOCATION	Shanghai
LOCATION	Shanghai
LOCATION	Jiaxing
LOCATION	Zhejiang
LOCATION	Shanghai
LOCATION	Jiaxing
LOCATION	Jiaxing
LOCATION	Zhejiang
ORGANIZATION	Department of Agriculture
LOCATION	Shanghai
LOCATION	Jiaxing
LOCATION	Jiaxing
LOCATION	Jiaxing
LOCATION	Zhejiang
LOCATION	Shanghai
LOCATION	Shanghai Huangpu River Shanghai
LOCATION	Shanghai
LOCATION	Huangpu River
PERSON	Weibo
LOCATION	Songjiang District
ORGANIZATION	Shanghai Municipal Shanghai Department of Agriculture Shanghai Bureau of Water and Sea Shanghai Police Department Jiaxing City Government
ORGANIZATION	Jiaxing Environmental Protection Agency
PERSON	Weibo
LOCATION	Shanghai
LOCATION	Shanghai
LOCATION	Huangpu River
LOCATION	Shanghai
PERSON	Weibo
ORGANIZATION	Shanghai Municipal Shanghai Broadcast 16 Shanghai Department of Agriculture Shanghai Agriculture Broadcast
ORGANIZATION	Shanghai Bureau of Water and Sea Shanghai Water and Sea Broadcast
ORGANIZATION	Shanghai Police Department Shanghai Railway Policy Department Broadcast
LOCATION	Songjiang District
ORGANIZATION	Shanghai Songjiang Broadcast
LOCATION	Jiaxing City
LOCATION	Jiaxing Broadcast
ORGANIZATION	Jiaxing Environmental Protection Agency Jiaxing Environmental Protection
ORGANIZATION	Citizens
LOCATION	Huangpu River
LOCATION	Shanghai
LOCATION	Shanghai
LOCATION	Jiaxing
LOCATION	Jiaxing City
LOCATION	Jiaxing
LOCATION	Jiaxing
LOCATION	Jiaxing
ORGANIZATION	Citizens
LOCATION	Jiaxing
ORGANIZATION	Citizens
PERSON	Weibo
LOCATION	Huangpu River
LOCATION	Shanghai
LOCATION	Shanghai
LOCATION	Jiaxing
ORGANIZATION	Shanghai Railway Policy Department Broadcast
LOCATION	Shanghai Songjiang Broadcast
ORGANIZATION	Shanghai Agriculture Broadcast
LOCATION	Huangpu River
LOCATION	Huangpu River
PERSON	Microblogs
LOCATION	Shanghai China
PERSON	Palen
LOCATION	Shanghai
PERSON	Currie
PERSON	Frandsen
PERSON	Johansen
PERSON	Coombs
PERSON	Coombs
PERSON	Holladay
PERSON	Weibo
LOCATION	Wukich
PERSON	Mergel
PERSON	Branicki
ORGANIZATION	Citizens
PERSON	Weibo
PERSON	Purohit
PERSON	Mergel
PERSON	Mergel
PERSON	Sutton
PERSON	Bennett
LOCATION	Shanghai
LOCATION	Jiaxing
PERSON	Weibo
PERSON	Branicki
PERSON	Weibo
PERSON	Panagiotopoulos
PERSON	Weibo
PERSON	Tseng
PERSON	Wukich
PERSON	Mergel
PERSON	Weibo
PERSON	Kavanaugh
PERSON	Pechta
PERSON	Wukich
PERSON	Steinberg
LOCATION	Shanghai China
PERSON	Weibo
PERSON	Qianli Yuan
ORGANIZATION	Department of Public Administration and Policy Rockefeller College of Public Affairs and Policy University at Albany SUNY
PERSON	Qianli Yuan
ORGANIZATION	School of International Relations and Public Affairs Fudan University
LOCATION	China
PERSON	Mila Gasc
ORGANIZATION	Department of Public Administration and Policy Rockefeller College of Public Affairs
ORGANIZATION	Center for Technology
ORGANIZATION	University at Albany SUNY
ORGANIZATION	University
LOCATION	Albany
PERSON	Gasc
ORGANIZATION	Institute of Governance and Public Management
ORGANIZATION	ESADEgov Center for Public Governance
ORGANIZATION	Institute of Innovation and Knowledge Management
ORGANIZATION	ESADE Business amp Law School
LOCATION	Spain
ORGANIZATION	International Institute on Governance of Catalonia
ORGANIZATION	Rovira Virgili University
ORGANIZATION	Pompeu Fabra University
LOCATION	Spain
ORGANIZATION	China National Social Science Foundation Project
ORGANIZATION	Shanghai Science and Technology Commission Project
PERSON	Kommers
PERSON	Weibo
ORGANIZATION	Mergel
PERSON	Mergel
PERSON	Simon
PERSON	Coombs
PERSON	David E Alexander
ORGANIZATION	Science and Engineering Ethics
PERSON	Stuart J Barnes Martin
PERSON	Christian Kurze
PERSON	Jacqueline Stietzel
ORGANIZATION	Hawaii International Conference on System Sciences
PERSON	Andrew Bennett
PERSON	Colin Elman
PERSON	DeeDee M Bennett
ORGANIZATION	Journal of Emergency Management
PERSON	John Carlo Bertot Paul T Jaeger
PERSON	Justin M Grimes
PERSON	Jeffrey R Blum Alexander Eichhorn Severin Smith Michael Sterle Contala
