type	entity
PERSON	Rodrigo Sandoval Almaz
ORGANIZATION	Autonomous University of the State of Mexico Mexico
ORGANIZATION	Autonomous University of the State of Mexico
LOCATION	Toluca Mexico
PERSON	David Valle Cruz
ORGANIZATION	Autonomous University of the State of Mexico Mexico Lecturer
ORGANIZATION	Bussiness School
ORGANIZATION	Autonomous State University of Mexico
LOCATION	Toluca City
PERSON	Sandoval Almaz
LOCATION	Mexico
PERSON	Rodrigo Sandoval Almazan
PERSON	David Valle Cruz
PERSON	Eruviel Avila
PERSON	Netlytic
ORGANIZATION	Contents Introduction Literature
LOCATION	Mexico
PERSON	Eruviel Avila Villegas
PERSON	Eruviel Avila
ORGANIZATION	Facebook Twitter Instagram
PERSON	Eruviel Avila
PERSON	DePaula
PERSON	Graham
PERSON	Fox
PERSON	Ramos
PERSON	Sandoval Almaz
ORGANIZATION	OSM
PERSON	Grimmelikhuijsen
ORGANIZATION	OSM
PERSON	Sandoval Almaz
PERSON	Gil Garc
ORGANIZATION	OSM
PERSON	Oliveira
PERSON	Kaplan
PERSON	Grimmelikhuijsen
PERSON	Hyun
PERSON	Kim
ORGANIZATION	Twitter
LOCATION	Mexico
ORGANIZATION	YouTube
ORGANIZATION	Twitter and Facebook In
LOCATION	Mexico
PERSON	Verba
PERSON	Nie
PERSON	McLeod
PERSON	Bakker
PERSON	McLeod
PERSON	Bakker
PERSON	Vresse
PERSON	Dimitrova
LOCATION	Iowa
PERSON	Xenos
LOCATION	Australia
PERSON	Corrigall Brown
PERSON	Wilkes
PERSON	Dimitrova
PERSON	Skoric
PERSON	Mutz
LOCATION	Philippines Moldova
LOCATION	Iran
PERSON	Shirky
ORGANIZATION	Facebook
PERSON	Mitchelstein
PERSON	Boczkowski
PERSON	Moeller
ORGANIZATION	Facebook
LOCATION	Netherlands
ORGANIZATION	Tufekci
PERSON	Wilson
LOCATION	Egypt
ORGANIZATION	Facebook Conroy
ORGANIZATION	Facebook
PERSON	Carlisle
PERSON	Patton
ORGANIZATION	Facebook
PERSON	Toledo Bastos
ORGANIZATION	Twitter
PERSON	Dalrymple
