POS	lemma	word
VB	skip	Skip
TO	to	to
JJ	content	Content
VB	skip	Skip
TO	to	to
NN	table	Table
IN	of	of
NNS	contents	Contents
NN	image	image
NN	return	Return
TO	to	to
DT	the	the
NNP	MLA	MLA
NNP	Commons	Commons
NNP	Digital	Digital
NNP	Pedagogy	Pedagogy
IN	in	in
DT	the	the
NNS	humanities	Humanities
NNS	concept	Concepts
NNS	model	Models
CC	and	and
NNS	experiment	Experiments
VB	search	Search
IN	for	for
NN	log	Log
IN	in	in
JJ	next	Next
NN	page	page
JJ	welcome	Welcome
NN	site	Site
NN	home	Home
NN	page	Page
NN	title	Title
NNP	Page	Page
NNP	General	General
VBZ	comment	Comments
DT	all	All
NNS	comment	Comments
NNS	comment	Comments
IN	by	by
NN	commenter	Commenter
NN	blog	Blog
NN	blog	Blog
NN	archive	Archive
VBP	minimise	Minimise
NN	header	Header
JJ	welcome	Welcome
NN	image	image
NNP	Angela	Angela
NNP	Gibson	Gibson
NNP	Thursday	Thursday
NNP	July	July
JJ	2nd	2nd
CD	2015	2015
CD	1	1
VBP	leave	Leave
DT	a	a
NN	comment	comment
IN	on	on
NN	paragraph	paragraph
CD	1	1
CD	0	0
JJ	welcome	Welcome
TO	to	to
DT	the	the
JJ	open	open
NN	peer	peer
NN	review	review
NN	site	site
IN	for	for
NNP	Digital	Digital
NNP	Pedagogy	Pedagogy
IN	in	in
DT	the	the
NNS	humanities	Humanities
NNS	concept	Concepts
NNS	model	Models
CC	and	and
NNS	experiment	Experiments
DT	a	a
JJ	curated	curated
NN	collection	collection
IN	of	of
JJ	reusable	reusable
CC	and	and
JJ	remixable	remixable
JJ	pedagogical	pedagogical
NNS	artifact	artifacts
IN	for	for
NNS	humanities	humanities
NNS	scholar	scholars
IN	in	in
NN	development	development
IN	by	by
DT	the	the
JJ	modern	Modern
NN	language	Language
NN	association	Association
CD	2	2
VBP	leave	Leave
DT	a	a
NN	comment	comment
IN	on	on
NN	paragraph	paragraph
CD	2	2
CD	0	0
DT	each	Each
NN	keyword	keyword
NN	entry	entry
IN	that	that
PRP	you	you
VBP	see	see
IN	on	on
DT	the	the
JJ	right	right
NN	column	column
IN	of	of
DT	this	this
NN	site	site
VBZ	be	is
VBN	curate	curated
IN	by	by
DT	a	an
JJ	experienced	experienced
NN	practitioner	practitioner
IN	of	of
NNP	digital	digital
NNP	pedagogy	pedagogy
WP	who	who
RB	briefly	briefly
VBZ	contextualize	contextualizes
DT	a	a
JJ	pedagogical	pedagogical
NN	concept	concept
CC	and	and
RB	then	then
VBZ	provide	provides
CD	ten	ten
VBG	support	supporting
NNS	artifact	artifacts
JJ	such	such
IN	as	as
NN	syllabi	syllabi
VBZ	prompt	prompts
NNS	exercise	exercises
NN	lesson	lesson
NNS	plan	plans
CC	and	and
NN	student	student
NN	work	work
VBN	draw	drawn
IN	from	from
NNS	course	courses
NNS	classroom	classrooms
CC	and	and
NNS	project	projects
IN	across	across
DT	the	the
NNS	humanities	humanities
DT	these	These
NNS	artifact	artifacts
VBP	be	are
JJ	annotated	annotated
CC	and	and
VBN	accompany	accompanied
IN	by	by
NNS	list	lists
IN	of	of
JJ	related	related
NNS	material	materials
IN	for	for
JJ	further	further
VBG	read	reading
DT	the	The
NN	collection	collection
VBZ	be	is
VBN	publish	published
IN	under	under
DT	a	a
JJ	creative	Creative
NNP	Commons	Commons
IN	by	BY
NNP	NC	NC
NN	license	license
TO	to	to
VB	encourage	encourage
NN	circulation	circulation
NN	editing	editing
CC	and	and
VBG	repurpose	repurposing
IN	by	by
JJ	other	other
NNS	practitioner	practitioners
CD	3	3
VBP	leave	Leave
DT	a	a
NN	comment	comment
IN	on	on
NN	paragraph	paragraph
CD	3	3
CD	1	1
RB	eventually	Eventually
CD	fifty	fifty
NNS	keyword	keywords
MD	will	will
VB	compose	compose
DT	the	the
NN	project	project
WDT	which	which
VBZ	be	is
RB	currently	currently
VBG	undergo	undergoing
JJ	public	public
NN	peer	peer
NN	review	review
JJ	new	New
NNS	keyword	keywords
MD	will	will
VB	be	be
VBN	add	added
IN	in	in
NNS	batch	batches
IN	throughout	throughout
CD	2016	2016
PRP	we	We
VBP	invite	invite
PRP	you	you
TO	to	to
VB	read	read
IN	through	through
CC	and	and
VB	respond	respond
TO	to	to
DT	each	each
IN	of	of
DT	these	these
NNS	entry	entries
CC	and	and
PRP	we	we
VBP	welcome	welcome
NN	feedback	feedback
IN	from	from
DT	a	a
JJ	wide	wide
NN	range	range
IN	of	of
NNS	practitioner	practitioners
IN	at	at
DT	all	all
NNS	level	levels
IN	of	of
NN	experience	experience
WRB	when	When
VBG	comment	commenting
IN	on	on
NNS	keyword	keywords
VB	please	please
VB	consider	consider
DT	the	the
VBG	follow	following
CD	4	4
VBP	leave	Leave
DT	a	a
NN	comment	comment
IN	on	on
NN	paragraph	paragraph
CD	4	4
CD	0	0
NN	clarity	Clarity
IN	of	of
NN	curator	curator
NNS	s	s
NN	statement	statement
VBZ	be	Is
DT	the	the
NN	curator	curator
NNS	s	s
NN	rationale	rationale
JJ	clear	clear
VBP	do	Do
DT	the	the
NNS	artifact	artifacts
IN	below	below
PRP	it	it
VBP	fulfill	fulfill
DT	the	the
NNS	promise	promises
IN	of	of
DT	the	the
JJ	curatorial	curatorial
NN	statement	statement
NN	selection	Selection
CC	and	and
NN	presentation	presentation
IN	of	of
NNS	artifact	artifacts
VBZ	do	Does
DT	the	the
JJ	keyword	keyword
VBP	provide	provide
DT	a	a
JJ	broad	broad
NN	range	range
IN	of	of
NN	sample	sample
NNS	artifact	artifacts
VBP	be	Are
DT	those	those
NNS	artifact	artifacts
JJ	annotated	annotated
RB	well	well
VBP	be	Are
EX	there	there
DT	any	any
JJ	major	major
NNS	gap	gaps
WDT	that	that
MD	should	should
VB	be	be
VBN	address	addressed
NN	applicability	Applicability
VBZ	do	Does
DT	the	the
JJ	keyword	keyword
VBP	provide	provide
DT	a	a
JJ	wide	wide
NN	range	range
IN	of	of
VBG	start	starting
NNS	point	points
IN	for	for
DT	a	a
NN	scholar	scholar
JJ	interested	interested
IN	in	in
VBG	engage	engaging
IN	in	in
NNP	digital	digital
NNP	pedagogy	pedagogy
NN	work	work
CD	5	5
VBP	leave	Leave
DT	a	a
NN	comment	comment
IN	on	on
NN	paragraph	paragraph
CD	5	5
CD	0	0
IN	while	While
NN	anyone	anyone
MD	may	may
VB	comment	comment
PRP	we	we
VBP	hope	hope
PRP	you	you
JJ	ll	ll
VB	join	join
DT	the	the
NN	mla	MLA
CC	and	and
VB	become	become
NN	part	part
IN	of	of
DT	the	the
NNP	Commons	Commons
NN	community	community
CD	6	6
VBP	leave	Leave
DT	a	a
NN	comment	comment
IN	on	on
NN	paragraph	paragraph
CD	6	6
CD	0	0
VB	thank	Thank
PRP	you	you
IN	in	in
NN	advance	advance
IN	for	for
PRP$	you	your
NN	feedback	feedback
VB	please	Please
VB	visit	visit
PRP$	we	our
WRB	how	how
TO	to	to
VB	comment	comment
NN	page	page
IN	if	if
PRP	you	you
VBP	have	have
RB	further	further
NNS	question	questions
IN	about	about
DT	the	the
NN	process	process
NN	page	Page
CD	1	1
NNS	contents	Contents
NNS	comment	Comments
NN	activity	Activity
NNS	comment	Comments
CD	1	1
NN	comment	Comment
IN	on	on
DT	the	the
JJ	whole	whole
NN	page	Page
NN	image	image
NN	www	Www
VBG	bbkshopp	Bbkshopping
NN	com	com
NNP	November	November
CD	20	20
CD	2017	2017
IN	at	at
CD	9	9
CD	12	12
NN	pm	pm
NN	comment	Comment
VBG	await	awaiting
NN	moderation	moderation
VBP	leave	Leave
DT	a	a
NN	comment	comment
IN	on	on
DT	the	the
JJ	whole	whole
NN	page	Page
CD	0	0
NNS	comment	Comments
IN	on	on
NN	paragraph	paragraph
CD	1	1
VBP	leave	Leave
DT	a	a
NN	comment	comment
IN	on	on
NN	paragraph	paragraph
CD	1	1
CD	0	0
NNS	comment	Comments
IN	on	on
NN	paragraph	paragraph
CD	2	2
VBP	leave	Leave
DT	a	a
NN	comment	comment
IN	on	on
NN	paragraph	paragraph
CD	2	2
CD	1	1
NN	comment	Comment
IN	on	on
NN	paragraph	paragraph
CD	3	3
NN	image	image
NNP	Vimala	Vimala
NNP	Pasupathi	Pasupathi
NNP	August	August
CD	8	8
CD	2017	2017
IN	at	at
CD	10	10
CD	36	36
VBP	be	am
NN	comment	Comment
VBG	await	awaiting
NN	moderation	moderation
VBP	leave	Leave
DT	a	a
NN	comment	comment
IN	on	on
NN	paragraph	paragraph
CD	3	3
CD	0	0
NNS	comment	Comments
IN	on	on
NN	paragraph	paragraph
CD	4	4
VBP	leave	Leave
DT	a	a
NN	comment	comment
IN	on	on
NN	paragraph	paragraph
CD	4	4
CD	0	0
NNS	comment	Comments
IN	on	on
NN	paragraph	paragraph
CD	5	5
VBP	leave	Leave
DT	a	a
NN	comment	comment
IN	on	on
NN	paragraph	paragraph
CD	5	5
CD	0	0
NNS	comment	Comments
IN	on	on
NN	paragraph	paragraph
CD	6	6
VBP	leave	Leave
DT	a	a
NN	comment	comment
IN	on	on
NN	paragraph	paragraph
CD	6	6
VBP	cancel	Cancel
VB	leave	Leave
DT	a	a
NN	comment	Comment
PRP$	you	Your
NNS	detail	details
VB	name	Name
JJ	required	required
NN	mail	Mail
MD	will	will
RB	not	not
VB	be	be
VBN	publish	published
VBN	require	required
NN	website	Website
PRP$	you	Your
NN	comment	comment
NN	comment	Comment
NN	table	Table
IN	of	of
NNS	contents	Contents
JJ	welcome	Welcome
NN	description	Description
WRB	how	How
TO	to	to
VB	comment	Comment
NNS	keyword	Keywords
NN	access	Access
NNP	George	George
NNP	H	H
NNP	Williams	Williams
VB	affect	Affect
NNP	Elizabeth	Elizabeth
NNP	Losh	Losh
NN	annotation	Annotation
NNP	Paul	Paul
NNP	Schacht	Schacht
NNP	Archive	Archive
NNP	Lauren	Lauren
NNP	Coats	Coats
CC	and	and
NNP	Gabrielle	Gabrielle
NNP	Dean	Dean
NNP	Assessment	Assessment
NNP	J	J
NNP	Elizabeth	Elizabeth
NNP	Clark	Clark
NN	authorship	Authorship
