POS	lemma	word
NN	image	image
NN	logo	Logo
IN	of	of
DT	the	the
JJ	american	American
JJ	historical	Historical
NN	association	Association
VB	skip	Skip
TO	to	to
JJ	content	content
NN	show	Show
NN	menu	Menu
NN	aha	AHA
NN	today	Today
VBP	join	Join
VB	donate	Donate
NN	aha	AHA
NNS	community	Communities
PRP$	my	MY
NN	aha	AHA
NN	login	Login
NN	login	Login
NN	help	Help
VB	search	Search
NN	news	News
NN	amp	amp
NN	advocacy	Advocacy
NN	aha	AHA
NNS	announcement	Announcements
NN	aha	AHA
IN	in	in
DT	the	the
NN	news	News
NNS	statement	Statements
CC	and	and
NNS	resolution	Resolutions
IN	of	of
NN	support	Support
CC	and	and
NN	protest	Protest
VBG	guide	Guiding
NNS	principle	Principles
IN	on	on
VBG	take	Taking
DT	a	a
JJ	public	Public
NN	stance	Stance
NN	aha	AHA
NNS	procedure	Procedures
IN	for	for
VBG	make	Making
NNS	statement	Statements
IN	on	on
VBN	allege	Alleged
NNS	violation	Violations
IN	of	of
JJ	foreign	Foreign
CC	and	and
PRP	we	US
NNS	historian	Historians
RB	abroad	Abroad
CD	2001	2001
NN	letter	Letter
TO	to	to
NNP	Commerce	Commerce
NNP	Secretary	Secretary
IN	on	on
NN	citizenship	Citizenship
NN	question	Question
NN	letter	Letter
IN	from	from
DT	the	the
NN	coalition	Coalition
IN	for	for
JJ	international	International
NN	education	Education
VBG	concern	Concerning
NN	title	Title
NNP	VI	VI
CC	and	and
NNP	Fulbright	Fulbright
NNP	Hays	Hays
VBG	fund	Funding
NNP	AHA	AHA
NNP	President	President
VBZ	express	Expresses
NNS	concern	Concerns
IN	about	about
VBN	propose	Proposed
NN	elimination	Elimination
IN	of	of
DT	the	the
NN	history	History
JJ	major	Major
IN	at	at
NNP	University	University
IN	of	of
NNP	Wisconsin	Wisconsin
NNP	Stevens	Stevens
NNP	Point	Point
NNP	AHA	AHA
NNP	President	President
VBZ	send	Sends
NN	letter	Letter
VBG	protest	Protesting
NN	access	Access
NNS	restriction	Restrictions
TO	to	to
NNP	Phillips	Phillips
NNP	Library	Library
NNP	AHA	AHA
VBZ	condemn	Condemns
JJ	polish	Polish
NN	law	Law
VBG	criminalize	Criminalizing
JJ	public	Public
NN	discussion	Discussion
IN	of	of
JJ	polish	Polish
NN	complicity	Complicity
IN	in	in
NNP	Nazi	Nazi
NNP	War	War
NNS	crime	Crimes
NN	letter	Letter
IN	from	from
DT	the	the
JJ	american	American
JJ	anthropological	Anthropological
NN	association	Association
IN	on	on
VBN	ban	Banned
NNS	word	Words
NN	statement	Statement
IN	on	on
NN	right	Right
TO	to	to
VB	engage	Engage
IN	in	in
JJ	collective	Collective
NN	bargaining	Bargaining
NN	letter	Letter
IN	from	from
DT	the	the
NN	coalition	Coalition
IN	for	for
JJ	international	International
NN	education	Education
VBG	support	Supporting
NN	title	Title
NNP	VI	VI
NNP	International	International
NNP	Education	Education
NNS	program	Programs
NN	statement	Statement
VBG	oppose	Opposing
PRP	we	US
NN	proposal	Proposal
TO	to	to
NN	tax	Tax
NN	tuition	Tuition
NNS	waiver	Waivers
NN	aha	AHA
NN	statement	Statement
IN	on	on
JJ	confederate	Confederate
NNS	monument	Monuments
NN	letter	Letter
IN	of	of
NN	support	Support
IN	for	for
NN	title	Title
NNP	VI	VI
NNP	Education	Education
NN	letter	Letter
TO	to	to
NN	archivist	Archivist
IN	of	of
DT	the	the
NNP	US	US
VBG	concern	Concerning
VBG	discontinue	Discontinuing
IN	of	of
NNP	Saturday	Saturday
NN	research	Research
NN	room	Room
NNS	hour	Hours
NN	statement	Statement
VBG	protest	Protesting
VBN	propose	Proposed
NN	fy18	FY18
NN	budget	Budget
NN	reduction	Reduction
IN	of	of
NN	department	Department
IN	of	of
NN	education	Education
NN	aha	AHA
NN	letter	Letter
IN	in	in
NN	support	Support
IN	of	of
JJ	central	Central
NNP	European	European
NNP	University	University
NNP	AHA	AHA
NN	statement	Statement
IN	of	of
NN	protest	Protest
VBG	regard	Regarding
NNP	Arkansas	Arkansas
NNP	Howard	Howard
NNP	Zinn	Zinn
NN	controversy	Controversy
NN	aha	AHA
NNS	protest	Protests
NN	detainment	Detainment
IN	of	of
JJ	french	French
NN	historian	Historian
NNP	Henry	Henry
NNP	Rousso	Rousso
NNP	AHA	AHA
VBZ	condemn	Condemns
JJ	second	Second
NN	draft	Draft
IN	of	of
NN	executive	Executive
NN	travel	Travel
NN	ban	Ban
NN	aha	AHA
NN	statement	Statement
IN	of	of
NN	support	Support
IN	for	for
JJ	national	National
NNP	March	March
IN	for	for
