POS	lemma	word
JJ	close	Close
JJS	latest	Latest
NNS	minute	Minutes
NNS	politics	Politics
NN	culture	Culture
NN	magazine	Magazine
NN	climate	Climate
NNS	book	Books
NNP	Photography	Photography
VB	subscribe	Subscribe
IN	about	About
VB	advertise	Advertise
NN	contact	Contact
NN	faq	FAQ
NN	press	Press
NNS	job	Jobs
VBP	rss	RSS
NN	masthead	Masthead
NN	privacy	Privacy
NN	subscriber	Subscriber
NNS	service	Services
NN	menu	Menu
NN	magazinesubscribe	MagazineSubscribe
NN	image	image
VBN	associate	ASSOCIATED
NN	press	PRESS
NNP	Jacques	Jacques
NNP	Brinon	Brinon
NNP	Technology	Technology
VBZ	be	Is
VBG	take	Taking
RP	over	Over
JJ	english	English
NNS	department	Departments
DT	the	The
JJ	false	false
NN	promise	promise
IN	of	of
DT	the	the
NNP	digital	digital
NNS	humanities	humanities
IN	by	By
NNP	Adam	Adam
NNP	Kirsch	Kirsch
MD	may	May
CD	2	2
CD	2014	2014
DT	the	The
NNS	humanities	humanities
VBP	be	are
IN	in	in
NN	crisis	crisis
RB	again	again
CC	or	or
RB	still	still
CC	but	But
EX	there	there
VBZ	be	is
CD	one	one
JJ	big	big
NN	exception	exception
NNP	digital	digital
NNS	humanities	humanities
WDT	which	which
VBZ	be	is
DT	a	a
NN	growth	growth
NN	industry	industry
IN	in	In
CD	2009	2009
DT	the	the
JJ	nascent	nascent
NN	field	field
VBD	be	was
DT	the	the
NN	talk	talk
IN	of	of
DT	the	the
JJ	modern	Modern
NN	language	Language
NN	association	Association
NN	mla	MLA
NN	convention	convention
IN	among	among
PDT	all	all
DT	the	the
VBG	contend	contending
NNS	subfield	subfields
DT	a	a
NN	reporter	reporter
VBD	write	wrote
IN	about	about
DT	that	that
NN	year	year
VBZ	be	s
VBG	gather	gathering
DT	the	the
NNP	digital	digital
NNS	humanities	humanities
VBP	seem	seem
IN	like	like
DT	the	the
JJ	first	first
JJ	next	next
JJ	big	big
NN	thing	thing
IN	in	in
DT	a	a
JJ	long	long
NN	time	time
RB	even	Even
RBR	earlier	earlier
DT	the	the
NNP	National	National
NN	endowment	Endowment
IN	for	for
DT	the	the
NNS	humanities	Humanities
VBD	create	created
PRP$	its	its
NN	office	Office
IN	of	of
NNP	Digital	Digital
NNS	humanities	Humanities
TO	to	to
VB	help	help
NN	fund	fund
NNS	project	projects
CC	and	And
NNP	digital	digital
NNS	humanities	humanities
VBZ	continue	continues
TO	to	to
VB	go	go
IN	from	from
NN	strength	strength
TO	to	to
NN	strength	strength
NNS	thanks	thanks
IN	in	in
NN	part	part
TO	to	to
