POS	lemma	word
NN	jump	Jump
TO	to	to
NNP	Navigation	Navigation
VB	advertise	Advertise
IN	about	About
NN	contact	Contact
VBP	subscribe	Subscribe
NN	x	X
NN	news	News
JJ	quick	Quick
VBZ	take	Takes
NNS	view	Views
NN	blog	Blog
NN	u	U
NN	career	Career
NN	advice	Advice
NNS	admission	Admissions
JJ	digital	Digital
VBG	learn	Learning
NN	diversity	Diversity
NN	search	Search
NN	news	News
NN	amp	amp
NNS	opinion	Opinions
VBP	find	Find
DT	a	A
NN	job	Job
NNS	event	Events
NNS	datum	Data
NN	amp	amp
NNS	survey	Surveys
NNS	booklet	Booklets
JJ	audio	Audio
NNS	topic	Topics
VBN	sponsor	Sponsored
NN	content	Content
NN	aaup	AAUP
NN	compensation	Compensation
NNS	datum	Data
IN	around	Around
DT	the	the
NN	web	Web
NNS	event	Events
NN	amp	amp
NNS	people	People
VBP	subscribe	Subscribe
JJ	free	Free
NN	hire	Hire
NN	faculty	Faculty
NN	amp	amp
NN	staff	Staff
NN	contact	Contact
IN	about	About
VB	advertise	Advertise
NN	news	News
NN	amp	amp
NN	opinion	Opinion
NNS	job	Jobs
NN	image	image
NN	image	image
NN	image	image
NN	image	image
NN	news	News
NNS	opinion	Opinions
NNS	datum	Data
NN	amp	amp
NNS	survey	Surveys
NNS	event	Events
VBG	reject	Rejecting
NN	business	Business
JJ	major	Major
NN	trustee	Trustee
VBZ	become	Becomes
NN	president	President
NN	monopsony	Monopsony
CC	and	and
NNS	job	Jobs
IN	in	in
JJR	higher	Higher
NNP	Ed	Ed
NN	image	image
NNS	admission	Admissions
NNP	Digital	Digital
NNP	Learning	Learning
NN	diversity	Diversity
NNS	career	Careers
VBP	subscribe	Subscribe
JJ	free	Free
VB	advertise	Advertise
NN	hire	Hire
NN	faculty	Faculty
NN	amp	amp
NN	staff	Staff
VB	find	Find
DT	a	a
NN	job	Job
NN	news	News
NNS	admission	Admissions
NN	insider	Insider
NNP	Digital	Digital
NNP	Learning	Learning
NN	diversity	Diversity
VBZ	matter	Matters
NNS	view	Views
NN	career	Career
NN	advice	Advice
NN	blog	Blog
NNP	U	U
NNS	survey	Surveys
NNS	webinar	Webinars
NNS	event	Events
NN	amp	amp
NNS	people	People
NNS	job	Jobs
NN	capital	Capital
NNS	campaign	Campaigns
NNS	admission	Admissions
NNS	book	Books
NN	technology	Technology
NN	community	Community
NNS	college	Colleges
NN	diversity	Diversity
NN	teaching	Teaching
NN	amp	amp
VBG	learn	Learning
JJ	global	Global
NN	audio	Audio
NNS	booklet	Booklets
RBR	more	More
NN	news	News
NNS	topic	Topics
NN	technology	Technology
NN	print	Print
DT	this	This
NN	image	image
NNP	Digital	Digital
NNS	humanities	Humanities
NN	bubble	Bubble
DT	a	A
NN	series	series
IN	of	of
JJ	critical	critical
NNS	article	articles
VBP	have	have
DT	some	some
JJ	digital	digital
NNS	humanist	humanists
VBG	say	saying
DT	the	the
NN	trend	trend
VBZ	have	has
VBN	be	been
JJ	oversold	oversold
RB	particularly	particularly
IN	with	with
NN	regard	regard
TO	to	to
VBG	produce	producing
JJ	academic	academic
NNS	job	jobs
IN	by	By
NNP	Carl	Carl
NNP	Straumsheim	Straumsheim
MD	may	May
CD	8	8
CD	2014	2014
NNS	comment	Comments
JJ	digital	Digital
NNS	humanities	humanities
NNS	scholar	scholars
VBP	have	have
RB	recently	recently
VBN	find	found
PRP$	they	their
NN	work	work
DT	the	the
NN	topic	topic
IN	of	of
DT	a	a
NN	number	number
IN	of	of
JJ	snarky	snarky
NNS	column	columns
CC	and	and
