POS	lemma	word
VB	toggle	Toggle
NNP	navigation	navigation
NNP	POEMAGEA	POEMAGEA
NN	visualization	Visualization
NN	tool	Tool
IN	in	in
NN	support	Support
IN	of	of
JJ	close	Close
NN	reading	Reading
NN	overview	Overview
NN	video	Video
NNS	download	Downloads
NNS	publication	Publications
NN	team	Team
NN	neh	NEH
CD	2016	2016
NNP	Poemage	Poemage
VBZ	be	is
DT	a	a
NN	visualization	visualization
NN	system	system
IN	for	for
VBG	explore	exploring
DT	the	the
JJ	sonic	sonic
NN	topology	topology
IN	of	of
DT	a	a
NN	poem	poem
PRP	we	We
VBP	define	define
JJ	sonic	sonic
NN	topology	topology
IN	as	as
DT	the	the
JJ	complex	complex
NNS	structure	structures
VBD	form	formed
IN	via	via
DT	the	the
NN	interaction	interaction
IN	of	of
JJ	sonic	sonic
NNS	pattern	patterns
NNS	word	words
VBN	connect	connected
IN	through	through
DT	some	some
JJ	sonic	sonic
CC	or	or
JJ	linguistic	linguistic
NN	resemblance	resemblance
IN	across	across
DT	the	the
NN	space	space
IN	of	of
DT	the	the
NN	poem	poem
NN	poemage	Poemage
VBD	be	was
VBN	develop	developed
IN	at	at
DT	the	the
NNP	University	University
IN	of	of
NNP	Utah	Utah
IN	as	as
NN	part	part
IN	of	of
DT	a	an
JJ	ongoing	ongoing
RB	highly	highly
JJ	exploratory	exploratory
NN	collaboration	collaboration
IN	between	between
NNS	datum	data
NN	visualization	visualization
NNS	expert	experts
CC	and	and
NNS	poet	poets
NN	poetry	poetry
NNS	scholar	scholars
JJ	additional	Additional
NNS	detail	details
VBP	be	are
VBN	provide	provided
IN	in	in
DT	the	the
NN	companion	companion
NN	paper	paper
NN	image	image
NN	video	Video
NNS	download	Downloads
NN	poemage	Poemage
NN	poemage	Poemage
VBZ	be	is
JJ	open	open
NN	source	source
VB	please	Please
VB	check	check
RB	back	back
RB	periodically	periodically
IN	for	for
NNS	update	updates
NN	web	Web
NN	version	version
VBG	come	coming
RB	soon	soon
NNS	executable	Executables
NNS	executable	Executables
VBP	be	are
RB	no	no
RB	longer	longer
VBN	support	supported
UH	please	Please
VB	check	check
RB	back	back
RB	soon	soon
IN	for	for
DT	a	a
NN	web	web
NN	version	version
IN	of	of
DT	the	the
NN	tool	tool
IN	if	If
PRP	you	you
MD	would	would
VB	like	like
TO	to	to
VB	be	be
