POS	lemma	word
VB	skip	Skip
TO	to	to
JJ	content	content
NNP	CUNY	CUNY
NNP	Academic	Academic
NNP	Commons	Commons
NNP	Wiki	Wiki
NNP	Archive	Archive
NN	menu	Menu
NN	home	Home
NNS	contents	Contents
IN	from	From
NNP	CUNY	CUNY
NNP	Academic	Academic
NNP	Commons	Commons
NN	image	image
RB	here	Here
VBP	be	are
RB	just	just
DT	a	a
JJ	few	few
NNS	example	examples
IN	of	of
NNP	Digital	Digital
NNS	humanities	Humanities
VBP	work	work
TO	to	to
VB	give	give
DT	a	a
NN	sense	sense
IN	of	of
PRP$	its	its
NN	range	range
WDT	what	What
JJ	other	other
NNS	project	projects
MD	would	would
PRP	you	you
VB	want	want
TO	to	to
VB	show	show
TO	to	to
DT	a	a
VBG	begin	beginning
NN	dher	DHer
NN	bookmark	bookmark
NN	advocacy	Advocacy
NN	advocacy	Advocacy
NNS	4humanity	4Humanities
DT	a	a
NN	site	site
VBN	create	created
IN	by	by
DT	the	the
NNP	international	international
NNP	community	community
IN	of	of
NNP	DH	DH
NNS	scholar	scholars
CC	and	and
NNS	educator	educators
TO	to	to
VB	assist	assist
IN	in	in
VBG	advocate	advocating
IN	for	for
DT	the	the
NNS	humanities	humanities
VBZ	provide	Provides
DT	a	a
NN	communication	communication
NN	platform	platform
NNS	tool	tools
CC	and	and
NNS	resource	resources
DT	the	The
NNS	humanities	humanities
VBP	be	are
IN	in	in
NN	trouble	trouble
NN	today	today
CC	and	and
NNP	digital	digital
NNS	method	methods
VBP	have	have
DT	a	an
JJ	important	important
NN	role	role
TO	to	to
VB	play	play
IN	in	in
RB	effectively	effectively
VBG	show	showing
DT	the	the
JJ	public	public
WRB	why	why
DT	the	the
NNS	humanities	humanities
VBP	need	need
TO	to	to
VB	be	be
NN	part	part
IN	of	of
DT	any	any
NN	vision	vision
IN	of	of
DT	a	a
JJ	future	future
NN	society	society
NN	bookmark	bookmark
JJ	the_archive	The_Archive
NN	2c_digital_preservation_of_analog	2C_Digital_Preservation_of_Analog
NN	_	_
CD	26_born	26_Born
NNS	digital_materials	Digital_Materials
DT	the	The
NNP	Archive	Archive
NNP	Digital	Digital
NN	preservation	Preservation
IN	of	of
NN	analog	Analog
NN	amp	amp
VBN	bear	Born
NNP	Digital	Digital
NNS	material	Materials
VBP	transcribe	Transcribe
NNP	Bentham	Bentham
VBN	base	based
IN	at	at
NNP	University	University
NNP	College	College
NNP	London	London
VBZ	have	has
VBN	be	been
VBG	crowdsource	crowdsourcing
DT	the	the
NN	transcription	transcription
IN	of	of
NNS	thousand	thousands
IN	of	of
NNS	manuscript	manuscripts
VBN	write	written
IN	by	by
NNP	Jeremy	Jeremy
NNP	Bentham	Bentham
CD	1748	1748
CD	1832	1832
NN	anyone	Anyone
MD	can	can
VB	sign	sign
RP	up	up
TO	to	to
VB	participate	participate
VBG	view	viewing
DT	the	the
JJ	original	original
NNS	document	documents
CC	and	and
VBG	transcribe	transcribing
CC	and	and
VBG	encode	encoding
PRP	they	them
NN	online	online
IN	in	in
DT	a	a
NN	wiki	wiki
NNS	instruction	instructions
CC	and	and
DT	a	a
NN	discussion	discussion
NN	forum	forum
VBP	be	are
VBN	provide	provided
VBP	see	See
RB	also	also
WP	what	What
NNS	s	s
IN	on	On
DT	the	the
NN	menu	Menu
WDT	which	which
VBZ	invite	invites
NNS	user	users
TO	to	to
VB	transcribe	transcribe
DT	the	the
NNP	New	New
NNP	York	York
JJ	public	Public
NN	library	Library
NNS	s	s
NN	collection	collection
IN	of	of
CD	40	40
CD	000	000
NNS	menu	menus
DT	a	a
NN	project	project
IN	of	of
NNP	NYPL	NYPL
NNS	lab	Labs
DT	the	The
NNP	Rossetti	Rossetti
NNP	Archive	Archive
VBN	sponsor	sponsored
IN	by	by
DT	the	the
NN	institute	Institute
IN	for	for
JJ	advanced	Advanced
NN	technology	Technology
IN	in	in
DT	the	the
NNS	humanities	Humanities
NNP	University	University
IN	of	of
NNP	Virginia	Virginia
IN	under	under
DT	the	the
NN	direction	direction
IN	of	of
NNP	Jerome	Jerome
NNP	McGann	McGann
VBZ	provide	provides
NN	access	access
TO	to	to
NNP	Dante	Dante
NNP	Gabriel	Gabriel
NNP	Rossetti	Rossetti
NNP	s	s
JJ	complete	complete
NNS	work	works
VBG	include	including
JJ	high	high
NN	quality	quality
NNS	image	images
VBN	detail	detailed
NNS	description	descriptions
CC	and	and
NN	commentary	commentary
JJ	related	Related
NNS	work	works
JJ	contemporary	contemporary
CC	and	and
NNS	antecedent	antecedents
VBP	be	are
RB	also	also
VBN	include	included
IN	along	along
IN	with	with
DT	a	a
NN	bibliography	bibliography
DT	the	The
NNP	Walt	Walt
NNP	Whitman	Whitman
NNP	Archive	Archive
DT	a	an
JJ	electronic	electronic
NN	research	research
CC	and	and
NN	teaching	teaching
NN	tool	tool
WDT	that	that
VBZ	set	sets
RP	out	out
TO	to	to
VB	make	make
NNP	Whitman	Whitman
NNP	s	s
JJ	vast	vast
NN	work	work
RB	easily	easily
CC	and	and
RB	conveniently	conveniently
JJ	accessible	accessible
TO	to	to
NNS	scholar	scholars
NNS	student	students
CC	and	and
JJ	general	general
NNS	reader	readers
VBG	draw	drawing
IN	on	on
DT	the	the
NNS	resource	resources
IN	of	of
NNS	library	libraries
CC	and	and
NNS	collection	collections
IN	from	from
IN	around	around
DT	the	the
NNP	United	United
NNPS	States	States
CC	and	and
IN	around	around
DT	the	the
NN	world	world
VBN	direct	Directed
IN	by	by
NNP	Kenneth	Kenneth
NNP	M	M
NNP	Price	Price
NNP	University	University
IN	of	of
NNP	Nebraska	Nebraska
NNP	Lincoln	Lincoln
CC	and	and
NNP	Ed	Ed
NNP	Folsom	Folsom
NNP	University	University
IN	of	of
NNP	Iowa	Iowa
VBG	preserve	Preserving
JJ	virtual	Virtual
NNS	world	Worlds
CD	2	2
VBG	explore	exploring
NNS	method	methods
IN	for	for
VBG	preserve	preserving
JJ	digital	digital
NN	game	game
NNS	environment	environments
DT	a	A
NN	collaboration	collaboration
IN	between	between
DT	the	the
NNP	University	University
IN	of	of
NNP	Illinois	Illinois
IN	at	at
NNP	Urbana	Urbana
NNP	Champaign	Champaign
NNP	Maryland	Maryland
NNP	Institute	Institute
IN	for	for
NN	technology	Technology
IN	in	in
DT	the	the
NNS	humanities	Humanities
NN	mith	MITH
NNP	Stanford	Stanford
NNP	University	University
NNS	library	Libraries
CC	and	and
DT	the	the
NNP	Rochester	Rochester
NNP	Institute	Institute
IN	of	of
NNP	Technology	Technology
DT	the	The
NN	work	work
IN	of	of
NNS	institution	institutions
JJ	such	such
IN	as	as
DT	the	the
NN	ransom	Ransom
NN	center	Center
IN	at	at
DT	the	the
NNP	University	University
IN	of	of
NNP	Texas	Texas
IN	in	in
VBG	preserve	preserving
VBN	bear	born
NNP	digital	digital
NNP	textual	textual
NNPS	materials	materials
NNP	Omeka	Omeka
DT	a	a
JJ	free	free
JJ	open	open
NN	source	source
NN	web	web
NN	publishing	publishing
NN	platform	platform
IN	for	for
DT	the	the
NN	display	display
IN	of	of
NN	library	library
NN	museum	museum
NNS	archive	archives
CC	and	and
JJ	scholarly	scholarly
NNS	collection	collections
CC	and	and
NNS	exhibition	exhibitions
VBN	develop	developed
IN	by	by
DT	the	the
NN	team	team
IN	at	at
NNP	Roy	Roy
NNP	Rosenzweig	Rosenzweig
NNP	Center	Center
IN	for	for
NN	history	History
CC	and	and
JJ	new	New
NNS	media	Media
NN	chnm	CHNM
IN	at	at
NNP	George	George
NNP	Mason	Mason
NNP	University	University
IN	with	with
JJ	non	non
PRP	it	IT
NNS	specialist	specialists
IN	in	in
NN	mind	mind
VBG	allow	allowing
NNS	user	users
TO	to	to
VB	focus	focus
IN	on	on
NN	content	content
CC	and	and
NN	interpretation	interpretation
RB	rather	rather
IN	than	than
VBG	program	programming
NN	bookmark	bookmark
NN	digital_fabrication	Digital_Fabrication
NNS	2fmaking_things	2FMaking_Things
JJ	digital	Digital
NN	fabrication	Fabrication
VBG	make	Making
NNS	thing	Things
VBP	see	See
NNP	William	William
NNP	J	J
NNP	Turkel	Turkel
VBZ	be	s
NN	work	work
IN	on	on
JJ	humanistic	humanistic
NN	fabrication	fabrication
RB	also	also
PRP$	he	his
NN	post	post
DT	a	A
JJ	few	Few
NNS	argument	Arguments
IN	for	for
JJ	humanistic	Humanistic
NN	fabrication	Fabrication
NN	bookmark	bookmark
JJ	networked_pedagogy	Networked_Pedagogy
JJ	networked	Networked
NN	pedagogy	Pedagogy
VBG	look	Looking
IN	for	for
NNP	Whitman	Whitman
DT	a	an
NN	experiment	experiment
IN	in	in
NNP	multi	multi
NN	campus	campus
NNP	digital	digital
NNP	pedagogy	pedagogy
VBN	fund	funded
IN	by	by
DT	the	the
NN	neh	NEH
NNS	s	s
NN	office	Office
IN	of	of
NNP	Digital	Digital
NNS	humanities	Humanities
NN	lfw	LFW
VBN	use	used
JJ	open	open
NN	source	source
NNS	tool	tools
TO	to	to
VB	connect	connect
NNS	classroom	classrooms
IN	in	in
JJ	multiple	multiple
NNS	institution	institutions
VBG	create	creating
DT	a	a
JJ	dynamic	dynamic
JJ	social	social
JJ	collaborative	collaborative
NN	learning	learning
NN	environment	environment
NNS	student	students
IN	at	at
NNP	New	New
NNP	York	York
NNP	City	City
NNP	College	College
IN	of	of
NNP	Technology	Technology
NNP	CUNY	CUNY
NNP	New	New
NNP	York	York
NNP	University	University
NNP	University	University
IN	of	of
NNP	Mary	Mary
NNP	Washington	Washington
CC	and	and
NNP	Rutgers	Rutgers
NNP	University	University
NNP	Camden	Camden
VBD	share	shared
PRP$	they	their
JJ	intellectual	intellectual
NNS	experience	experiences
IN	of	of
VBG	explore	exploring
NNP	Whitman	Whitman
NNS	s	s
VBP	work	work
IN	in	in
NN	relationship	relationship
TO	to	to
JJ	specific	specific
NNS	place	places
IN	in	in
WDT	which	which
NNP	Whitman	Whitman
VBD	live	lived
IN	with	with
NNS	student	students
IN	from	from
RB	novi	Novi
JJ	sad	Sad
IN	in	in
NNP	Serbia	Serbia
VBG	add	adding
DT	a	a
JJ	global	global
