POS	lemma	word
VBG	dhresourcesforprojectbuild	dhresourcesforprojectbuilding
NN	log	log
NN	inhelp	inhelp
VB	get	Get
DT	a	a
JJ	free	free
NN	wiki	wiki
VB	try	Try
PRP$	we	our
JJ	free	free
NN	business	business
NN	product	product
NNP	Wiki	Wiki
NNP	Pages	Pages
NN	amp	amp
VBZ	file	Files
NN	view	View
VB	edit	Edit
TO	to	To
VB	edit	edit
DT	this	this
NN	page	page
NN	request	request
NN	access	access
TO	to	to
DT	the	the
NN	workspace	workspace
RB	already	Already
VBP	have	have
DT	a	an
NN	account	account
NN	log	Log
IN	in	in
NNP	Digital	Digital
NNS	humanities	Humanities
NNS	tool	Tools
VBD	redirect	redirected
IN	from	from
NNP	Digital	Digital
NNP	Page	Page
NN	history	history
JJ	last	last
VBN	edit	edited
IN	by	by
NNP	Alan	Alan
NNP	Liu	Liu
CD	4	4
NNS	month	months
CD	4	4
NNS	week	weeks
IN	ago	ago
NN	image	image
NNP	Digital	Digital
NNS	humanities	Humanities
NNS	project	projects
NN	collage	collage
NN	dh	DH
NN	toychest	Toychest
NNP	Digital	Digital
NNS	humanities	Humanities
NNS	resource	Resources
IN	for	for
NN	project	Project
NN	building	Building
NN	dh	DH
NNS	tool	Tools
VBN	curate	curated
IN	by	by
NNP	Alan	Alan
NNP	Liu	Liu
NNP	DH	DH
NNP	Toychest	Toychest
VBD	start	started
CD	2013	2013
JJ	last	last
NNP	update	update
CD	2017	2017
NNS	guide	Guides
TO	to	to
NNP	Digital	Digital
NNS	humanities	Humanities
NNS	tutorial	Tutorials
NNS	tool	Tools
NNS	example	Examples
NNS	datum	Data
NNS	collection	Collections
NN	amp	amp
VBZ	dataset	Datasets
NNP	Digital	Digital
NNS	humanities	Humanities
NNS	tool	Tools
NN	online	Online
CC	or	or
JJ	downloadable	downloadable
NNS	tool	tools
WDT	that	that
VBP	be	are
JJ	free	free
JJ	free	free
TO	to	to
NNS	student	students
CC	or	or
VBP	have	have
JJ	generous	generous
NN	trial	trial
NNS	period	periods
IN	without	without
JJ	tight	tight
NN	usage	usage
NNS	constraint	constraints
NNS	watermark	watermarks
CC	or	or
JJ	other	other
NNS	spoiler	spoilers
NN	bias	Bias
IN	toward	toward
NNS	tool	tools
WDT	that	that
MD	can	can
VB	be	be
VBN	run	run
NN	online	online
CC	or	or
VBN	install	installed
IN	on	on
DT	a	a
JJ	personal	personal
NN	computer	computer
IN	without	without
VBG	need	needing
DT	a	an
JJ	institutional	institutional
NN	server	server
RB	also	Also
VBP	see	see
JJ	other	Other
NN	tool	Tool
NNS	list	Lists
VBP	note	Note
IN	about	about
NN	organization	organization
IN	at	At
JJ	present	present
DT	these	these
NNS	tool	tools
VBP	be	are
VBN	organize	organized
IN	in	in
DT	a	an
VBN	improvise	improvised
NN	scheme	scheme
IN	of	of
NNS	category	categories
IN	for	For
DT	the	the
RBS	most	most
JJ	deliberate	deliberate
CC	and	and
JJ	comprehensive	comprehensive
NN	taxonomy	taxonomy
IN	of	of
NNP	digital	digital
NNS	humanities	humanities
NNS	activity	activities
NNS	object	objects
CC	and	and
NNS	technique	techniques
RB	currently	currently
JJ	available	available
VBP	see	see
NNP	TaDiRAH	TaDiRAH
NNP	See	See
RB	also	also
IN	about	about
NN	tadirah	TaDiRAH
NNS	contents	Contents
NN	animation	Animation
NN	amp	amp
VBG	storyboard	Storyboarding
NN	audio	Audio
NNS	tool	Tools
VBG	author	Authoring
NN	annotation	Annotation
NN	code	Code
VBG	version	Versioning
NN	command	Command
NN	line	Line
NNS	tool	Tools
JJ	content	Content
NN	management	Management
NNS	system	Systems
VBG	crowdsource	Crowdsourcing
NN	exhibition	Exhibition
NN	collection	Collection
NN	internet	Internet
NN	research	Research
NNS	tool	tools
IN	for	for
VBG	study	studying
DT	the	the
NN	internet	Internet
NN	mapping	Mapping
NN	network	Network
JJ	social	Social
NN	network	Network
NN	analysis	Analysis
NN	programming	Programming
NNS	language	Languages
NNS	tool	Tools
NN	simulation	Simulation
NN	text	Text
NN	analysis	Analysis
NN	text	Text
VBG	encode	Encoding
NN	text	Text
NN	collation	Collation
NN	text	Text
NN	preparation	Preparation
NN	topic	Topic
NN	modeling	Modeling
NN	video	Video
NNS	tool	Tools
NN	video	Video
NN	amp	amp
NN	film	Film
NN	analysis	Analysis
NN	visualization	Visualization
JJ	general	General
NNS	diagram	Diagrams
NN	amp	amp
NNS	graph	Graphs
NN	image	Image
NNS	infographic	Infographics
NN	network	Network
NN	viz	Viz
NN	text	Text
NN	viz	Viz
NN	time	Time
NNS	line	Lines
NN	twitter	Twitter
NN	viz	Viz
NN	deformance	Deformance
NNS	tool	Tools
RB	also	Also
VBP	see	see
NNS	tutorial	Tutorials
IN	for	for
NN	dh	DH
NNS	tool	Tools
CC	and	and
NNS	method	Methods
NN	image	image
NN	checkmark	checkmark
RB	currently	Currently
DT	a	a
NN	tool	tool
WDT	that	that
VBZ	be	is
JJ	prevalent	prevalent
JJ	canonical	canonical
CC	or	or
VBZ	have	has
NN	buzz	buzz
IN	in	in
DT	the	the
NNP	digital	digital
NNS	humanities	humanities
NN	community	community
NN	image	image
NN	checkmark	checkmark
JJ	blue	blue
JJ	other	Other
NNS	tool	tools
IN	with	with
JJ	high	high
NN	power	power
CC	or	or
JJ	general	general
NN	application	application
JJ	other	Other
NN	tool	Tool
NNS	list	Lists
NN	dirt	DiRT
NNP	Digital	Digital
NNP	Research	Research
NNS	tool	Tools
JJ	annotated	annotated
NN	tool	tool
NN	directory	directory
VBZ	include	includes
CC	both	both
JJ	commercial	commercial
CC	and	and
JJ	free	free
NNS	tool	tools
MD	can	can
NN	filter	filter
IN	for	for
JJ	free	free
IN	in	in
NN	search	search
NN	interface	interface
NN	tapor	TAPoR
CD	3	3
NN	portal	Portal
JJ	annotated	annotated
NN	tool	tool
NN	directory	directory
VBD	focus	focused
IN	on	on
NNS	tool	tools
VBN	use	used
IN	in	in
JJ	sophisticated	sophisticated
NN	text	text
NN	analysis	analysis
CC	and	and
NN	retrieval	retrieval
VBZ	include	includes
NN	tool	tool
NNS	review	reviews
JJ	digital	Digital
NN	textuality	Textuality
NN	resource	Resource
NNS	page	Pages
NN	listing	listing
IN	of	of
NNS	tool	tools
VBN	keep	kept
IN	by	by
NNP	Kimberly	Kimberly
NNP	Knight	Knight
CC	and	and
PRP$	she	her
NNS	student	students
IN	at	at
NNP	U	U
NNP	Texas	Texas
NNP	Dallas	Dallas
IN	for	for
NN	text	text
NN	production	production
NN	visualization	visualization
RB	still	still
NN	image	image
NN	work	work
NN	sound	sound
