POS	lemma	word
NN	logo	Logo
NN	home	Home
NN	page	Page
RB	only	Only
JJ	cultural	Cultural
NNS	analytic	Analytics
NN	lab	Lab
PRP	we	We
VBP	use	use
NNS	datum	data
NN	science	science
TO	to	to
VB	analyse	analyse
NNS	pattern	patterns
IN	in	in
JJ	big	big
JJ	cultural	cultural
NNS	datum	data
DT	the	The
NN	lab	lab
VBZ	be	is
VBN	direct	directed
IN	by	by
NNP	Lev	Lev
NNP	Manovich	Manovich
DT	a	a
NN	pioneer	pioneer
IN	in	in
DT	the	the
NN	field	field
IN	of	of
JJ	cultural	cultural
NNS	analytic	analytics
NN	logo	Logo
CC	and	and
NN	side	Side
NN	nav	Nav
JJ	cultural	Cultural
NNS	analytic	Analytics
NN	lab	Lab
NN	news	News
IN	about	About
NNS	project	Projects
NNS	publication	Publications
NNS	people	People
VBG	mail	Mailing
NN	list	List
NN	twitter	Twitter
NN	flickr	Flickr
VBP	rss	RSS
NN	news	News
DT	the	The
NNS	post	posts
IN	from	from
CD	2018	2018
CD	2016	2016
VBP	be	are
IN	on	on
PRP$	we	our
NN	archive	archive
NN	site	site
NN	www	www
NNS	softwarestudy	softwarestudies
NN	com	com
VB	browse	Browse
NN	news	News
NN	archive	Archive
NNP	January	January
CD	2018	2018
NNP	November	November
CD	2017	2017
NNP	September	September
CD	2017	2017
MD	may	May
CD	2017	2017
NNP	March	March
CD	2017	2017
NNP	February	February
CD	2017	2017
NNP	October	October
CD	2016	2016
NNP	July	July
CD	2016	2016
MD	may	May
CD	2016	2016
NNP	April	April
CD	2016	2016
NNP	August	August
CD	2014	2014
NNP	January	January
CD	2013	2013
NNP	February	February
CD	2012	2012
NNP	November	November
CD	2010	2010
CD	14	14
NNP	November	November
CD	2010	2010
NNP	bookmark	bookmark
CD	1768673327484383968	1768673327484383968
VBG	explore	Exploring
CD	one	One
CD	million	Million
NN	manga	Manga
NNS	page	Pages
IN	with	with
NNS	supercomputer	Supercomputers
CC	and	and
NN	hiperspace	HIPerSpace
NN	image	image
NNP	Tweet	Tweet
NN	image	image
NN	figure	Figure
CD	1	1
DT	this	This
NN	visualization	visualization
VBZ	show	shows
CD	1	1
CD	074	074
CD	790	790
JJ	unique	unique
NNS	page	pages
IN	from	from
CD	883	883
JJ	distinct	distinct
JJ	manga	manga
NN	series	series
IN	from	from
NNP	Japan	Japan
NNP	Korea	Korea
CC	and	and
NNP	China	China
DT	the	The
NNP	series	series
VBP	include	include
CC	both	both
RB	very	very
JJ	popular	popular
JJ	long	long
VBG	run	running
NNS	title	titles
JJ	such	such
IN	as	as
NNP	Naruto	Naruto
CC	and	and
CD	one	One
NN	piece	Piece
CC	and	and
RB	also	also
JJ	many	many
JJ	short	short
VBD	live	lived
NNS	title	titles
DT	the	The
NN	visualization	visualization
VBZ	map	maps
DT	the	the
NNS	page	pages
DT	the	the
NNS	page	pages
VBG	accord	according
TO	to	to
DT	some	some
IN	of	of
PRP$	they	their
JJ	visual	visual
NNS	characteristic	characteristics
WDT	that	that
VBD	be	were
VBN	measure	measured
RB	automatically	automatically
IN	on	on
NNS	supercomputer	supercomputers
IN	at	at
DT	the	the
NNP	U	U
NNP	S	S
NNP	National	National
NNP	Department	Department
IN	of	of
NNP	Energy	Energy
NNP	Research	Research
NNP	Center	Center
VBG	use	using
NN	custom	custom
NN	software	software
VBN	develop	developed
IN	by	by
NN	software	Software
NNS	study	Studies
NN	initiative	Initiative
NN	x	X
NN	axis	axis
JJ	standard	standard
NN	deviation	deviation
NN	y	Y
