POS	lemma	word
NN	home	Home
IN	about	About
NN	contact	Contact
NNP	Alan	Alan
NNP	Liu	Liu
WRB	where	Where
VBZ	be	is
JJ	cultural	Cultural
NN	criticism	Criticism
IN	in	in
DT	the	the
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	original	Original
JJ	full	full
NN	text	text
IN	of	of
NN	paper	paper
VBN	present	presented
IN	at	at
DT	the	the
NN	panel	panel
IN	on	on
DT	the	The
NN	history	History
CC	and	and
NN	future	Future
IN	of	of
DT	the	the
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	modern	Modern
NN	language	Language
NN	association	Association
NN	convention	convention
NNP	Los	Los
NNP	Angeles	Angeles
CD	7	7
NNP	January	January
CD	2011	2011
DT	the	The
NN	paper	paper
VBD	be	was
VBN	deliver	delivered
IN	in	in
VBN	truncate	truncated
VBN	improvise	improvised
NN	form	form
IN	at	at
DT	the	the
JJ	actual	actual
NN	event	event
JJ	due	due
TO	to	to
NN	time	time
NNS	constraint	constraints
DT	a	An
VBN	expand	expanded
NN	version	version
IN	of	of
DT	this	this
NN	paper	paper
JJ	full	full
NN	text	text
VBD	be	was
RB	later	later
VBN	publish	published
IN	under	under
DT	the	the
JJ	same	same
NN	title	title
IN	in	in
NNS	debate	Debates
IN	in	in
DT	the	the
NNP	Digital	Digital
NNS	humanities	Humanities
NNP	ed	ed
NNP	Matthew	Matthew
NNP	K	K
NNP	Gold	Gold
NNP	Minneapolis	Minneapolis
NNP	University	University
IN	of	of
NNP	Minnesota	Minnesota
NNP	Press	Press
NNP	2012 490 509	2012 490 509
DT	this	This
VBZ	be	is
DT	the	the
NN	occasion	occasion
TO	to	to
VB	announce	announce
DT	the	the
JJ	new	new
NN	initiative	initiative
VBN	title	titled
NNS	4humanity	4Humanities
VBG	advocate	Advocating
IN	for	for
DT	the	the
NNS	humanities	Humanities
WDT	which	which
VBZ	be	is
VBN	subtitle	subtitled
VBN	power	Powered
IN	by	by
DT	the	the
NNP	International	International
NNP	Digital	Digital
NNS	humanities	Humanities
NN	community	Community
DT	the	The
NN	site	site
WDT	which	which
PRP	I	I
CC	and	and
DT	a	a
JJ	collective	collective
IN	of	of
NNP	digital	digital
NNPS	humanists	humanists
IN	in	in
DT	the	the
NNP	U	U
NNP	S	S
NNP	Canada	Canada
NNP	U	U
NNP	K	K
CC	and	and
NNP	Australia	Australia
VBD	start	started
IN	in	in
NNP	November	November
CD	2010	2010
IN	in	in
DT	the	the
NN	wake	wake
IN	of	of
NN	discussion	discussion
IN	on	on
DT	the	the
JJ	humanist	Humanist
NN	list	List
IN	about	about
IN	whether	whether
DT	the	the
NNP	digital	digital
NNS	humanities	humanities
VBD	have	had
VBN	become	become
RB	too	too
JJ	industrialised	industrialised
CC	and	and
IN	about	about
DT	the	the
NN	budget	budget
NNS	cut	cuts
IN	in	in
DT	the	the
NNP	United	United
NNP	Kingdom	Kingdom
VBZ	be	is
DT	a	a
NN	platform	platform
IN	for	for
NN	advocacy	advocacy
NNS	statement	statements
IN	for	for
DT	the	the
NNS	humanities	humanities
CC	and	and
JJ	other	other
NNS	form	forms
IN	of	of
VBG	showcase	showcasing
DT	the	the
NN	value	value
IN	of	of
DT	the	the
NNS	humanities	humanities
DT	the	The
NN	premise	premise
IN	of	of
DT	the	the
NN	site	site
VBZ	be	is
IN	that	that
DT	the	the
NNP	digital	digital
NNS	humanities	humanities
VBP	have	have
DT	a	a
JJ	special	special
NN	role	role
TO	to	to
VB	play	play
NN	today	today
IN	in	in
VBG	help	helping
DT	the	the
NNS	humanities	humanities
VBP	communicate	communicate
IN	in	in
JJ	contemporary	contemporary
NNS	media	media
NNS	network	networks
VBP	let	Let
PRP	I	me
VB	read	read
DT	the	the
JJ	first	first
CC	and	and
JJ	last	last
NNS	paragraph	paragraphs
IN	from	from
DT	the	the
NN	mission	Mission
NN	statement	Statement
IN	of	of
NNS	4humanity	4Humanities
IN	as	as
DT	a	a
NN	springboard	springboard
IN	for	for
DT	the	the
NN	thesis	thesis
PRP	I	I
VBP	want	want
TO	to	to
VB	offer	offer
IN	about	about
DT	the	the
NN	future	future
IN	of	of
DT	the	the
NNP	digital	digital
NNS	humanities	humanities
NNS	4humanity	4Humanities
VBZ	be	is
DT	a	a
NN	site	site
VBN	create	created
IN	by	by
DT	the	the
NNP	international	international
NNP	community	community
IN	of	of
NNP	digital	digital
NNS	humanities	humanities
NNS	scholar	scholars
CC	and	and
NNS	educator	educators
TO	to	to
VB	assist	assist
IN	in	in
NN	advocacy	advocacy
IN	for	for
DT	the	the
NNS	humanities	humanities
NN	government	Government
CC	and	and
JJ	private	private
NN	support	support
IN	for	for
DT	the	the
