POS	lemma	word
NN	image	image
NN	dhq	DHQ
NN	logo	Logo
NN	image	image
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	quarterly	Quarterly
NN	logo	Logo
NN	homesubmissionsabout	homesubmissionsabout
NN	dhqdhq	dhqdhq
NN	peoplecontact	peoplecontact
JJ	current	Current
NN	issue	Issue
CD	2017	2017
CD	11	11
CD	3	3
NN	preview	Preview
NN	issue	Issue
CD	2017	2017
CD	11	11
CD	4	4
JJ	previous	Previous
NNS	issue	Issues
CD	2017	2017
CD	11	11
CD	2	2
CD	2017	2017
CD	11	11
CD	1	1
CD	2016	2016
CD	10	10
CD	4	4
CD	2016	2016
CD	10	10
CD	3	3
CD	2016	2016
CD	10	10
CD	2	2
CD	2016	2016
CD	10	10
CD	1	1
CD	2015	2015
CD	9	9
CD	4	4
CD	2015	2015
CD	9	9
CD	3	3
CD	2015	2015
CD	9	9
CD	2	2
CD	2015	2015
CD	9	9
CD	1	1
CD	2014	2014
CD	8	8
CD	4	4
CD	2014	2014
CD	8	8
CD	3	3
CD	2014	2014
CD	8	8
CD	2	2
CD	2014	2014
CD	8	8
CD	1	1
CD	2013	2013
CD	7	7
CD	3	3
CD	2013	2013
CD	7	7
CD	2	2
CD	2013	2013
CD	7	7
CD	1	1
CD	2012	2012
CD	6	6
CD	3	3
CD	2012	2012
CD	6	6
CD	2	2
CD	2012	2012
CD	6	6
CD	1	1
CD	2011	2011
CD	5	5
CD	3	3
CD	2011	2011
CD	5	5
CD	2	2
CD	2011	2011
CD	5	5
CD	1	1
CD	2010	2010
CD	4	4
CD	2	2
CD	2010	2010
CD	4	4
CD	1	1
CD	2009	2009
CD	3	3
CD	4	4
CD	2009	2009
CD	3	3
CD	3	3
CD	2009	2009
CD	3	3
CD	2	2
CD	2009	2009
CD	3	3
CD	1	1
CD	2008	2008
CD	2	2
CD	1	1
CD	2007	2007
CD	1	1
CD	2	2
CD	2007	2007
CD	1	1
CD	1	1
NNS	index	Indexes
NN	title	Title
NN	author	Author
NN	image	image
NN	sidenavbarimg	sidenavbarimg
NN	issn	ISSN
CD	1938	1938
CD	4122	4122
NNS	announcement	Announcements
VBP	call	Call
IN	for	for
NNS	reviewer	Reviewers
VBP	call	Call
IN	for	for
NNS	submission	Submissions
NN	image	image
NN	button1	button1
NN	addthis	addthis
NN	gif	gif
NNP	DHQ	DHQ
NNP	Digital	Digital
NNS	humanities	Humanities
JJ	quarterly	Quarterly
CD	2017	2017
NN	volume	Volume
CD	11	11
NN	number	Number
CD	3	3
CD	2017	2017
CD	11	11
CD	3	3
NN	xml	XML
VBP	discuss	Discuss
NNS	comment	Comments
IN	from	From
NN	disclaimer	Disclaimer
TO	to	to
NN	critique	Critique
NN	race	Race
CC	and	and
DT	the	the
NNP	Digital	Digital
NN	image	Image
NN	archivist	Archivist
NNP	Kate	Kate
NNP	Holterhoff	Holterhoff
JJ	lt	lt
NN	kate_dot_holterhoff_at_gmail_dot_com	kate_dot_holterhoff_at_gmail_dot_com
NN	gt	gt
NNP	Georgia	Georgia
NNP	Institute	Institute
IN	of	of
NNP	Technology	Technology
NN	abstract	Abstract
IN	while	While
DT	the	the
JJ	massive	massive
CC	and	and
JJ	difficult	difficult
NN	task	task
IN	of	of
VBG	find	finding
VBG	document	documenting
CC	and	and
VBG	centralize	centralizing
NNS	collection	collections
VBZ	be	is
RB	certainly	certainly
IN	of	of
JJ	great	great
NN	concern	concern
TO	to	to
NN	image	image
NNS	archivist	archivists
CC	and	and
VBZ	have	has
VBN	be	been
DT	the	the
VBG	motivate	motivating
NN	factor	factor
IN	for	for
VBG	begin	beginning
JJ	numerous	numerous
NNP	digital	digital
NNS	humanities	humanities
NNS	project	projects
NNS	strategy	strategies
CC	and	and
JJS	best	best
NNS	practice	practices
IN	for	for
VBG	archive	archiving
JJ	challenging	challenging
CC	or	or
JJ	offensive	offensive
JJ	visual	visual
NNS	object	objects
NNS	image	images
WDT	that	that
VBP	be	are
JJ	non	non
JJ	canonical	canonical
JJ	violent	violent
CC	and	and
JJ	ambiguous	ambiguous
NNS	remains	remains
IN	under	under
VBN	theorize	theorized
VBG	use	Using
DT	the	the
NNP	Pitt	Pitt
NNS	river	Rivers
NN	museum	Museum
DT	the	the
NNP	Jim	Jim
NN	crow	Crow
NN	museum	Museum
IN	of	of
JJ	racist	Racist
NNS	memorabilia	Memorabilia
VBP	harpweek	Harpweek
DT	the	the
NN	center	Center
IN	for	for
NN	holocaust	Holocaust
CC	and	and
NN	genocide	Genocide
NNS	study	Studies
CC	and	and
JJ	visual	Visual
NN	haggard	Haggard
DT	the	The
NN	illustration	Illustration
NN	archive	Archive
IN	as	as
NN	case	case
NNS	study	studies
PRP	I	I
VBP	address	address
DT	the	the
NN	question	question
IN	of	of
WRB	how	how
JJ	digital	digital
NN	image	image
NNS	archivist	archivists
MD	ought	ought
TO	to	to
VB	approach	approach
DT	the	the
NN	task	task
IN	of	of
VBG	curate	curating
NNS	object	objects
IN	with	with
DT	the	the
JJ	potential	potential
TO	to	to
VB	cause	cause
NN	trauma	trauma
PRP	I	I
VBP	bring	bring
RB	together	together
JJ	several	several
JJ	critical	critical
NNS	strand	strands
RBS	most	most
RB	importantly	importantly
JJ	visual	visual
NN	culture	culture
NN	race	race
NN	theory	theory
CC	and	and
NN	archival	archival
NN	science	science
TO	to	to
VB	question	question
WRB	how	how
DT	the	the
NN	structure	structure
IN	of	of
DT	a	a
NNP	digital	digital
NNP	archive	archive
NN	database	database
MD	might	might
RBS	best	best
VB	achieve	achieve
DT	the	the
NNS	goal	goals
IN	of	of
VBG	educate	educating
DT	the	the
JJ	public	public
VBG	support	supporting
NNP	social	social
NNP	justice	justice
CC	and	and
VBG	enable	enabling
DT	the	the
VBZ	research	researches
IN	of	of
NNS	humanities	humanities
NNS	scholar	scholars
CD	1	1
WP	what	What
VBZ	be	is
DT	the	the
NN	duty	duty
IN	of	of
DT	a	a
NNP	digital	digital
NN	image	image
NN	archivist	archivist
TO	to	to
PRP$	she	her
NNS	object	objects
NN	community	community
CC	and	and
DT	the	the
JJ	historical	historical
NN	record	record
IN	as	As
NN	digitization	digitization
RB	increasingly	increasingly
VBZ	mediate	mediates
DT	the	the
NNS	story	stories
PRP	we	we
VBP	tell	tell
PRP	ourselves	ourselves
IN	about	about
DT	the	the
JJ	past	past
NNS	humanist	humanists
MD	must	must
VB	reevaluate	reevaluate
DT	this	this
NN	constellation	constellation
IN	of	of
NNS	concern	concerns
JJ	visual	Visual
NNS	object	objects
VBN	house	housed
IN	in	in
NNS	archive	archives
NNS	library	libraries
CC	and	and
NNS	museum	museums
CC	and	and
RB	previously	previously
JJ	accessible	accessible
TO	to	to
RB	only	only
DT	a	a
JJ	select	select
JJ	few	few
VBP	be	are
RB	now	now
RB	digitally	digitally
JJ	available	available
IN	through	through
NN	image	image
VBZ	scan	scans
NN	video	video
NNS	essay	essays
CC	and	and
NN	3d	3D
JJ	virtual	virtual
NNS	tour	tours
TO	to	to
VB	name	name
RB	just	just
DT	a	a
JJ	few	few
NNS	format	formats
IN	while	While
DT	the	the
JJ	massive	massive
CC	and	and
JJ	difficult	difficult
NN	task	task
IN	of	of
VBG	find	finding
VBG	document	documenting
CC	and	and
VBG	centralize	centralizing
NNS	collection	collections
VBZ	be	is
RB	certainly	certainly
IN	of	of
JJ	great	great
NN	concern	concern
TO	to	to
NN	image	image
NNS	archivist	archivists
CC	and	and
VBZ	have	has
VBN	be	been
DT	the	the
VBG	motivate	motivating
NN	factor	factor
IN	for	for
VBG	begin	beginning
JJ	numerous	numerous
NNP	digital	digital
NNS	humanities	humanities
NNS	project	projects
NNS	strategy	strategies
CC	and	and
JJS	best	best
NNS	practice	practices
IN	for	for
VBG	archive	archiving
JJ	challenging	challenging
CC	or	or
JJ	offensive	offensive
JJ	visual	visual
NNS	object	objects
NNS	image	images
WDT	that	that
VBP	be	are
JJ	non	non
JJ	canonical	canonical
JJ	violent	violent
CC	and	and
JJ	ambiguous	ambiguous
VBP	remain	remain
IN	under	under
