POS	lemma	word
NN	text	Text
NN	mining	mining
IN	from	From
NNP	Wikipedia	Wikipedia
DT	the	the
JJ	free	free
NN	encyclopedia	encyclopedia
NN	jump	Jump
TO	to	to
NNP	navigation	navigation
VB	search	search
NN	text	Text
NN	mining	mining
RB	also	also
VBD	refer	referred
TO	to	to
IN	as	as
NN	text	text
NNS	datum	data
NN	mining	mining
RB	roughly	roughly
JJ	equivalent	equivalent
TO	to	to
VB	text	text
NNS	analytic	analytics
VBZ	be	is
DT	the	the
NN	process	process
IN	of	of
VBG	derive	deriving
JJ	high	high
NN	quality	quality
NN	information	information
IN	from	from
NN	text	text
JJ	high	High
NN	quality	quality
NN	information	information
VBZ	be	is
RB	typically	typically
VBN	derive	derived
IN	through	through
DT	the	the
VBG	devise	devising
IN	of	of
NNS	pattern	patterns
CC	and	and
NNS	trend	trends
IN	through	through
NNS	means	means
JJ	such	such
IN	as	as
JJ	statistical	statistical
NN	pattern	pattern
VBG	learn	learning
NN	text	Text
NN	mining	mining
RB	usually	usually
VBZ	involve	involves
DT	the	the
NN	process	process
IN	of	of
VBG	structure	structuring
DT	the	the
NN	input	input
NN	text	text
RB	usually	usually
VBG	parse	parsing
RP	along	along
IN	with	with
DT	the	the
NN	addition	addition
IN	of	of
DT	some	some
VBN	derive	derived
JJ	linguistic	linguistic
NNS	feature	features
CC	and	and
DT	the	the
NN	removal	removal
IN	of	of
NNS	other	others
CC	and	and
JJ	subsequent	subsequent
NN	insertion	insertion
IN	into	into
DT	a	a
NN	database	database
VBG	derive	deriving
NNS	pattern	patterns
IN	within	within
DT	the	the
JJ	structured	structured
NNS	datum	data
CC	and	and
RB	finally	finally
NN	evaluation	evaluation
CC	and	and
NN	interpretation	interpretation
IN	of	of
DT	the	the
NN	output	output
JJ	high	High
NN	quality	quality
IN	in	in
NN	text	text
NN	mining	mining
RB	usually	usually
VBZ	refer	refers
TO	to	to
DT	some	some
NN	combination	combination
IN	of	of
NN	relevance	relevance
NN	novelty	novelty
CC	and	and
NN	interestingness	interestingness
JJ	typical	Typical
NN	text	text
NN	mining	mining
NNS	task	tasks
VBP	include	include
NN	text	text
NN	categorization	categorization
NN	text	text
NN	clustering	clustering
NN	concept	concept
NN	entity	entity
NN	extraction	extraction
NN	production	production
IN	of	of
JJ	granular	granular
NNS	taxonomy	taxonomies
NN	sentiment	sentiment
NN	analysis	analysis
NN	document	document
NN	summarization	summarization
CC	and	and
NN	entity	entity
NN	relation	relation
NN	modeling	modeling
PRP	i	i
NN	e	e
VBG	learn	learning
NNS	relation	relations
IN	between	between
VBN	name	named
NNS	entity	entities
NN	text	Text
NN	analysis	analysis
VBZ	involve	involves
NN	information	information
NN	retrieval	retrieval
JJ	lexical	lexical
NN	analysis	analysis
TO	to	to
VB	study	study
NN	word	word
NN	frequency	frequency
NNS	distribution	distributions
NN	pattern	pattern
NN	recognition	recognition
VBG	tag	tagging
NN	annotation	annotation
NN	information	information
NN	extraction	extraction
NNS	datum	data
NN	mining	mining
NNS	technique	techniques
VBG	include	including
NN	link	link
CC	and	and
NN	association	association
NN	analysis	analysis
NN	visualization	visualization
CC	and	and
JJ	predictive	predictive
NNS	analytic	analytics
DT	the	The
JJ	overarching	overarching
NN	goal	goal
VBZ	be	is
RB	essentially	essentially
TO	to	to
VB	turn	turn
NN	text	text
IN	into	into
NNS	datum	data
IN	for	for
NN	analysis	analysis
IN	via	via
NN	application	application
IN	of	of
JJ	natural	natural
NN	language	language
NN	processing	processing
NN	nlp	NLP
CC	and	and
JJ	analytical	analytical
NNS	method	methods
DT	a	A
JJ	typical	typical
NN	application	application
VBZ	be	is
TO	to	to
VB	scan	scan
DT	a	a
NN	set	set
IN	of	of
NNS	document	documents
VBN	write	written
IN	in	in
DT	a	a
JJ	natural	natural
NN	language	language
CC	and	and
CC	either	either
NN	model	model
DT	the	the
NN	document	document
VBN	set	set
IN	for	for
JJ	predictive	predictive
NN	classification	classification
NNS	purpose	purposes
CC	or	or
VB	populate	populate
DT	a	a
NN	database	database
CC	or	or
VB	search	search
NN	index	index
IN	with	with
DT	the	the
NN	information	information
VBN	extract	extracted
NNS	contents	Contents
CD	1	1
NN	text	Text
NNS	analytic	analytics
CD	2	2
JJ	future	Future
CD	3	3
NN	text	Text
NN	analysis	analysis
NNS	process	processes
CD	4	4
NNS	application	Applications
CD	4	4
CD	1	1
NN	security	Security
NNS	application	applications
CD	4	4
CD	2	2
JJ	biomedical	Biomedical
NNS	application	applications
CD	4	4
CD	3	3
NN	software	Software
NNS	application	applications
CD	4	4
CD	4	4
JJ	online	Online
NNS	media	media
NNS	application	applications
CD	4	4
CD	5	5
NN	business	Business
CC	and	and
NN	marketing	marketing
NNS	application	applications
CD	4	4
CD	6	6
NN	sentiment	Sentiment
NN	analysis	analysis
CD	4	4
CD	7	7
JJ	academic	Academic
NNS	application	applications
CD	4	4
CD	8	8
NNP	Digital	Digital
NNS	humanities	humanities
CC	and	and
JJ	computational	computational
NN	sociology	sociology
CD	5	5
NN	software	Software
CD	6	6
JJ	intellectual	Intellectual
NN	property	property
NN	law	law
CD	6	6
CD	1	1
NN	situation	Situation
IN	in	in
NNP	Europe	Europe
CD	6	6
CD	2	2
NN	situation	Situation
IN	in	in
DT	the	the
NNP	United	United
NNPS	States	States
CD	7	7
NNS	implication	Implications
CD	8	8
VBP	see	See
RB	also	also
CD	9	9
NNS	reference	References
CD	9	9
CD	1	1
NNS	citation	Citations
CD	9	9
CD	2	2
NNS	source	Sources
CD	10	10
JJ	external	External
NNS	link	links
VBP	text	Text
NNS	analytic	analytics
VB	edit	edit
DT	the	The
NN	term	term
NN	text	text
NNS	analytic	analytics
VBZ	describe	describes
DT	a	a
NN	set	set
IN	of	of
JJ	linguistic	linguistic
JJ	statistical	statistical
CC	and	and
NN	machine	machine
NN	learning	learning
NNS	technique	techniques
WDT	that	that
NN	model	model
CC	and	and
NN	structure	structure
DT	the	the
NN	information	information
NN	content	content
IN	of	of
JJ	textual	textual
NNS	source	sources
IN	for	for
NN	business	business
NN	intelligence	intelligence
NNP	exploratory	exploratory
NNP	data	data
NN	analysis	analysis
NN	research	research
CC	or	or
NN	investigation	investigation
CD	1	1
DT	the	The
NN	term	term
VBZ	be	is
RB	roughly	roughly
JJ	synonymous	synonymous
IN	with	with
NN	text	text
NN	mining	mining
RB	indeed	indeed
NNP	Ronen	Ronen
NNP	Feldman	Feldman
VBD	modify	modified
DT	a	a
CD	2000	2000
NN	description	description
IN	of	of
NN	text	text
NN	mining	mining
CD	2	2
IN	in	in
CD	2004	2004
TO	to	to
VB	describe	describe
NN	text	text
NNS	analytic	analytics
CD	3	3
DT	the	The
JJ	latter	latter
NN	term	term
VBZ	be	is
RB	now	now
VBN	use	used
RBR	more	more
RB	frequently	frequently
IN	in	in
NN	business	business
NNS	setting	settings
IN	while	while
NN	text	text
NN	mining	mining
VBZ	be	is
VBN	use	used
IN	in	in
DT	some	some
IN	of	of
DT	the	the
JJS	earliest	earliest
NN	application	application
NNS	area	areas
VBG	date	dating
TO	to	to
DT	the	the
CD	1980s	1980s
CD	4	4
RB	notably	notably
NNP	life	life
NNP	sciences	sciences
NN	research	research
CC	and	and
NN	government	government
NN	intelligence	intelligence
DT	the	The
NN	term	term
NN	text	text
NNS	analytic	analytics
RB	also	also
VBZ	describe	describes
IN	that	that
NN	application	application
IN	of	of
NN	text	text
NNS	analytic	analytics
TO	to	to
VB	respond	respond
TO	to	to
NN	business	business
NNS	problem	problems
IN	whether	whether
RB	independently	independently
CC	or	or
IN	in	in
NN	conjunction	conjunction
IN	with	with
NN	query	query
CC	and	and
NN	analysis	analysis
IN	of	of
VBN	field	fielded
JJ	numerical	numerical
NNS	datum	data
PRP	it	It
VBZ	be	is
DT	a	a
NN	truism	truism
WDT	that	that
CD	80	80
NN	percent	percent
IN	of	of
NN	business	business
JJ	relevant	relevant
NN	information	information
VBZ	originate	originates
IN	in	in
JJ	unstructured	unstructured
NN	form	form
RB	primarily	primarily
VB	text	text
CD	5	5
DT	these	These
NNS	technique	techniques
CC	and	and
NNS	process	processes
VBP	discover	discover
CC	and	and
JJ	present	present
NN	knowledge	knowledge
NNS	fact	facts
NN	business	business
NNS	rule	rules
CC	and	and
NNS	relationship	relationships
WDT	that	that
VBZ	be	is
RB	otherwise	otherwise
VBN	lock	locked
IN	in	in
JJ	textual	textual
NN	form	form
JJ	impenetrable	impenetrable
TO	to	to
VBN	automate	automated
VBG	process	processing
JJ	future	Future
NN	edit	edit
VBG	increase	Increasing
NN	interest	interest
VBZ	be	is
VBG	be	being
VBN	pay	paid
TO	to	to
JJ	multilingual	multilingual
NNS	datum	data
VBG	mine	mining
DT	the	the
NN	ability	ability
TO	to	to
VB	gain	gain
NN	information	information
IN	across	across
NNS	language	languages
CC	and	and
NN	cluster	cluster
JJ	similar	similar
NNS	item	items
IN	from	from
JJ	different	different
JJ	linguistic	linguistic
NNS	source	sources
VBG	accord	according
TO	to	to
PRP$	they	their
VBG	mean	meaning
DT	the	The
NN	challenge	challenge
IN	of	of
VBG	exploit	exploiting
DT	the	the
JJ	large	large
NN	proportion	proportion
IN	of	of
NNP	enterprise	enterprise
NN	information	information
WDT	that	that
VBZ	originate	originates
IN	in	in
JJ	unstructured	unstructured
NN	form	form
VBZ	have	has
VBN	be	been
VBN	recognize	recognized
IN	for	for
NNS	decade	decades
CD	6	6
PRP	it	It
VBZ	be	is
VBN	recognize	recognized
IN	in	in
DT	the	the
JJS	earliest	earliest
NN	definition	definition
IN	of	of
NN	business	business
NN	intelligence	intelligence
NN	bi	BI
IN	in	in
DT	a	an
NNP	October	October
CD	1958	1958
NNP	IBM	IBM
NNP	Journal	Journal
NN	article	article
IN	by	by
NN	h	H
NN	p	P
NN	luhn	Luhn
DT	a	A
NN	business	Business
NN	intelligence	Intelligence
NN	system	System
WDT	which	which
VBZ	describe	describes
DT	a	a
NN	system	system
WDT	that	that
MD	will	will
VB	utilize	utilize
NNS	datum	data
VBG	process	processing
NNS	machine	machines
IN	for	for
NN	auto	auto
VBG	abstract	abstracting
CC	and	and
NN	auto	auto
NN	encoding	encoding
IN	of	of
NNS	document	documents
CC	and	and
IN	for	for
VBG	create	creating
NN	interest	interest
NNS	profile	profiles
IN	for	for
DT	each	each
IN	of	of
DT	the	the
NN	action	action
NNS	point	points
IN	in	in
DT	a	an
NN	organization	organization
CC	both	Both
JJ	incoming	incoming
CC	and	and
RB	internally	internally
VBN	generate	generated
NNS	document	documents
VBP	be	are
RB	automatically	automatically
JJ	abstracted	abstracted
VBN	characterize	characterized
IN	by	by
DT	a	a
NN	word	word
NN	pattern	pattern
CC	and	and
VBD	send	sent
RB	automatically	automatically
TO	to	to
JJ	appropriate	appropriate
NN	action	action
NNS	point	points
RB	yet	Yet
IN	as	as
NN	management	management
NN	information	information
NNS	system	systems
VBD	develop	developed
VBG	start	starting
IN	in	in
DT	the	the
NNS	1960	1960s
CC	and	and
IN	as	as
NN	bi	BI
VBD	emerge	emerged
IN	in	in
DT	the	the
CD	80s	80s
CC	and	and
CD	90s	90s
IN	as	as
DT	a	a
NN	software	software
NN	category	category
CC	and	and
NN	field	field
IN	of	of
NN	practice	practice
DT	the	the
NN	emphasis	emphasis
VBD	be	was
IN	on	on
JJ	numerical	numerical
NNS	datum	data
VBN	store	stored
IN	in	in
JJ	relational	relational
NNS	database	databases
DT	this	This
VBZ	be	is
RB	not	not
JJ	surprising	surprising
NN	text	text
IN	in	in
JJ	unstructured	unstructured
NNS	document	documents
VBZ	be	is
JJ	hard	hard
TO	to	to
VB	process	process
DT	the	The
NN	emergence	emergence
IN	of	of
NN	text	text
NNS	analytic	analytics
IN	in	in
PRP$	its	its
JJ	current	current
NN	form	form
VBZ	stem	stems
IN	from	from
DT	a	a
NN	refocusing	refocusing
IN	of	of
NN	research	research
IN	in	in
DT	the	the
JJ	late	late
NNS	1990	1990s
IN	from	from
NN	algorithm	algorithm
NN	development	development
TO	to	to
NN	application	application
IN	as	as
VBN	describe	described
IN	by	by
NN	prof	Prof
NN	marti	Marti
DT	a	A
NNP	Hearst	Hearst
IN	in	in
DT	the	the
NN	paper	paper
VBG	untangle	Untangling
NN	text	Text
NNS	datum	Data
NN	mining	Mining
CD	7	7
IN	for	For
RB	almost	almost
DT	a	a
NN	decade	decade
DT	the	the
JJ	computational	computational
NNS	linguistics	linguistics
NN	community	community
VBZ	have	has
VBN	view	viewed
JJ	large	large
NN	text	text
NNS	collection	collections
IN	as	as
DT	a	a
NN	resource	resource
TO	to	to
VB	be	be
VBN	tap	tapped
IN	in	in
NN	order	order
TO	to	to
VB	produce	produce
JJR	better	better
NN	text	text
NN	analysis	analysis
NNS	algorithm	algorithms
IN	in	In
DT	this	this
NN	paper	paper
PRP	I	I
VBP	have	have
VBN	attempt	attempted
TO	to	to
VB	suggest	suggest
DT	a	a
JJ	new	new
NN	emphasis	emphasis
DT	the	the
NN	use	use
IN	of	of
JJ	large	large
JJ	online	online
NN	text	text
NNS	collection	collections
TO	to	to
VB	discover	discover
JJ	new	new
NNS	fact	facts
CC	and	and
NNS	trend	trends
IN	about	about
DT	the	the
NN	world	world
PRP	itself	itself
PRP	I	I
VBP	suggest	suggest
IN	that	that
TO	to	to
VB	make	make
NN	progress	progress
PRP	we	we
VBP	do	do
RB	not	not
VB	need	need
RB	fully	fully
JJ	artificial	artificial
JJ	intelligent	intelligent
NN	text	text
NN	analysis	analysis
RB	rather	rather
DT	a	a
NN	mixture	mixture
IN	of	of
RB	computationally	computationally
VBN	drive	driven
CC	and	and
NN	user	user
VBD	guide	guided
NN	analysis	analysis
MD	may	may
VB	open	open
DT	the	the
NN	door	door
TO	to	to
JJ	exciting	exciting
JJ	new	new
NNS	result	results
NNP	Hearst	Hearst
NNP	s	s
CD	1999	1999
NN	statement	statement
IN	of	of
NN	need	need
RB	fairly	fairly
RB	well	well
VBZ	describe	describes
DT	the	the
NN	state	state
IN	of	of
NN	text	text
NNS	analytic	analytics
NN	technology	technology
CC	and	and
VB	practice	practice
DT	a	a
NN	decade	decade
RB	later	later
NN	text	Text
NN	analysis	analysis
VBZ	process	processes
VB	edit	edit
NNS	subtask	Subtasks
NNS	component	components
IN	of	of
DT	a	a
JJR	larger	larger
NN	text	text
NNS	analytic	analytics
NN	effort	effort
RB	typically	typically
VBP	include	include
NN	information	Information
NN	retrieval	retrieval
CC	or	or
NN	identification	identification
IN	of	of
DT	a	a
NN	corpus	corpus
VBZ	be	is
DT	a	a
JJ	preparatory	preparatory
NN	step	step
VBG	collect	collecting
CC	or	or
VBG	identify	identifying
DT	a	a
NN	set	set
IN	of	of
JJ	textual	textual
NNS	material	materials
IN	on	on
DT	the	the
NN	web	Web
CC	or	or
VBN	hold	held
IN	in	in
DT	a	a
NN	file	file
NN	system	system
NN	database	database
CC	or	or
NN	content	content
NN	corpus	corpus
NN	manager	manager
IN	for	for
NN	analysis	analysis
IN	although	Although
DT	some	some
NN	text	text
NNS	analytic	analytics
NNS	system	systems
VBP	apply	apply
RB	exclusively	exclusively
VBN	advance	advanced
JJ	statistical	statistical
NNS	method	methods
JJ	many	many
NNS	other	others
VBP	apply	apply
RBR	more	more
JJ	extensive	extensive
JJ	natural	natural
NN	language	language
VBG	process	processing
JJ	such	such
IN	as	as
NN	part	part
IN	of	of
NN	speech	speech
VBG	tag	tagging
JJ	syntactic	syntactic
NN	parsing	parsing
CC	and	and
JJ	other	other
NNS	type	types
IN	of	of
JJ	linguistic	linguistic
NN	analysis	analysis
NN	citation	citation
VBD	need	needed
VBN	name	Named
NN	entity	entity
NN	recognition	recognition
VBZ	be	is
DT	the	the
NN	use	use
IN	of	of
NNS	gazetteer	gazetteers
CC	or	or
JJ	statistical	statistical
NNS	technique	techniques
TO	to	to
VB	identify	identify
VBN	name	named
NN	text	text
NNS	feature	features
NNS	people	people
NNS	organization	organizations
VBP	place	place
NNS	name	names
NN	stock	stock
NNP	ticker	ticker
NNS	symbol	symbols
JJ	certain	certain
NNS	abbreviation	abbreviations
CC	and	and
RB	so	so
IN	on	on
NN	disambiguation	Disambiguation
DT	the	the
NN	use	use
IN	of	of
JJ	contextual	contextual
NNS	clue	clues
MD	may	may
VB	be	be
VBN	require	required
TO	to	to
VB	decide	decide
WRB	where	where
IN	for	for
NN	instance	instance
NNP	Ford	Ford
MD	can	can
VB	refer	refer
TO	to	to
DT	a	a
JJ	former	former
NNP	U	U
NNP	S	S
NNP	president	president
DT	a	a
NN	vehicle	vehicle
NN	manufacturer	manufacturer
DT	a	a
NN	movie	movie
VB	star	star
DT	a	a
NN	river	river
VBG	cross	crossing
CC	or	or
DT	some	some
JJ	other	other
NN	entity	entity
NN	recognition	Recognition
IN	of	of
NN	pattern	Pattern
VBD	identify	Identified
NNS	entity	Entities
NNS	feature	Features
JJ	such	such
IN	as	as
NN	telephone	telephone
NNS	number	numbers
NN	e	e
NN	mail	mail
NNS	address	addresses
NNS	quantity	quantities
IN	with	with
NNS	unit	units
MD	can	can
VB	be	be
VBN	discern	discerned
IN	via	via
JJ	regular	regular
NN	expression	expression
CC	or	or
JJ	other	other
NN	pattern	pattern
VBZ	match	matches
NN	coreference	Coreference
