POS	lemma	word
NNP	PsychNology	PsychNology
NNP	Journal	Journal
CD	2004	2004
NN	volume	Volume
CD	2	2
NN	number	Number
CD	1	1
CD	61	61
CD	83	83
CD	61	61
VBG	develop	Developing
JJ	affective	Affective
JJ	lexical	Lexical
NNS	resource	Resources
NNP	Alessandro	Alessandro
NNP	Valitutti	Valitutti
NNP	Carlo	Carlo
NNP	Strapparava	Strapparava
NNP	Oliviero	Oliviero
NN	stock	Stock
NNP	ITC	ITC
NNP	irst	irst
NNP	Trento	Trento
NNP	Italy	Italy
NN	abstract	ABSTRACT
JJ	affective	Affective
NN	computing	computing
VBZ	be	is
VBG	advance	advancing
IN	as	as
DT	a	a
NN	field	field
WDT	that	that
VBZ	allow	allows
DT	a	a
JJ	new	new
NN	form	form
IN	of	of
JJ	human	human
NN	computer	computer
NN	interaction	interaction
IN	in	in
NN	addition	addition
TO	to	to
DT	the	the
NN	use	use
IN	of	of
JJ	natural	natural
NN	language	language
EX	there	There
VBZ	be	is
DT	a	a
JJ	wide	wide
NN	perception	perception
IN	that	that
DT	the	the
NN	future	future
IN	of	of
JJ	human	human
NN	computer	computer
NN	interaction	interaction
VBZ	be	is
IN	in	in
NNS	theme	themes
JJ	such	such
IN	as	as
NN	entertainment	entertainment
NNS	emotion	emotions
JJ	aesthetic	aesthetic
NN	pleasure	pleasure
NN	motivation	motivation
NN	attention	attention
NN	engagement	engagement
NN	etc	etc
VBG	study	Studying
DT	the	the
NN	relation	relation
IN	between	between
JJ	natural	natural
NN	language	language
CC	and	and
JJ	affective	affective
NN	information	information
CC	and	and
VBG	deal	dealing
IN	with	with
PRP$	its	its
JJ	computational	computational
NN	treatment	treatment
VBZ	be	is
VBG	become	becoming
JJ	crucial	crucial
IN	in	In
DT	this	this
NN	paper	paper
PRP	we	we
VBP	present	present
DT	a	a
JJ	linguistic	linguistic
NN	resource	resource
IN	for	for
DT	a	a
JJ	lexical	lexical
NN	representation	representation
IN	of	of
JJ	affective	affective
NN	knowledge	knowledge
DT	this	This
NN	resource	resource
VBN	name	named
NNP	WORDNET	WORDNET
VB	affect	AFFECT
VBD	be	was
VBN	develop	developed
VBG	start	starting
IN	from	from
NN	wordnet	WORDNET
IN	through	through
DT	the	the
NN	selection	selection
CC	and	and
NN	labeling	labeling
IN	of	of
DT	the	the
NNS	synset	synsets
VBG	represent	representing
JJ	affective	affective
NNS	concept	concepts
NNS	keyword	Keywords
JJ	affective	Affective
NN	computing	Computing
NN	nlp	NLP
JJ	lexical	Lexical
NNS	resource	Resources
NN	wordnet	WORDNET
VBD	receive	Received
CD	20	20
NNP	January	January
CD	2004	2004
VBN	receive	received
IN	in	in
JJ	revised	revised
NN	form	form
