POS	lemma	word
VB	skip	Skip
TO	to	to
JJ	content	content
NN	accesskey	Accesskey
CD	1	1
VBP	skip	Skip
TO	to	to
NNP	navigation	navigation
NNP	Accesskey	Accesskey
CD	2	2
IN	about	About
PRP	we	Us
NNS	service	Services
NNS	people	People
NNS	event	Events
NN	newsletter	Newsletter
NN	contact	Contact
PRP	we	Us
NNS	media	Media
NN	feedback	Feedback
NN	pinsent	Pinsent
NNS	mason	Masons
NN	image	image
IN	out	Out
NN	law	Law
NN	com	com
JJ	legal	Legal
NN	news	news
CC	and	and
NN	guidance	guidance
IN	from	from
NNP	Pinsent	Pinsent
NNS	mason	Masons
NN	image	image
NN	search	Search
NN	home	Home
JJ	legal	Legal
NN	info	info
JJ	bytopic	byTopic
NN	property	Property
NN	litigation	Litigation
NN	amp	amp
JJ	international	International
NN	arbitration	Arbitration
NNS	pension	Pensions
NNP	EU	EU
NN	amp	amp
NN	competition	Competition
JJ	regulatory	Regulatory
JJ	intellectual	Intellectual
NN	property	Property
NN	tax	Tax
NN	construction	Construction
JJ	advisory	Advisory
NN	amp	amp
NNS	dispute	Disputes
VBG	bank	Banking
NN	amp	amp
NN	restructuring	Restructuring
NN	employment	Employment
JJ	corporate	Corporate
NN	insurance	Insurance
NN	tmt	TMT
NN	amp	amp
VBG	source	Sourcing
JJ	commercial	Commercial
NNS	project	Projects
JJ	legal	Legal
NN	info	info
NN	bysector	bySector
NN	energy	Energy
CC	and	and
JJ	natural	natural
NNS	resource	resources
NN	infrastructure	Infrastructure
NN	core	Core
NNS	industry	Industries
NN	amp	amp
NNS	market	Markets
JJ	retail	Retail
NN	sport	Sport
NNS	hotel	Hotels
VBG	gamble	Gambling
JJ	real	Real
NN	estate	estate
NN	housing	Housing
JJ	public	Public
NN	sector	sector
NNP	Life	Life
NNP	sciences	sciences
NNS	university	Universities
CC	and	and
JJR	higher	higher
NN	education	education
JJ	financial	Financial
NNS	service	Services
VBD	advance	Advanced
VBG	manufacture	Manufacturing
NN	amp	amp
NN	technology	Technology
NNS	service	Services
NN	sign	Sign
IN	in	in
TO	to	to
PRP$	my	my
NN	account	account
NNS	topic	Topics
JJ	intellectual	Intellectual
NN	property	Property
NN	copyright	Copyright
NNS	researcher	Researchers
VBN	give	given
NNS	datum	data
NN	mining	mining
NN	right	right
IN	under	under
JJ	new	new
NNP	UK	UK
NN	copyright	copyright
NNS	law	laws
VBG	copy	Copying
NN	content	content
IN	from	from
JJ	online	online
NNS	journal	journals
CC	or	or
JJ	other	other
NNS	text	texts
IN	for	for
DT	the	the
NNS	purpose	purposes
IN	of	of
JJ	non	non
JJ	commercial	commercial
NN	research	research
VBZ	be	is
RB	no	no
RBR	longer	longer
DT	a	an
NN	infringement	infringement
IN	of	of
NNP	UK	UK
NNP	copyright	copyright
NNS	law	laws
VBG	provide	providing
NNS	copier	copiers
VBP	have	have
JJ	lawful	lawful
NN	access	access
TO	to	to
DT	that	that
NN	content	content
CC	and	and
PRP	they	they
RB	generally	generally
VBP	make	make
DT	a	a
JJ	sufficient	sufficient
NN	acknowledgement	acknowledgement
IN	of	of
DT	the	the
JJ	original	original
NN	work	work
NN	02	02
NN	jun	Jun
CD	2014	2014
NN	copyright	Copyright
NN	tmt	TMT
NN	amp	amp
VBG	source	Sourcing
JJ	intellectual	Intellectual
NN	property	Property
NNS	media	Media
CC	and	and
JJ	creative	creative
NNS	industry	industries
NNP	Life	Life
NNPS	sciences	sciences
NNS	university	Universities
CC	and	and
JJR	higher	higher
NN	education	education
NN	core	Core
NNS	industry	Industries
NN	amp	amp
VBZ	market	Markets
DT	the	The
JJ	new	new
NN	exception	exception
TO	to	to
NN	copyright	copyright
WDT	which	which
VBZ	relate	relates
TO	to	to
VB	text	text
CC	or	or
NNS	datum	data
NN	mining	mining
IN	for	for
JJ	non	non
JJ	commercial	commercial
NN	research	research
VBZ	be	is
RB	just	just
CD	one	one
IN	of	of
DT	a	a
NN	number	number
IN	of	of
NNS	change	changes
TO	to	to
NNP	UK	UK
NNP	copyright	copyright
NNS	law	laws
WDT	that	that
VBD	come	came
IN	into	into
NN	force	force
IN	on	on
CD	1	1
NNP	June	June
NN	copyright	Copyright
NNS	holder	holders
MD	can	can
VB	require	require
NNS	researcher	researchers
TO	to	to
VB	pay	pay
TO	to	to
VB	access	access
PRP$	they	their
NN	content	content
CC	but	but
MD	can	can
RB	not	not
RB	then	then
VB	restrict	restrict
NN	text	text
CC	or	or
NNS	datum	data
NN	mining	mining
IN	for	for
JJ	non	non
JJ	commercial	commercial
NNS	purpose	purposes
RB	thereafter	thereafter
IN	under	under
DT	the	the
JJ	new	new
NNS	rule	rules
RB	however	However
NNS	researcher	researchers
WDT	that	that
VBP	use	use
DT	the	the
NN	text	text
CC	or	or
NNS	datum	data
PRP	they	they
VBP	have	have
VBN	mine	mined
IN	for	for
NN	anything	anything
JJ	other	other
IN	than	than
DT	a	a
JJ	non	non
JJ	commercial	commercial
NN	purpose	purpose
MD	will	will
VB	be	be
VBN	say	said
TO	to	to
VB	have	have
VBN	infringe	infringed
NN	copyright	copyright
IN	unless	unless
DT	the	the
NN	activity	activity
VBZ	have	has
DT	the	the
NN	consent	consent
IN	of	of
NNS	rights	rights
NNS	holder	holders
IN	in	In
NN	addition	addition
DT	the	the
NN	sale	sale
IN	of	of
DT	the	the
NN	text	text
CC	or	or
NNS	datum	data
VBN	mine	mined
IN	by	by
NNS	researcher	researchers
VBZ	be	is
VBN	prohibit	prohibited
NN	text	Text
CC	or	or
NNS	datum	data
NN	mining	mining
VBP	be	are
NNS	term	terms
WDT	that	that
VBP	describe	describe
WRB	how	how
NN	technology	technology
MD	can	can
VB	be	be
VBN	use	used
TO	to	to
VB	analyse	analyse
JJ	vast	vast
NNS	amount	amounts
IN	of	of
NN	content	content
IN	in	in
DT	a	an
JJ	automated	automated
NN	way	way
TO	to	to
VB	extract	extract
NN	information	information
IN	from	from
PRP	it	it
NNS	researcher	Researchers
VBD	be	were
RB	previously	previously
VBN	prevent	prevented
VBG	use	using
NN	software	software
TO	to	to
VB	read	read
NNS	datum	data
IN	from	from
NNP	journal	journal
NNS	article	articles
IN	without	without
JJ	specific	specific
NN	permission	permission
IN	from	from
DT	the	the
NN	copyright	copyright
NNS	owner	owners
RB	even	even
IN	if	if
PRP	they	they
VBD	have	had
RB	already	already
VBN	pay	paid
TO	to	to
NN	access	access
WDT	that	that
NN	material	material
JJ	other	Other
NNS	change	changes
TO	to	to
DT	the	the
NN	law	law
VB	give	give
NNS	library	libraries
NNS	archive	archives
NNS	museum	museums
NNS	school	schools
CC	and	and
JJ	other	other
JJ	educational	educational
NNS	establishment	establishments
DT	the	the
NN	freedom	freedom
TO	to	to
VB	copy	copy
VBN	copyright	copyrighted
NNS	work	works
CC	and	and
VB	make	make
PRP	they	them
JJ	available	available
TO	to	to
DT	the	the
NN	public	public
TO	to	to
NN	access	access
IN	on	on
DT	a	a
JJ	dedicated	dedicated
NN	terminal	terminal
IN	on	on
PRP$	its	its
NNS	premise	premises
IN	for	for
NN	research	research
CC	or	or
JJ	private	private
NN	study	study
NNS	purpose	purposes
DT	the	The
JJ	new	new
NNS	rule	rules
RB	also	also
VBP	loosen	loosen
NNS	restriction	restrictions
IN	on	on
DT	the	the
NN	sharing	sharing
IN	of	of
JJ	single	single
NNS	copy	copies
IN	of	of
VBN	copyright	copyrighted
NN	material	material
IN	between	between
NNS	library	libraries
CC	and	and
RB	also	also
VB	allow	allow
IN	for	for
VBN	copyright	copyrighted
NNS	work	works
TO	to	to
VB	be	be
VBN	preserve	preserved
IN	in	in
JJ	digital	digital
NN	form	form
IN	without	without
DT	the	the
NN	act	act
IN	of	of
NN	copying	copying
IN	by	by
NNS	library	libraries
NNS	archive	archives
CC	or	or
NNS	museum	museums
VBG	be	being
VBN	consider	considered
DT	a	an
NN	infringement	infringement
IN	of	of
NN	copyright	copyright
IN	in	In
NN	addition	addition
DT	the	the
NNP	UK	UK
NNP	s	s
NNP	copyright	copyright
NN	framework	framework
RB	now	now
VBZ	contain	contains
DT	a	a
NN	right	right
TO	to	to
VB	use	use
DT	a	a
VBN	copyright	copyrighted
NN	work	work
TO	to	to
VB	illustrate	illustrate
DT	a	a
NN	point	point
IN	during	during
NN	school	school
CC	or	or
NN	university	university
NNS	lesson	lessons
IN	in	in
NN	accordance	accordance
IN	with	with
DT	the	the
JJ	established	established
JJ	fair	fair
VBG	deal	dealing
NN	principle	principle
DT	the	The
NN	right	right
VBZ	be	is
VBN	limit	limited
TO	to	to
NNS	case	cases
WRB	where	where
DT	a	an
NN	illustration	illustration
VBZ	be	is
IN	for	for
DT	a	a
JJ	non	non
JJ	commercial	commercial
NN	purpose	purpose
CC	and	and
VBN	make	made
IN	by	by
NNS	teacher	teachers
NNS	lecturer	lecturers
CC	or	or
NNS	student	students
RB	generally	Generally
PRP	it	it
MD	must	must
RB	also	also
VB	be	be
VBN	accompany	accompanied
IN	by	by
DT	a	a
JJ	sufficient	sufficient
NN	acknowledgement	acknowledgement
IN	of	of
DT	the	the
JJ	original	original
NN	work	work
NNS	school	Schools
NNS	college	colleges
CC	and	and
NNS	university	universities
MD	can	can
RB	also	also
RB	now	now
VB	make	make
NNS	copy	copies
IN	of	of
NN	radio	radio
CC	or	or
NN	tv	TV
NNS	broadcast	broadcasts
IN	for	for
DT	a	a
JJ	non	non
JJ	commercial	commercial
JJ	educational	educational
NN	purpose	purpose
IN	without	without
VBG	infringe	infringing
NN	copyright	copyright
RB	similarly	Similarly
DT	the	the
NN	act	act
IN	of	of
NN	copying	copying
CC	and	and
VBG	use	using
NNS	extract	extracts
IN	of	of
VBN	copyright	copyrighted
NN	material	material
IN	by	by
JJ	educational	educational
NNS	establishment	establishments
IN	for	for
DT	the	the
NNS	purpose	purposes
IN	of	of
NN	instruction	instruction
IN	for	for
DT	a	a
JJ	non	non
JJ	commercial	commercial
NN	purpose	purpose
VBZ	be	is
RB	also	also
VBN	permit	permitted
IN	under	under
DT	the	the
JJ	new	new
NN	copyright	copyright
NNS	law	laws
IN	in	In
DT	both	both
NNS	case	cases
