type	entity
PERSON	Mark Twain
PERSON	Hugh Latimer Bishop
LOCATION	Worcester
PERSON	Cromwell
LOCATION	Prince of Wales
LOCATION	Salutem
LOCATION	Christo Jesu
LOCATION	Syr
PERSON	Lorde Gode Gode
PERSON	Natt
LOCATION	London
PERSON	Canty
PERSON	Tudor
LOCATION	England
LOCATION	England
LOCATION	London
LOCATION	England
PERSON	Edward Tudor Prince
LOCATION	Wales
PERSON	Tom Canty
PERSON	Tom
LOCATION	London
PERSON	Tom Canty
LOCATION	London
PERSON	Tom
PERSON	Canty
PERSON	Tom
PERSON	Nan
PERSON	Nan
PERSON	John Canty
PERSON	Andrew
PERSON	Tom
PERSON	Canty
PERSON	Tom
PERSON	Tom
PERSON	Andrew
PERSON	Tom
LOCATION	London
PERSON	Anne Askew
ORGANIZATION	Smithfield
PERSON	Tom
PERSON	Tom
PERSON	Tom
PERSON	Tom
PERSON	Tom
PERSON	Tom Canty
PERSON	Tom
PERSON	Tom
PERSON	Tom
PERSON	Tom
PERSON	Tom
PERSON	TOM
LOCATION	London
PERSON	Tom
LOCATION	Charing Village
PERSON	Westminster Tom
PERSON	Tom
PERSON	Tom
LOCATION	London
LOCATION	Wales
PERSON	Edward Tudor
PERSON	Edward
PERSON	Tom
PERSON	Tom
PERSON	Tom
PERSON	Tom Canty
LOCATION	Hast
PERSON	Nan
PERSON	Gammer Canty
PERSON	Nan
PERSON	Lady Elizabeth
PERSON	Jane Grey
PERSON	Mary
PERSON	Nan
PERSON	Andrew
PERSON	Lady Elizabeth
PERSON	Thou
PERSON	Judy
PERSON	Prithee
LOCATION	Oho
LOCATION	Prince of Wales
PERSON	Tom
PERSON	Prince of Pauperdom
LOCATION	Wales
PERSON	Tom
LOCATION	Wales
LOCATION	Wales
LOCATION	London
LOCATION	Farringdon Street
PERSON	Christ
PERSON	Edward Prince
LOCATION	Wales
PERSON	Edward
PERSON	Hale
LOCATION	England
PERSON	Christ
LOCATION	England
PERSON	John Canty
LOCATION	Wales
PERSON	Tom
PERSON	Gammer Canty
PERSON	Tom
PERSON	TOM CANTY
LOCATION	Norfolk
LOCATION	Surrey
PERSON	Tom
PERSON	Jane Grey
PERSON	Tom
PERSON	Tom Canty
ORGANIZATION	Offal Court
PERSON	Tom
PERSON	Tom
PERSON	Tom
PERSON	Henry VIII He
PERSON	Edward
PERSON	Hast
PERSON	Tom
PERSON	Tom
LOCATION	England
PERSON	Thou
PERSON	Tom
PERSON	Tom
PERSON	Tom
PERSON	Tom
PERSON	Tom
PERSON	Tom
LOCATION	Overstudy
LOCATION	England
LOCATION	Wales
LOCATION	England
LOCATION	Norfolk
PERSON	Hertford
LOCATION	Hertford
PERSON	Tom
LOCATION	Norfolk
LOCATION	Hertford
PERSON	St John
PERSON	Tom
LOCATION	Hertford
PERSON	Tom
LOCATION	Hertford
PERSON	St John
LOCATION	England
LOCATION	Hertford
PERSON	St John
PERSON	Tom
PERSON	Hertford
PERSON	Tom
PERSON	St John
LOCATION	Hertford
PERSON	Tom
PERSON	Lady Elizabeth
PERSON	Jane Grey
LOCATION	Hertford
PERSON	St John
PERSON	Tom
PERSON	Tom
PERSON	Tom
PERSON	Elizabeth
PERSON	Jane
PERSON	Tom
PERSON	Hast
PERSON	Tom
PERSON	St John
PERSON	Tom
PERSON	Tom
PERSON	Tom
