type	entity
ORGANIZATION	Wikipedia
LOCATION	United States of America
ORGANIZATION	United States svg Society History Language People Race
ORGANIZATION	Folklore Media Newspapers Radio Cinema
LOCATION	America
LOCATION	United States
LOCATION	United States
LOCATION	United States
LOCATION	United States
LOCATION	United States
LOCATION	United States
PERSON	Benjamin Franklin
PERSON	Thomas Paine Thomas Jefferson
LOCATION	United States
PERSON	William Hill Brown
LOCATION	Washington Irving
PERSON	Edgar Allan Poe
PERSON	Ralph Waldo Emerson
PERSON	Henry David Thoreau
LOCATION	Walden
PERSON	William Lloyd Garrison
PERSON	Harriet Beecher Stowe
PERSON	Tom
PERSON	Frederick Douglass
PERSON	Frederick Douglass
PERSON	Nathaniel Hawthorne
PERSON	Hawthorne
PERSON	Herman Melville
PERSON	Dick
PERSON	Billy Budd America
PERSON	Walt Whitman
PERSON	Emily Dickinson Mark Twain
PERSON	Samuel Langhorne Clemens
PERSON	Henry James
PERSON	Edith Wharton Stephen Crane Theodore Dreiser
ORGANIZATION	Jack London American
PERSON	Scott Fitzgerald
PERSON	John Dos Passos
PERSON	Ernest Hemingway
PERSON	William Faulkner
PERSON	Wallace Stevens
PERSON	Eliot Robert Frost Ezra Pound
PERSON	Eugene O Neill
PERSON	Tennessee Williams
PERSON	Arthur Miller
PERSON	John Steinbeck
PERSON	Henry Miller
LOCATION	US
PERSON	Harper Lee
LOCATION	Mockingbird America
PERSON	Norman Mailer
PERSON	Joseph Heller
PERSON	Kurt Vonnegut Jr
ORGANIZATION	Post
PERSON	Twain
PERSON	James
LOCATION	Boston
LOCATION	Cambridge
LOCATION	New England
LOCATION	North America
LOCATION	Boston
LOCATION	Saint Augustine
LOCATION	Santa Fe
LOCATION	Albany
LOCATION	New Amsterdam
LOCATION	Jamestown
LOCATION	Virginia
LOCATION	Cambridge
LOCATION	Boston
LOCATION	New York Philadelphia
LOCATION	Annapolis
LOCATION	Pennsylvania
LOCATION	United States
LOCATION	Cabeza de Vaca
PERSON	Samuel de Champlain
PERSON	Thomas Harriot
PERSON	John Smith Moreover
LOCATION	New Amsterdam
LOCATION	New York
LOCATION	London
LOCATION	London
LOCATION	New England
LOCATION	North America
LOCATION	England
LOCATION	England
ORGANIZATION	London York Oxford
LOCATION	Cambridge
PERSON	John Smith
LOCATION	Noate
LOCATION	Virginia
LOCATION	Virginia New England
PERSON	Daniel Denton Thomas Ash William Penn George Percy William Strachey Daniel Coxe Gabriel Thomas
PERSON	John Lawson
LOCATION	America
PERSON	John Winthrop
LOCATION	New England
ORGANIZATION	Massachusetts Bay Colony
PERSON	Edward Winslow
PERSON	John Winthrop
LOCATION	Massachusetts
ORGANIZATION	Winthrop Fleet
PERSON	William Bradford
ORGANIZATION	Plymouth Plantation
PERSON	Roger Williams
PERSON	Nathaniel Ward
PERSON	Thomas Morton
PERSON	Morton
PERSON	Anne Bradstreet
PERSON	Edward Taylor
PERSON	Michael Wigglesworth
PERSON	Charles II
PERSON	Nicholas Noyes
PERSON	Daniel Gookin Alexander Whitaker John Mason Benjamin Church
PERSON	Mary Rowlandson John Eliot
LOCATION	New England
ORGANIZATION	Cotton Mather
ORGANIZATION	Magnalia Christi Americana
PERSON	Jonathan Edwards
PERSON	George Whitefield
PERSON	Thomas Hooker Thomas Shepard John Wise
PERSON	Samuel Willard Less
PERSON	Samuel Sewall
PERSON	Sarah Kemble Knight
LOCATION	New England
PERSON	William Byrd
LOCATION	Virginia
LOCATION	North Carolina
LOCATION	North
LOCATION	South Carolina Georgia East
PERSON	William Bartram
PERSON	Bartram
LOCATION	Europe
LOCATION	Britain
PERSON	Hector St John de Cr
PERSON	Phillis Wheatley
ORGANIZATION	Olaudah Equiano
ORGANIZATION	Life of Olaudah Equiano
PERSON	Samson Occom
PERSON	Moses Paul
