POS	lemma	word
VB	skip	Skip
TO	to	to
JJ	main	main
NN	content	content
NN	image	image
JJ	national	National
NN	endowment	Endowment
IN	for	for
DT	the	the
NNS	humanities	Humanities
NN	logo	logo
JJ	secondary	Secondary
NN	menu	Menu
NNS	event	Events
NNS	humanities	Humanities
NN	magazine	Magazine
NN	staff	Staff
NN	directory	Directory
VB	search	Search
DT	this	this
NN	site	site
NNP	YouTube	YouTube
NNP	Twitter	Twitter
NNP	Facebook	Facebook
NNP	Instagram	Instagram
NNP	Snapchat	Snapchat
NNP	NEH	NEH
NNP	Gov	Gov
NN	delivery	Delivery
JJ	main	Main
NN	menu	Menu
NN	home	Home
IN	about	About
NN	neh	NEH
NNS	grant	Grants
NNS	division	Divisions
CC	and	and
NNS	office	Offices
NN	news	News
VB	explore	Explore
PRP	you	You
VBP	be	are
RB	here	here
RB	home	Home
NNP	News	News
NN	press	Press
NNS	release	Releases
CD	2012	2012
CD	2012	2012
NN	01	01
NN	03	03
NN	newsroom	Newsroom
NN	neh	NEH
VBZ	announce	Announces
NNS	winner	Winners
IN	of	of
CD	2011	2011
NN	digging	Digging
IN	into	Into
NNS	datum	Data
NN	challenge	Challenge
NN	image	image
NN	print	PRINT
NN	print	PRINT
NN	email	Email
NNP	WASHINGTON	WASHINGTON
NNP	January	January
CD	3	3
CD	2012	2012
DT	the	The
JJ	national	National
NN	endowment	Endowment
IN	for	for
DT	the	the
NNS	humanities	Humanities
NN	neh	NEH
CC	and	and
CD	seven	seven
JJ	global	global
NNS	partner	partners
NN	today	today
VBD	award	awarded
RB	approximately	approximately
CD	4	4
CD	8	8
CD	million	million
TO	to	to
JJ	international	international
NN	research	research
NNS	team	teams
VBG	investigate	investigating
WRB	how	how
JJ	computational	computational
NNS	technique	techniques
MD	may	may
VB	be	be
VBN	apply	applied
TO	to	to
JJ	big	big
NNS	datum	data
DT	the	the
JJ	massive	massive
NNP	multi	multi
NN	source	source
NNS	dataset	datasets
VBD	make	made
JJ	possible	possible
IN	by	by
JJ	modern	modern
NN	technology	technology
CD	fourteen	Fourteen
NNS	team	teams
VBG	represent	representing
NNP	Canada	Canada
DT	the	the
NNP	Netherlands	Netherlands
DT	the	the
NNP	United	United
NNP	Kingdom	Kingdom
CC	and	and
DT	the	the
NNP	United	United
NNPS	States	States
VBD	be	were
VBN	name	named
DT	the	the
NNS	winner	winners
IN	of	of
DT	the	the
JJ	second	second
NN	digging	Digging
IN	into	Into
NNS	datum	Data
VBP	challenge	Challenge
DT	a	a
NN	competition	competition
TO	to	to
VB	promote	promote
JJ	innovative	innovative
NNS	humanities	humanities
CC	and	and
JJ	social	social
NN	science	science
NN	research	research
VBG	use	using
JJ	large	large
NN	scale	scale
NN	data	data
NN	analysis	analysis
DT	each	Each
NN	team	team
VBZ	represent	represents
NNS	collaboration	collaborations
IN	among	among
NNS	scholar	scholars
NNS	scientist	scientists
CC	and	and
NNS	librarian	librarians
IN	from	from
VBG	lead	leading
NNS	university	universities
RB	worldwide	worldwide
VBG	arise	Arising
IN	out	out
IN	of	of
DT	the	the
NN	question	question
WDT	what	what
MD	would	would
PRP	you	you
VB	do	do
IN	with	with
DT	a	a
CD	million	million
NNS	book	books
DT	the	the
NN	digging	Digging
IN	into	Into
NNS	datum	Data
NN	challenge	Challenge
NN	grant	grant
NN	competition	competition
VBD	be	was
VBN	create	created
IN	in	in
CD	2009	2009
IN	by	by
NN	neh	NEH
CC	and	and
CD	three	three
JJ	other	other
JJ	international	international
NN	research	research
NNS	agency	agencies
DT	this	This
NN	year	year
DT	a	an
VBN	expand	expanded
NN	group	group
IN	of	of
NNS	funder	funders
MD	will	will
VB	support	support
CD	fourteen	fourteen
NNS	project	projects
WDT	that	that
VBP	apply	apply
NN	cyberscholarship	cyberscholarship
TO	to	to
DT	a	a
JJ	wide	wide
NN	variety	variety
IN	of	of
NNS	topic	topics
JJ	such	such
IN	as	as
VBG	track	tracking
DT	the	the
NN	spread	spread
CC	and	and
NN	severity	severity
IN	of	of
DT	the	the
NN	flu	flu
NN	pandemic	pandemic
IN	of	of
CD	1918	1918
IN	as	as
VBN	report	reported
IN	in	in
DT	the	the
NNS	newspaper	newspapers
IN	of	of
DT	the	the
NN	day	day
VBG	use	using
JJ	medical	medical
NN	imaging	imaging
NN	scanning	scanning
IN	on	on
NNS	mummy	mummies
TO	to	to
VB	see	see
IN	if	if
JJ	ancient	ancient
NNP	Egyptians	Egyptians
VBD	die	died
IN	of	of
NN	hardening	hardening
IN	of	of
DT	the	the
NNS	artery	arteries
VBG	trace	tracing
DT	the	the
NN	evolution	evolution
IN	of	of
JJ	western	Western
JJ	musical	musical
NN	style	style
IN	over	over
CD	600	600
NNS	year	years
IN	through	through
NN	analysis	analysis
IN	of	of
DT	a	a
JJ	vast	vast
NN	repository	repository
IN	of	of
NN	music	music
IN	from	from
CD	1300	1300
CD	1900	1900
CC	and	and
VBG	mine	mining
JJ	19th	19th
CC	and	and
JJ	20th	20th
NN	century	century
NN	census	census
NNS	datum	data
TO	to	to
VB	determine	determine
WRB	how	how
NN	migration	migration
VBD	affect	affected
NNS	individual	individuals
JJ	economic	economic
NN	opportunity	opportunity
CC	and	and
JJ	social	social
NN	mobility	mobility
IN	in	in
NNP	Europe	Europe
CC	and	and
NNP	North	North
NNP	America	America
DT	the	The
VBG	sponsor	sponsoring
NN	research	research
NNS	funder	funders
VBP	include	include
DT	the	the
NNS	art	Arts
NN	amp	amp
NNS	humanities	Humanities
NN	research	Research
NN	council	Council
NNP	United	United
NNP	Kingdom	Kingdom
DT	the	the
JJ	economic	Economic
NN	amp	amp
NNP	Social	Social
NNP	Research	Research
NNP	Council	Council
NNP	United	United
NNP	Kingdom	Kingdom
NNP	the	the
NNP	Institute	Institute
IN	of	of
NNP	Museum	Museum
CC	and	and
NNP	Library	Library
NNP	Services	Services
NNP	United	United
VBZ	state	States
DT	the	the
JJ	joint	Joint
NN	information	Information
NNP	Systems	Systems
NNP	Committee	Committee
NNP	United	United
NNP	Kingdom	Kingdom
DT	the	the
NNP	National	National
NN	endowment	Endowment
IN	for	for
DT	the	the
NNS	humanities	Humanities
NNP	United	United
VBZ	state	States
DT	the	the
NNP	National	National
NNP	Science	Science
NNP	Foundation	Foundation
NNP	United	United
VBZ	state	States
DT	the	the
NNP	Netherlands	Netherlands
NNP	Organisation	Organisation
IN	for	for
NNP	Scientific	Scientific
NNP	Research	Research
NNP	Netherlands	Netherlands
CC	and	and
DT	the	the
NNP	Social	Social
NNPS	Sciences	Sciences
CC	and	and
NNS	humanities	Humanities
NN	research	Research
NN	council	Council
IN	of	of
NNP	Canada	Canada
NNP	Canada	Canada
IN	of	Of
DT	the	the
RB	approximately	approximately
CD	4	4
CD	8	8
CD	million	million
NNP	U	U
NNP	S	S
NNS	dollar	dollars
VBN	provide	provided
IN	by	by
DT	these	these
CD	eight	eight
NNS	agency	agencies
DT	the	the
JJ	national	National
NN	endowment	Endowment
IN	for	for
DT	the	the
NNS	humanities	Humanities
NN	contribution	contribution
IN	of	of
CD	633	633
CD	217	217
NNS	support	supports
JJ	american	American
NNS	researcher	researchers
IN	from	from
CD	five	five
IN	of	of
DT	the	the
CD	fourteen	fourteen
NNS	team	teams
JJ	detailed	Detailed
NNS	description	descriptions
IN	of	of
DT	the	the
CD	fourteen	fourteen
VBG	win	winning
NNS	project	projects
MD	can	can
VB	be	be
VBN	find	found
IN	below	below
JJ	additional	Additional
NN	information	information
IN	about	about
DT	the	the
NN	competition	competition
MD	can	can
VB	be	be
VBN	find	found
IN	at	at
NNP	www	www
NNP	diggingintodata	diggingintodata
NNP	org	org
NN	digging	Digging
IN	into	into
NNS	datum	Data
NN	challenge	Challenge
NN	round	Round
CD	two	Two
CD	2011	2011
NNS	winner	Winners
NNS	cascade	Cascades
NNS	island	Islands
CC	or	or
NNS	stream	Streams
NN	time	Time
NN	topic	Topic
CC	and	and
JJ	scholarly	Scholarly
NNS	activity	Activities
IN	in	in
NNS	humanities	Humanities
CC	and	and
JJ	social	Social
NN	science	Science
NN	research	Research
JJ	principal	Principal
NNS	investigator	Investigators
VBP	cassidy	Cassidy
NN	r	R
NNP	Sugimoto	Sugimoto
NNP	Ying	Ying
NNP	Ding	Ding
NNP	Sta	Sta
DT	a	a
NNP	Milojevi	Milojevi
NNP	Indiana	Indiana
NNP	University	University
NNP	Bloomington	Bloomington
NNP	NSF	NSF
NNP	Mike	Mike
NNP	Thelwall	Thelwall
NNP	University	University
IN	of	of
NNP	Wolverhampton	Wolverhampton
NNP	AHRC	AHRC
NNP	ESRC	ESRC
NNP	JISC	JISC
NNP	Vincent	Vincent
NNP	Larivi	Larivi
NNP	re	re
NNP	Universit	Universit
IN	de	de
NNP	Montr	Montr
NNP	al	al
NNP	SSHRC	SSHRC
DT	this	This
NN	project	project
MD	will	will
VB	examine	examine
NN	topic	topic
NN	life	life
NNS	cycle	cycles
IN	across	across
JJ	heterogeneous	heterogeneous
NNP	corpora	corpora
VBG	include	including
RB	not	not
RB	only	only
JJ	scholarly	scholarly
CC	and	and
JJ	scientific	scientific
NN	literature	literature
CC	but	but
RB	also	also
JJ	social	social
NNS	network	networks
NNS	blog	blogs
CC	and	and
JJ	other	other
NNS	material	materials
IN	while	While
DT	the	the
NN	growth	growth
IN	of	of
JJ	large	large
NN	scale	scale
NNS	dataset	datasets
VBZ	have	has
VBN	enable	enabled
NN	examination	examination
IN	within	within
JJ	scientific	scientific
NNS	dataset	datasets
EX	there	there
VBZ	be	is
JJ	little	little
NN	research	research
WDT	that	that
VBZ	look	looks
IN	across	across
NNS	dataset	datasets
DT	the	The
NN	team	team
MD	will	will
VB	analyze	analyze
DT	the	the
NN	importance	importance
IN	of	of
JJ	various	various
JJ	scholarly	scholarly
NNS	activity	activities
IN	for	for
VBG	create	creating
VBG	sustain	sustaining
CC	and	and
VBG	propel	propelling
JJ	new	new
NN	knowledge	knowledge
VB	compare	compare
CC	and	and
VB	triangulate	triangulate
DT	the	the
NNS	result	results
IN	of	of
NN	topic	topic
NN	analysis	analysis
NNS	method	methods
CC	and	and
VB	develop	develop
