POS	lemma	word
NN	image	image
VB	skip	Skip
TO	to	to
JJ	main	main
NN	content	content
NN	image	image
NN	academia	Academia
NN	edu	edu
NN	log	Log
IN	in	In
NN	sign	Sign
IN	up	Up
NN	log	Log
IN	in	In
NN	sign	Sign
RP	up	Up
JJR	more	more
NN	job	Job
NN	board	Board
IN	about	About
NN	press	Press
NN	blog	Blog
NNS	people	People
NNS	papers	Papers
NNS	term	Terms
NN	privacy	Privacy
NN	copyright	Copyright
PRP	we	We
NNP	re	re
VBG	hire	Hiring
NN	help	Help
NN	center	Center
RBR	less	less
NN	image	image
NN	pdf	pdf
NN	image	image
JJ	computational	Computational
NNS	linguistics	Linguistics
CC	and	and
DT	the	the
JJ	humanist	Humanist
CD	10	10
NNS	page	Pages
JJ	computational	Computational
NNS	linguistics	Linguistics
CC	and	and
DT	the	the
JJ	humanist	Humanist
NN	image	image
NN	bill	Bill
NNP	Benzon	Benzon
VBN	upload	Uploaded
IN	by	by
NN	bill	Bill
NNP	Benzon	Benzon
VBZ	file	Files
CD	1	1
IN	of	of
CD	2	2
NN	comp	Comp
NNP	Ling	Ling
CC	and	and
DT	the	the
NNP	Huma	Huma
NNP	www	www
NNP	scribd	scribd
NNP	com	com
NN	doc	doc
CD	804	804
VBP	connect	connect
TO	to	to
VB	download	download
NN	image	image
VB	get	Get
JJ	pdf	pdf
NN	image	image
NN	academia	Academia
NN	edu	edu
JJ	computational	Computational
NNS	linguistics	Linguistics
CC	and	and
DT	the	the
JJ	humanist	Humanist
NN	download	Download
JJ	computational	Computational
NNS	linguistics	Linguistics
CC	and	and
DT	the	the
JJ	humanist	Humanist
NN	image	image
NN	bill	Bill
NNP	Benzon	Benzon
VBN	upload	Uploaded
IN	by	by
NN	bill	Bill
NNP	Benzon	Benzon
NN	image	image
VBG	load	Loading
NN	preview	Preview
JJ	sorry	Sorry
NN	preview	preview
VBZ	be	is
RB	currently	currently
JJ	unavailable	unavailable
PRP	you	You
MD	can	can
VB	download	download
DT	the	the
NN	paper	paper
IN	by	by
VBG	click	clicking
DT	the	the
NN	button	button
IN	above	above
NNP	READ	READ
NNP	PAPER	PAPER
VB	get	GET
NN	pdf	pdf
NN	closelog	CloseLog
IN	in	In
NN	log	Log
IN	in	In
IN	with	with
NNP	Facebook	Facebook
NN	log	Log
IN	in	In
IN	with	with
NNP	Google	Google
CC	or	or
VB	email	Email
NN	password	Password
VB	remember	Remember
PRP	I	me
IN	on	on
DT	this	this
NN	computer	computer
CC	or	or
VB	reset	reset
NN	password	password
VB	enter	Enter
DT	the	the
NN	email	email
NN	address	address
PRP	you	you
VBD	sign	signed
RP	up	up
IN	with	with
CC	and	and
PRP	we	we
VBP	ll	ll
NN	email	email
PRP	you	you
DT	a	a
NN	reset	reset
NN	link	link
VBP	need	Need
DT	a	an
NN	account	account
VB	click	Click
RB	here	here
TO	to	to
VB	sign	sign
RP	up	up
IN	about	About
NN	blog	Blog
NNS	people	People
NNS	papers	Papers
NN	job	Job
NN	board	Board
VB	advertise	Advertise
PRP	we	We
NNP	re	re
VBG	hire	Hiring
NN	help	Help
NN	center	Center
VB	find	Find
JJ	new	new
NN	research	research
NNS	papers	papers
IN	in	in
NN	physics	Physics
NN	chemistry	Chemistry
NN	biology	Biology
NNP	Health	Health
NNPS	Sciences	Sciences
NNP	Ecology	Ecology
NNP	Earth	Earth
NNPS	Sciences	Sciences
JJ	cognitive	Cognitive
NN	science	Science
NNS	mathematics	Mathematics
NN	computer	Computer
NN	science	Science
NNS	term	Terms
NN	privacy	Privacy
NN	copyright	Copyright
NN	academia	Academia
CD	2018	2018
