POS	lemma	word
NN	pg	pg
NN	etext94	etext94
NN	tramp10	tramp10
NN	txt	txt
DT	a	A
NNP	Tramp	Tramp
RB	abroad	Abroad
IN	by	by
NNP	Mark	Mark
NNP	Twain	Twain
NN	pseudonym	pseudonym
IN	of	of
NNP	Samuel	Samuel
NNP	Clemems	Clemems
NNP	March	March
CD	1994	1994
NNP	Etext	Etext
CD	119	119
DT	this	This
NN	text	text
VBZ	be	is
IN	in	in
DT	the	the
JJ	public	PUBLIC
NN	domain	DOMAIN
DT	a	A
NNP	TRAMP	TRAMP
RB	abroad	ABROAD
IN	by	By
NNP	Mark	Mark
NNP	Twain	Twain
NNP	Samuel	Samuel
NNP	L	L
NNP	Clemens	Clemens
NNP	First	First
VBN	publish	published
IN	in	in
NNP	1880	1880
NNP	CHAPTER	CHAPTER
PRP	I	I
DT	the	The
VBN	knight	Knighted
NN	knave	Knave
IN	of	of
NNP	Bergen	Bergen
CD	one	One
NN	day	day
PRP	it	it
VBD	occur	occurred
TO	to	to
PRP	I	me
IN	that	that
PRP	it	it
VBD	have	had
VBN	be	been
JJ	many	many
NNS	year	years
IN	since	since
DT	the	the
NN	world	world
VBD	have	had
VBN	be	been
VBN	afford	afforded
DT	the	the
NN	spectacle	spectacle
IN	of	of
DT	a	a
NN	man	man
JJ	adventurous	adventurous
JJ	enough	enough
TO	to	to
VB	undertake	undertake
DT	a	a
NN	journey	journey
IN	through	through
NNP	Europe	Europe
IN	on	on
NN	foot	foot
IN	after	After
JJ	much	much
NN	thought	thought
PRP	I	I
VBD	decide	decided
IN	that	that
PRP	I	I
VBD	be	was
DT	a	a
NN	person	person
VBN	fit	fitted
TO	to	to
VB	furnish	furnish
TO	to	to
NN	mankind	mankind
DT	this	this
NN	spectacle	spectacle
IN	so	So
PRP	I	I
VBD	determine	determined
TO	to	to
VB	do	do
PRP	it	it
DT	this	This
VBD	be	was
IN	in	in
NNP	March	March
CD	1878	1878
PRP	I	I
VBD	look	looked
IN	about	about
PRP	I	me
IN	for	for
DT	the	the
JJ	right	right
NN	sort	sort
IN	of	of
NN	person	person
TO	to	to
VB	accompany	accompany
PRP	I	me
IN	in	in
DT	the	the
NN	capacity	capacity
IN	of	of
NN	agent	agent
CC	and	and
RB	finally	finally
VBD	hire	hired
DT	a	a
NN	mr	Mr
NNP	Harris	Harris
IN	for	for
DT	this	this
NN	service	service
PRP	it	It
VBD	be	was
RB	also	also
PRP$	my	my
NN	purpose	purpose
TO	to	to
VB	study	study
NN	art	art
IN	while	while
IN	in	in
NNP	Europe	Europe
NNP	Mr	Mr
NNP	Harris	Harris
VBD	be	was
IN	in	in
NN	sympathy	sympathy
IN	with	with
PRP	I	me
IN	in	in
DT	this	this
PRP	he	He
VBD	be	was
RB	as	as
JJ	much	much
IN	of	of
DT	a	an
NN	enthusiast	enthusiast
IN	in	in
NN	art	art
IN	as	as
PRP	I	I
VBD	be	was
CC	and	and
RB	not	not
JJR	less	less
JJ	anxious	anxious
TO	to	to
VB	learn	learn
TO	to	to
VB	paint	paint
PRP	I	I
VBN	desire	desired
TO	to	to
VB	learn	learn
DT	the	the
JJ	german	German
NN	language	language
RB	so	so
VBD	do	did
NNP	Harris	Harris
IN	toward	Toward
DT	the	the
NN	middle	middle
IN	of	of
NNP	April	April
PRP	we	we
VBD	sail	sailed
IN	in	in
DT	the	the
NNP	HOLSATIA	HOLSATIA
NNP	Captain	Captain
NNP	Brandt	Brandt
CC	and	and
VBD	have	had
DT	a	a
RB	very	very
NN	peasant	peasant
NN	trip	trip
RB	indeed	indeed
IN	after	After
DT	a	a
JJ	brief	brief
NN	rest	rest
IN	at	at
NNP	Hamburg	Hamburg
PRP	we	we
VBD	make	made
NNS	preparation	preparations
IN	for	for
DT	a	a
JJ	long	long
JJ	pedestrian	pedestrian
NN	trip	trip
RB	southward	southward
IN	in	in
DT	the	the
JJ	soft	soft
NN	spring	spring
NN	weather	weather
CC	but	but
IN	at	at
DT	the	the
JJ	last	last
NN	moment	moment
PRP	we	we
VBD	change	changed
DT	the	the
NN	program	program
IN	for	for
JJ	private	private
NNS	reason	reasons
CC	and	and
VBD	take	took
DT	the	the
NNP	express	express
NN	train	train
PRP	we	We
VBD	make	made
DT	a	a
JJ	short	short
NN	halt	halt
IN	at	at
NNP	Frankfort	Frankfort
IN	on	on
DT	the	the
JJ	main	Main
CC	and	and
VBD	find	found
PRP	it	it
DT	a	an
JJ	interesting	interesting
NN	city	city
PRP	I	I
MD	would	would
VB	have	have
VBN	like	liked
TO	to	to
VB	visit	visit
DT	the	the
NN	birthplace	birthplace
IN	of	of
NN	gutenburg	Gutenburg
CC	but	but
PRP	it	it
MD	could	could
RB	not	not
VB	be	be
VBN	do	done
IN	as	as
DT	no	no
NN	memorandum	memorandum
IN	of	of
DT	the	the
NN	site	site
IN	of	of
DT	the	the
NNP	house	house
VBZ	have	has
VBN	be	been
VBN	keep	kept
IN	so	So
PRP	we	we
VBD	spend	spent
DT	a	an
NN	hour	hour
IN	in	in
DT	the	the
NNP	Goethe	Goethe
NNP	mansion	mansion
RB	instead	instead
DT	the	The
NN	city	city
VBZ	permit	permits
DT	this	this
NN	house	house
TO	to	to
VB	belong	belong
TO	to	to
JJ	private	private
NNS	party	parties
RB	instead	instead
IN	of	of
VBG	grace	gracing
CC	and	and
VBG	dignify	dignifying
PRP	herself	herself
IN	with	with
DT	the	the
NN	honor	honor
IN	of	of
VBG	possess	possessing
CC	and	and
VBG	protect	protecting
PRP	it	it
NNP	Frankfort	Frankfort
VBZ	be	is
CD	one	one
IN	of	of
DT	the	the
CD	sixteen	sixteen
NNS	city	cities
WDT	which	which
VBP	have	have
DT	the	the
NN	distinction	distinction
IN	of	of
VBG	be	being
DT	the	the
NN	place	place
WRB	where	where
DT	the	the
VBG	follow	following
NN	incident	incident
VBD	occur	occurred
NNP	Charlemagne	Charlemagne
IN	while	while
VBG	chase	chasing
DT	the	the
NNPS	Saxons	Saxons
IN	as	as
PRP	he	HE
VBD	say	said
CC	or	or
VBG	be	being
VBN	chase	chased
IN	by	by
PRP	they	them
IN	as	as
PRP	they	THEY
VBD	say	said
VBN	arrive	arrived
IN	at	at
DT	the	the
NN	bank	bank
IN	of	of
DT	the	the
NN	river	river
IN	at	at
NN	dawn	dawn
IN	in	in
DT	a	a
NN	fog	fog
DT	the	The
NN	enemy	enemy
VBD	be	were
CC	either	either
IN	before	before
PRP	he	him
CC	or	or
IN	behind	behind
PRP	he	him
CC	but	but
IN	in	in
DT	any	any
NN	case	case
PRP	he	he
VBD	want	wanted
TO	to	to
VB	get	get
IN	across	across
RB	very	very
RB	badly	badly
PRP	he	He
MD	would	would
VB	have	have
VBN	give	given
NN	anything	anything
IN	for	for
DT	a	a
NN	guide	guide
CC	but	but
NN	none	none
VBD	be	was
TO	to	to
VB	be	be
VBN	have	had
RB	presently	Presently
PRP	he	he
VBD	see	saw
DT	a	a
NNS	deer	deer
VBN	follow	followed
IN	by	by
PRP$	she	her
JJ	young	young
NN	approach	approach
DT	the	the
NN	water	water
PRP	he	He
VBD	watch	watched
PRP$	she	her
VBG	judge	judging
IN	that	that
PRP	she	she
MD	would	would
VB	seek	seek
DT	a	a
NNP	ford	ford
CC	and	and
PRP	he	he
VBD	be	was
JJ	right	right
PRP	she	She
VBD	wade	waded
IN	over	over
CC	and	and
DT	the	the
NNP	army	army
VBD	follow	followed
IN	so	So
DT	a	a
JJ	great	great
JJ	frankish	Frankish
NN	victory	victory
CC	or	or
NN	defeat	defeat
VBD	be	was
VBN	gain	gained
CC	or	or
VBN	avoid	avoided
CC	and	and
IN	in	in
NN	order	order
TO	to	to
VB	commemorate	commemorate
DT	the	the
NN	episode	episode
NN	charlemagne	Charlemagne
VBD	command	commanded
DT	a	a
NN	city	city
TO	to	to
VB	be	be
VBN	build	built
EX	there	there
WDT	which	which
PRP	he	he
VBD	name	named
NNP	Frankfort	Frankfort
DT	the	the
NNP	ford	ford
IN	of	of
DT	the	the
NNP	Franks	Franks
NN	none	None
IN	of	of
DT	the	the
JJ	other	other
NNS	city	cities
WRB	where	where
DT	this	this
NN	event	event
VBD	happen	happened
VBD	be	were
VBN	name	named
IN	for	for
PRP	it	it
DT	this	This
VBZ	be	is
JJ	good	good
NN	evidence	evidence
IN	that	that
NNP	Frankfort	Frankfort
VBD	be	was
DT	the	the
JJ	first	first
NN	place	place
PRP	it	it
VBD	occur	occurred
IN	at	at
NNP	Frankfort	Frankfort
VBZ	have	has
DT	another	another
NN	distinction	distinction
PRP	it	it
VBZ	be	is
DT	the	the
NN	birthplace	birthplace
IN	of	of
DT	the	the
JJ	german	German
NN	alphabet	alphabet
CC	or	or
IN	at	at
JJS	least	least
IN	of	of
DT	the	the
JJ	german	German
NN	word	word
IN	for	for
NN	alphabet	alphabet
NN	buchstaben	BUCHSTABEN
PRP	they	They
VBP	say	say
IN	that	that
DT	the	the
JJ	first	first
JJ	movable	movable
NNS	type	types
VBD	be	were
VBN	make	made
IN	on	on
NNP	birch	birch
VBZ	stick	sticks
NNP	BUCHSTABE	BUCHSTABE
RB	hence	hence
DT	the	the
NN	name	name
PRP	I	I
VBD	be	was
VBN	teach	taught
DT	a	a
NN	lesson	lesson
IN	in	in
JJ	political	political
NN	economy	economy
IN	in	in
NNP	Frankfort	Frankfort
PRP	I	I
VBD	have	had
VBN	bring	brought
IN	from	from
NN	home	home
DT	a	a
NN	box	box
VBG	contain	containing
DT	a	a
CD	thousand	thousand
RB	very	very
JJ	cheap	cheap
NNS	cigar	cigars
IN	by	By
NN	way	way
IN	of	of
NN	experiment	experiment
PRP	I	I
VBD	step	stepped
IN	into	into
DT	a	a
JJ	little	little
NN	shop	shop
IN	in	in
DT	a	a
NNP	queer	queer
NNP	old	old
NNP	back	back
NNP	street	street
VBD	take	took
CD	four	four
RB	gaily	gaily
VBN	decorate	decorated
NNS	box	boxes
IN	of	of
NN	wax	wax
NNS	match	matches
CC	and	and
CD	three	three
NNS	cigar	cigars
CC	and	and
VBN	lay	laid
RP	down	down
DT	a	a
NN	silver	silver
NN	piece	piece
JJ	worth	worth
CD	48	48
NNS	cent	cents
DT	the	The
NN	man	man
VBD	give	gave
PRP	I	me
CD	43	43
NNS	cent	cents
NN	change	change
IN	in	In
NNP	Frankfort	Frankfort
NN	everybody	everybody
VBZ	wear	wears
JJ	clean	clean
NNS	clothes	clothes
CC	and	and
PRP	I	I
VBP	think	think
PRP	we	we
VBD	notice	noticed
IN	that	that
DT	this	this
JJ	strange	strange
NN	thing	thing
VBD	be	was
DT	the	the
NN	case	case
IN	in	in
NNP	Hamburg	Hamburg
RB	too	too
CC	and	and
IN	in	in
DT	the	the
NNS	village	villages
IN	along	along
DT	the	the
NN	road	road
RB	even	Even
IN	in	in
DT	the	the
JJS	narrowest	narrowest
CC	and	and
JJS	poorest	poorest
CC	and	and
RBS	most	most
JJ	ancient	ancient
NNS	quarter	quarters
IN	of	of
NNP	Frankfort	Frankfort
JJ	neat	neat
CC	and	and
JJ	clean	clean
NNS	clothes	clothes
VBD	be	were
DT	the	the
NN	rule	rule
DT	the	The
JJ	little	little
NNS	child	children
IN	of	of
DT	both	both
NNS	sex	sexes
VBD	be	were
RB	nearly	nearly
RB	always	always
JJ	nice	nice
RB	enough	enough
TO	to	to
VB	take	take
IN	into	into
DT	a	a
NN	body	body
NNS	s	s
NN	lap	lap
CC	and	And
IN	as	as
IN	for	for
DT	the	the
