POS	lemma	word
NNP	Internet	Internet
NN	wiretap	Wiretap
NN	edition	Edition
IN	of	of
NNP	TOM	TOM
NNP	SAWYER	SAWYER
NN	detective	DETECTIVE
IN	by	by
NNP	MARK	MARK
NNP	TWAIN	TWAIN
IN	from	From
DT	the	The
NNS	writings	Writings
IN	of	of
NNP	Mark	Mark
NNP	Twain	Twain
NN	volume	Volume
NN	xx	XX
NN	copyright	Copyright
CD	1903	1903
NNP	Samuel	Samuel
NNP	Clemens	Clemens
DT	this	This
NN	text	text
VBZ	be	is
VBN	place	placed
IN	in	in
DT	the	the
JJ	public	Public
NN	domain	Domain
MD	may	May
CD	1993	1993
JJ	electronic	Electronic
NN	edition	edition
IN	by	by
JJ	lt	lt
NNP	dell	dell
NN	wiretap	wiretap
NNS	spy	spies
NN	com	com
NN	gt	gt
NNP	TOM	TOM
NNP	SAWYER	SAWYER
NN	detective	DETECTIVE
NN	chapter	CHAPTER
PRP	I	I
DT	a	AN
NN	invitation	INVITATION
IN	for	FOR
NNP	TOM	TOM
CC	and	AND
NNP	HUCK	HUCK
NN	footnote	Footnote
JJ	strange	Strange
IN	as	as
DT	the	the
NNS	incident	incidents
IN	of	of
DT	this	this
NN	story	story
VBP	be	are
PRP	they	they
VBP	be	are
RB	not	not
NNS	invention	inventions
CC	but	but
NNS	fact	facts
RB	even	even
TO	to	to
DT	the	the
JJ	public	public
NN	confession	confession
IN	of	of
DT	the	the
VBN	accuse	accused
PRP	I	I
VBP	take	take
PRP	they	them
IN	from	from
DT	a	an
JJ	old	old
NN	time	time
JJ	swedish	Swedish
JJ	criminal	criminal
NN	trial	trial
VB	change	change
DT	the	the
NNS	actor	actors
CC	and	and
VB	transfer	transfer
DT	the	the
NNS	scene	scenes
TO	to	to
NNP	America	America
PRP	I	I
VBP	have	have
VBN	add	added
DT	some	some
NNS	detail	details
CC	but	but
RB	only	only
DT	a	a
NN	couple	couple
IN	of	of
PRP	they	them
VBP	be	are
JJ	important	important
NNS	one	ones
NN	m	M
NN	t	T
RB	well	WELL
PRP	it	it
VBD	be	was
DT	the	the
JJ	next	next
NN	spring	spring
IN	after	after
PRP	I	me
CC	and	and
NNP	Tom	Tom
NNP	Sawyer	Sawyer
VBD	set	set
PRP$	we	our
JJ	old	old
NNP	nigger	nigger
NNP	Jim	Jim
NNP	free	free
DT	the	the
NN	time	time
PRP	he	he
VBD	be	was
JJ	chained	chained
RP	up	up
IN	for	for
DT	a	a
JJ	runaway	runaway
NN	slave	slave
IN	down	down
RB	there	there
IN	on	on
NNP	Tom	Tom
NNP	s	s
NNP	uncle	uncle
NNP	Silas	Silas
NNP	s	s
NNP	farm	farm
IN	in	in
NNP	Arkansaw	Arkansaw
DT	the	The
NNP	frost	frost
VBD	be	was
VBG	work	working
IN	out	out
IN	of	of
DT	the	the
NN	ground	ground
CC	and	and
IN	out	out
IN	of	of
DT	the	the
NN	air	air
RB	too	too
CC	and	and
PRP	it	it
VBD	be	was
VBG	get	getting
JJR	closer	closer
CC	and	and
RBR	closer	closer
IN	onto	onto
JJ	barefoot	barefoot
NN	time	time
DT	every	every
NN	day	day
CC	and	and
IN	next	next
PRP	it	it
MD	would	would
VB	be	be
NN	marble	marble
NN	time	time
CC	and	and
JJ	next	next
NN	mumbletypeg	mumbletypeg
CC	and	and
JJ	next	next
NNS	top	tops
CC	and	and
NNS	hoop	hoops
CC	and	and
JJ	next	next
NNS	kite	kites
CC	and	and
RB	then	then
RB	right	right
RB	away	away
PRP	it	it
MD	would	would
VB	be	be
NN	summer	summer
CC	and	and
VB	go	go
NNP	ing	ing
IN	in	in
DT	a	a
VBG	swim	swimming
PRP	it	It
RB	just	just
VBZ	make	makes
DT	a	a
NN	boy	boy
NN	homesick	homesick
TO	to	to
VB	look	look
RB	ahead	ahead
IN	like	like
DT	that	that
CC	and	and
VB	see	see
WRB	how	how
RB	far	far
IN	off	off
NN	summer	summer
VBZ	be	is
RB	yes	Yes
CC	and	and
PRP	it	it
VBZ	set	sets
PRP	he	him
TO	to	to
VBG	sigh	sighing
CC	and	and
VBG	sadden	saddening
RB	around	around
CC	and	and
RB	there	there
VBZ	be	s
NN	something	something
DT	the	the
NN	matter	matter
IN	with	with
PRP	he	him
PRP	he	he
VB	don	don
NN	t	t
VBP	know	know
WP	what	what
CC	but	But
RB	anyway	anyway
PRP	he	he
VBZ	get	gets
RP	out	out
