POS	lemma	word
JJ	close	close
NN	fullscreen	fullscreen
NN	image	image
NN	jump	Jump
TO	to	to
NNP	navigation	navigation
NNP	Quick	Quick
NNP	Links	Links
NNS	poet	Poets
RB	org	org
NN	user	User
NN	log	Log
IN	in	In
VBN	become	Become
DT	a	a
NN	member	Member
VBP	donate	Donate
RB	now	Now
VB	shop	Shop
VB	follow	follow
NNS	poet	poets
RB	org	org
NNP	facebook	facebook
NNP	twitter	twitter
NNP	tumbler	tumbler
NNP	youtube	youtube
NN	cloud	cloud
NN	search	Search
NN	form	form
NN	search	Search
NN	image	image
NN	home	Home
NN	academy	Academy
IN	of	of
JJ	american	American
NNS	poet	Poets
DT	the	The
NN	academy	Academy
IN	of	of
JJ	american	American
NNS	poet	Poets
VBZ	be	is
DT	the	the
JJS	largest	largest
NN	membership	membership
VBN	base	based
JJ	nonprofit	nonprofit
NN	organization	organization
VBG	foster	fostering
DT	a	an
NN	appreciation	appreciation
IN	for	for
JJ	contemporary	contemporary
NN	poetry	poetry
CC	and	and
VBG	support	supporting
JJ	american	American
NNS	poet	poets
IN	for	For
IN	over	over
CD	three	three
NNS	generation	generations
DT	the	the
NN	academy	Academy
VBZ	have	has
VBN	connect	connected
NNS	million	millions
IN	of	of
NNS	people	people
TO	to	to
JJ	great	great
NN	poetry	poetry
IN	through	through
NNS	program	programs
JJ	such	such
IN	as	as
JJ	national	National
NN	poetry	Poetry
NN	month	Month
DT	the	the
JJS	largest	largest
JJ	literary	literary
NN	celebration	celebration
IN	in	in
DT	the	the
NN	world	world
NNS	poet	Poets
VBP	org	org
DT	the	the
NN	academy	Academy
NNS	s	s
JJ	popular	popular
NN	website	website
JJ	american	American
NNS	poet	Poets
DT	a	a
JJ	biannual	biannual
JJ	literary	literary
NN	journal	journal
CC	and	and
DT	a	an
JJ	annual	annual
NN	series	series
IN	of	of
NN	poetry	poetry
NNS	reading	readings
CC	and	and
JJ	special	special
NNS	event	events
IN	since	Since
PRP$	its	its
VBG	found	founding
DT	the	the
NN	academy	Academy
VBZ	have	has
VBN	award	awarded
JJR	more	more
NN	money	money
TO	to	to
NNS	poet	poets
IN	than	than
DT	any	any
JJ	other	other
NN	organization	organization
NN	poetry	Poetry
NNS	surprise	surprises
CC	and	and
VBZ	deepen	deepens
PRP$	we	our
NN	sense	sense
IN	of	of
DT	the	the
JJ	ordinary	ordinary
NN	poetry	Poetry
VBZ	tell	tells
PRP	we	us
IN	that	that
DT	the	the
NN	world	world
VBZ	be	is
JJ	full	full
IN	of	of
