POS	lemma	word
JJ	main	Main
NN	page	Page
IN	from	From
NN	meta	Meta
DT	a	a
NN	wikimedia	Wikimedia
NN	project	project
NN	coordination	coordination
NN	wiki	wiki
NN	jump	Jump
TO	to	to
NNP	navigation	navigation
VB	search	search
NN	meta	Meta
NN	wiki	Wiki
NN	mission	Mission
NNS	project	Projects
JJ	complete	complete
NN	list	list
NN	research	Research
NN	translation	Translation
NNS	request	requests
NN	vision	Vision
JJ	welcome	Welcome
TO	to	to
NN	meta	Meta
NN	wiki	Wiki
DT	the	the
JJ	global	global
NN	community	community
NN	site	site
IN	for	for
DT	the	the
NN	wikimedia	Wikimedia
NNS	project	projects
CC	and	and
DT	the	the
NNP	Wikimedia	Wikimedia
NN	movement	movement
IN	in	in
JJ	general	general
NN	meta	Meta
NN	wiki	Wiki
NNS	s	s
NNS	discussion	discussions
VBP	range	range
IN	from	from
NN	coordination	coordination
CC	and	and
NN	documentation	documentation
TO	to	to
NN	planning	planning
CC	and	and
NN	analysis	analysis
IN	of	of
JJ	future	future
NN	wikimedia	Wikimedia
NNS	activity	activities
JJ	other	Other
NN	meta	meta
VBD	focus	focused
NNS	wiki	wikis
JJ	such	such
IN	as	as
NN	wikimedia	Wikimedia
NN	outreach	Outreach
VBP	be	are
JJ	specialized	specialized
NNS	project	projects
WDT	that	that
VBP	have	have
PRP$	they	their
NNS	root	roots
IN	in	in
NN	meta	Meta
NN	wiki	Wiki
JJ	related	Related
NN	discussion	discussion
RB	also	also
VBZ	take	takes
NN	place	place
IN	on	on
NN	wikimedia	Wikimedia
NN	mailing	mailing
NNS	list	lists
RB	particularly	particularly
NN	wikimedia	wikimedia
NN	l	l
IN	with	with
PRP$	its	its
JJ	low	low
NN	traffic	traffic
JJ	equivalent	equivalent
NN	wikimediaannounce	WikimediaAnnounce
NN	irc	IRC
NNS	channel	channels
IN	on	on
NN	freenode	freenode
JJ	individual	individual
NN	wikis	wikis
IN	of	of
NN	wikimedia	Wikimedia
NNS	affiliate	affiliates
CC	and	and
JJ	other	other
NNS	place	places
NN	image	image
NNS	going	Goings
IN	on	on
NN	image	image
NNS	request	Requests
VBP	edit	Edit
VB	translate	Translate
NNP	April	April
CD	2018	2018
NN	image	image
NN	wikimedia	Wikimedia
NN	logo	logo
NNP	svg	svg
NNP	April	April
CD	1	1
MD	may	May
CD	15	15
DT	the	The
NN	draft	draft
JJ	annual	Annual
NN	plan	Plan
IN	of	of
DT	the	the
NNP	Wikimedia	Wikimedia
NNP	Foundation	Foundation
VBZ	be	is
JJ	open	open
IN	for	for
NNS	comment	comments
NNP	January	January
CD	2018	2018
NN	image	image
NN	wikimedia	Wikimedia
NN	logo	logo
NNP	svg	svg
NNP	Jan	Jan
CD	15	15
DT	the	The
NN	community	Community
NN	capacity	Capacity
NN	map	Map
NN	experiment	experiment
VBZ	be	is
VBN	announce	announced
NNS	detail	Details
IN	in	in
DT	the	the
RB	about	about
NN	page	page
NN	cross	Cross
NN	wiki	wiki
NNS	issue	issues
NN	bot	Bot
NN	status	status
NN	checkuser	CheckUser
JJ	speedy	Speedy
NNS	deletion	deletions
JJ	username	Username
NNS	change	changes
NNS	permission	Permissions
VBP	spam	Spam
NN	blacklist	blacklist
NN	title	Title
NNP	blacklist	blacklist
JJ	other	Other
NNS	translation	Translations
NNS	logo	Logos
NN	wikimedia	Wikimedia
NNS	grant	Grants
VBG	fund	funding
JJ	new	New
NNS	language	languages
NN	project	Project
NNS	closure	closures
NNS	deletion	Deletions
VBP	deleteme	Deleteme
NN	category	category
NNS	undeletion	Undeletions
RBR	more	More
NN	overview	overview
NN	image	image
NN	community	Community
CC	and	and
NN	communication	communication
NN	image	image
NN	core	Core
NNS	issue	issues
CC	and	and
NN	collaboration	collaboration
NN	babel	Babel
DT	a	a
NN	discussion	discussion
NN	place	place
IN	for	for
NN	meta	Meta
NN	wiki	Wiki
NNS	matter	matters
VBG	mail	Mailing
NNS	list	lists
CC	and	and
NNP	IRC	IRC
NNS	meetup	Meetups
DT	a	a
NN	list	list
IN	of	of
JJ	offline	offline
NNS	event	events
NNP	Wikimedia	Wikimedia
NNP	Embassy	Embassy
DT	a	a
NN	list	list
IN	of	of
JJ	local	local
NNS	contact	contacts
IN	by	by
NN	language	language
NN	wikimedia	Wikimedia
NN	forum	Forum
DT	a	a
JJ	multilingual	multilingual
NN	forum	forum
IN	for	for
NN	wikimedia	Wikimedia
NNS	project	projects
NNS	wikimedian	Wikimedians
NN	wikimedia	Wikimedia
NN	resource	Resource
NN	center	Center
DT	a	a
NN	hub	hub
IN	for	for
NNP	WMF	WMF
NNP	resources	resources
NNP	Community	Community
NN	dispute	Dispute
NN	resolution	resolution
VBG	grow	Growing
NN	wikimedia	Wikimedia
JJ	interlingual	Interlingual
NN	coordination	coordination
NNS	request	Requests
IN	for	for
NN	comment	comment
NN	wikimedia	Wikimedia
NNS	principle	principles
NN	image	image
NN	wikimedia	Wikimedia
NN	foundation	Foundation
NN	meta	Meta
NN	wiki	Wiki
CC	and	and
PRP$	its	its
JJ	sister	sister
NNS	project	projects
DT	the	The
NNP	Wikimedia	Wikimedia
NNP	Foundation	Foundation
VBZ	be	is
DT	the	the
JJ	overarching	overarching
JJ	non	non
NN	profit	profit
NN	foundation	foundation
WDT	that	that
VBZ	own	owns
DT	the	the
NN	wikimedia	Wikimedia
NNS	server	servers
IN	along	along
IN	with	with
DT	the	the
NN	domain	domain
NNS	name	names
NNS	logo	logos
CC	and	and
NNS	trademark	trademarks
IN	of	of
DT	all	all
NN	wikimedia	Wikimedia
NNS	project	projects
CC	and	and
NN	mediawiki	MediaWiki
NN	meta	Meta
NN	wiki	Wiki
VBZ	be	is
DT	the	the
NN	coordination	coordination
NN	wiki	wiki
IN	for	for
DT	the	the
JJ	various	various
NN	wikimedia	Wikimedia
NN	wikis	wikis
NN	content	Content
NNS	project	projects
NN	image	image
NNP	Wikipedia	Wikipedia
NN	logo	logo
NN	v2	v2
NNP	svg	svg
NNP	Wikipedia	Wikipedia
DT	the	The
JJ	free	free
NN	encyclopedia	encyclopedia
NN	image	image
JJ	wiktionary	Wiktionary
JJ	small	small
NN	svg	svg
JJ	wiktionary	Wiktionary
JJ	free	Free
NN	dictionary	dictionary
CC	and	and
NN	thesaurus	thesaurus
NN	image	image
NNP	Commons	Commons
NN	logo	logo
NNP	svg	svg
NNP	Wikimedia	Wikimedia
NNP	Commons	Commons
JJ	free	Free
NNS	media	media
JJ	repository	repository
NN	image	image
NNS	wikibook	Wikibooks
NN	logo	logo
NNP	svg	svg
NNP	Wikibooks	Wikibooks
NNP	Free	Free
NNS	textbook	textbooks
CC	and	and
NNS	manual	manuals
NN	image	image
NN	wikisource	Wikisource
NN	logo	logo
NNP	svg	svg
NNP	Wikisource	Wikisource
JJ	free	Free
NN	content	content
NN	library	library
NN	image	image
NNP	Wikidata	Wikidata
NN	logo	logo
NNP	svg	svg
NNP	Wikidata	Wikidata
NNP	Free	Free
NN	knowledge	knowledge
NN	base	base
NN	image	image
NN	wikiversity	Wikiversity
NN	logo	logo
NNP	svg	svg
NNP	Wikiversity	Wikiversity
NNP	Free	Free
NNP	learning	learning
NNPS	materials	materials
CC	and	and
NNS	activity	activities
NN	image	image
NN	wikiquote	Wikiquote
NN	logo	logo
NNP	svg	svg
NNP	Wikiquote	Wikiquote
NN	collection	Collection
IN	of	of
NNS	quotation	quotations
NN	image	image
NNS	wikispecy	Wikispecies
NN	logo	logo
NN	svg	svg
