POS	lemma	word
CD	1854	1854
NNP	WALDEN	WALDEN
CC	or	Or
NNP	Life	Life
IN	in	In
DT	the	The
NNS	wood	Woods
IN	by	by
NNP	Henry	Henry
NNP	David	David
NNP	Thoreau	Thoreau
NN	economy	ECONOMY
NN	economy	ECONOMY
WRB	when	WHEN
PRP	I	I
VBD	write	WROTE
DT	the	the
VBG	follow	following
NNS	page	pages
CC	or	or
RB	rather	rather
DT	the	the
NN	bulk	bulk
IN	of	of
PRP	they	them
PRP	I	I
VBD	live	lived
RB	alone	alone
IN	in	in
DT	the	the
NNS	wood	woods
DT	a	a
NN	mile	mile
IN	from	from
DT	any	any
NN	neighbor	neighbor
IN	in	in
DT	a	a
NN	house	house
WDT	which	which
PRP	I	I
VBD	have	had
VBN	build	built
PRP	myself	myself
IN	on	on
DT	the	the
NN	shore	shore
IN	of	of
NNP	Walden	Walden
NNP	Pond	Pond
IN	in	in
NNP	Concord	Concord
NNP	Massachusetts	Massachusetts
CC	and	and
VBD	earn	earned
PRP$	my	my
NN	living	living
IN	by	by
DT	the	the
NN	labor	labor
IN	of	of
PRP$	my	my
NNS	hand	hands
RB	only	only
PRP	I	I
VBD	live	lived
EX	there	there
CD	two	two
NNS	year	years
CC	and	and
CD	two	two
NNS	month	months
IN	at	At
JJ	present	present
PRP	I	I
VBP	be	am
DT	a	a
NN	sojourner	sojourner
IN	in	in
JJ	civilized	civilized
NN	life	life
RB	again	again
PRP	I	I
MD	should	should
RB	not	not
VB	obtrude	obtrude
PRP$	my	my
NNS	affair	affairs
RB	so	so
RB	much	much
IN	on	on
DT	the	the
NN	notice	notice
IN	of	of
PRP$	my	my
NNS	reader	readers
IN	if	if
RB	very	very
JJ	particular	particular
NNS	inquiry	inquiries
VBD	have	had
RB	not	not
VBN	be	been
VBN	make	made
IN	by	by
PRP$	my	my
NN	townsmen	townsmen
VBG	concern	concerning
PRP$	my	my
NN	mode	mode
IN	of	of
NN	life	life
WDT	which	which
DT	some	some
MD	would	would
VB	call	call
JJ	impertinent	impertinent
IN	though	though
PRP	they	they
VBP	do	do
RB	not	not
VB	appear	appear
TO	to	to
PRP	I	me
IN	at	at
DT	all	all
JJ	impertinent	impertinent
CC	but	but
VBG	consider	considering
DT	the	the
NNS	circumstance	circumstances
RB	very	very
JJ	natural	natural
CC	and	and
JJ	pertinent	pertinent
DT	some	Some
VBP	have	have
VBN	ask	asked
WP	what	what
PRP	I	I
VBD	get	got
TO	to	to
VB	eat	eat
IN	if	if
PRP	I	I
VBD	do	did
RB	not	not
VB	feel	feel
JJ	lonesome	lonesome
IN	if	if
PRP	I	I
VBD	be	was
RB	not	not
JJ	afraid	afraid
CC	and	and
DT	the	the
JJ	like	like
NNS	other	Others
VBP	have	have
VBN	be	been
JJ	curious	curious
TO	to	to
VB	learn	learn
WP	what	what
NN	portion	portion
IN	of	of
PRP$	my	my
NN	income	income
PRP	I	I
VBD	devote	devoted
TO	to	to
JJ	charitable	charitable
NNS	purpose	purposes
CC	and	and
DT	some	some
WP	who	who
VBP	have	have
JJ	large	large
NNS	family	families
WRB	how	how
JJ	many	many
JJ	poor	poor
NNS	child	children
PRP	I	I
VBD	maintain	maintained
PRP	I	I
MD	will	will
RB	therefore	therefore
VB	ask	ask
DT	those	those
IN	of	of
PRP$	my	my
NNS	reader	readers
WP	who	who
VBP	feel	feel
DT	no	no
JJ	particular	particular
NN	interest	interest
IN	in	in
PRP	I	me
TO	to	to
NN	pardon	pardon
PRP	I	me
IN	if	if
PRP	I	I
VBP	undertake	undertake
TO	to	to
VB	answer	answer
DT	some	some
IN	of	of
DT	these	these
NNS	question	questions
IN	in	in
DT	this	this
NN	book	book
IN	in	In
JJS	most	most
NNS	book	books
DT	the	the
NN	i	I
CC	or	or
JJ	first	first
NN	person	person
VBZ	be	is
VBN	omit	omitted
IN	in	in
DT	this	this
PRP	it	it
MD	will	will
VB	be	be
VBN	retain	retained
IN	that	that
IN	in	in
NN	respect	respect
TO	to	to
NN	egotism	egotism
VBZ	be	is
DT	the	the
JJ	main	main
NN	difference	difference
PRP	we	We
RB	commonly	commonly
VBP	do	do
RB	not	not
VB	remember	remember
IN	that	that
PRP	it	it
VBZ	be	is
IN	after	after
DT	all	all
RB	always	always
DT	the	the
JJ	first	first
NN	person	person
WDT	that	that
VBZ	be	is
VBG	speak	speaking
PRP	I	I
MD	should	should
RB	not	not
VB	talk	talk
RB	so	so
JJ	much	much
IN	about	about
PRP	myself	myself
IN	if	if
EX	there	there
VBD	be	were
NN	anybody	anybody
RB	else	else
WP	whom	whom
PRP	I	I
VBD	know	knew
RB	as	as
RB	well	well
RB	unfortunately	Unfortunately
PRP	I	I
VBP	be	am
VBN	confine	confined
TO	to	to
DT	this	this
NN	theme	theme
IN	by	by
DT	the	the
NN	narrowness	narrowness
IN	of	of
PRP$	my	my
NN	experience	experience
RB	moreover	Moreover
PRP	I	I
IN	on	on
PRP$	my	my
