POS	lemma	word
DT	the	The
NN	project	Project
NNP	Gutenberg	Gutenberg
NNP	EBook	EBook
IN	of	of
NNP	Northanger	Northanger
NNP	Abbey	Abbey
IN	by	by
NNP	Jane	Jane
NNP	Austen	Austen
DT	this	This
NN	ebook	eBook
VBZ	be	is
IN	for	for
DT	the	the
NN	use	use
IN	of	of
NN	anyone	anyone
RB	anywhere	anywhere
IN	at	at
DT	no	no
NN	cost	cost
CC	and	and
IN	with	with
RB	almost	almost
DT	no	no
NNS	restriction	restrictions
RB	whatsoever	whatsoever
PRP	you	You
MD	may	may
VB	copy	copy
PRP	it	it
VB	give	give
PRP	it	it
RB	away	away
CC	or	or
NNP	re	re
VBP	use	use
PRP	it	it
IN	under	under
DT	the	the
NNS	term	terms
IN	of	of
DT	the	the
NN	project	Project
NNP	Gutenberg	Gutenberg
NN	license	License
VBD	include	included
IN	with	with
DT	this	this
NN	ebook	eBook
CC	or	or
NN	online	online
IN	at	at
NNP	www	www
NNP	gutenberg	gutenberg
NNP	org	org
NNP	Title	Title
NNP	Northanger	Northanger
NNP	Abbey	Abbey
NN	author	Author
NNP	Jane	Jane
NNP	Austen	Austen
NNP	Release	Release
NN	date	Date
NNP	April	April
CD	1994	1994
NNP	Etext	Etext
CD	121	121
JJ	last	Last
VBN	update	Updated
NNP	March	March
CD	10	10
CD	2018	2018
NN	language	Language
JJ	english	English
NN	character	Character
NN	set	set
VBG	encode	encoding
NN	utf	UTF
CD	8	8
NN	start	START
IN	of	OF
DT	this	THIS
NN	project	PROJECT
NNP	GUTENBERG	GUTENBERG
NNP	EBOOK	EBOOK
NNP	NORTHANGER	NORTHANGER
NNP	ABBEY	ABBEY
VBN	produce	Produced
IN	by	by
DT	a	An
JJ	anonymous	Anonymous
NN	volunteer	Volunteer
NN	northanger	NORTHANGER
NNP	ABBEY	ABBEY
IN	by	by
NNP	Jane	Jane
NNP	Austen	Austen
CD	1803	1803
NN	advertisement	ADVERTISEMENT
IN	by	BY
DT	the	THE
NN	authoress	AUTHORESS
TO	to	TO
NN	northanger	NORTHANGER
NNP	ABBEY	ABBEY
DT	this	THIS
JJ	little	little
NN	work	work
VBD	be	was
VBN	finish	finished
IN	in	in
DT	the	the
NN	year	year
CD	1803	1803
CC	and	and
VBN	intend	intended
IN	for	for
JJ	immediate	immediate
NN	publication	publication
PRP	it	It
VBD	be	was
VBN	dispose	disposed
IN	of	of
TO	to	to
DT	a	a
NN	bookseller	bookseller
PRP	it	it
VBD	be	was
RB	even	even
VBN	advertise	advertised
CC	and	and
WRB	why	why
DT	the	the
NN	business	business
VBD	proceed	proceeded
DT	no	no
RBR	farther	farther
DT	the	the
NN	author	author
VBZ	have	has
RB	never	never
VBN	be	been
JJ	able	able
TO	to	to
VB	learn	learn
IN	that	That
DT	any	any
NN	bookseller	bookseller
MD	should	should
VB	think	think
PRP	it	it
JJ	worth	worth
IN	while	while
TO	to	to
VB	purchase	purchase
WP	what	what
PRP	he	he
VBD	do	did
RB	not	not
VB	think	think
PRP	it	it
JJ	worth	worth
IN	while	while
TO	to	to
VB	publish	publish
VBZ	seem	seems
JJ	extraordinary	extraordinary
CC	but	But
IN	with	with
DT	this	this
CC	neither	neither
DT	the	the
NN	author	author
CC	nor	nor
DT	the	the
NN	public	public
VBP	have	have
DT	any	any
