POS	lemma	word
NN	mindfulness	Mindfulness
VBN	base	based
NN	meditation	meditation
MD	may	may
VB	help	help
DT	those	those
VBG	experience	experiencing
NN	depression	depression
NNS	http	https
NN	t	t
NNP	co	co
NNP	fVqtBm6FR6	fVqtBm6FR6
NNP	Harvard	Harvard
NNS	scientist	scientists
VBP	reveal	reveal
DT	the	the
JJ	genetic	genetic
NN	roadmap	roadmap
TO	to	to
VBG	build	building
DT	a	an
JJ	entire	entire
NN	organism	organism
IN	from	from
DT	a	a
JJ	single	single
NN	cell	cell
NNS	http	https
NN	t	t
NNP	co	co
NNP	xiYEXra479	xiYEXra479
VBG	adopt	Adopting
DT	these	these
CD	5	5
NNS	habit	habits
MD	may	may
VB	increase	increase
PRP$	you	your
NNP	lifespan	lifespan
NNP	https	https
NN	t	t
NNP	co	co
NN	bckvwmllh7	bcKvWmllh7
DT	the	The
NN	president	President
NNS	s	s
NN	innovation	Innovation
NN	challenge	Challenge
VBD	recognize	recognized
CD	three	three
NN	student	student
NNS	venture	ventures
VBP	stemgem	STEMgem
NN	oz	OZ
CC	and	and
NN	pionear	PionEar
NNS	http	https
NN	t	t
NNP	co	co
NNP	Q5TaRjfj0V	Q5TaRjfj0V
NN	assistant	Assistant
NN	professor	professor
IN	of	of
NN	history	history
CC	and	and
JJ	african	African
CC	and	and
JJ	african	African
JJ	american	American
NNS	study	Studies
NNP	Elizabeth	Elizabeth
NNP	Hinton	Hinton
VBD	be	was
VBN	name	named
DT	a	a
CD	2018	2018
NNP	Carnegie	Carnegie
NNP	https	https
NN	t	t
NNP	co	co
NNP	pEUPQPbsRg	pEUPQPbsRg
IN	in	In
DT	a	a
JJ	new	new
NN	study	study
NNS	researcher	researchers
VBD	uncover	uncovered
CD	one	one
NN	explanation	explanation
IN	for	for
WRB	why	why
NN	exercise	exercise
MD	might	might
VB	be	be
JJ	beneficial	beneficial
PRP	it	It
VBZ	stimulate	stimulates
DT	the	the
NN	heart	heart
VBZ	http	https
NN	t	t
NNP	co	co
NNP	QNOXZwvks6	QNOXZwvks6
JJ	iconic	Iconic
NN	90s	90s
NN	album	album
VBD	jag	Jagged
JJ	little	Little
NN	pill	Pill
VBN	adapt	adapted
IN	into	into
JJ	americanrep	americanrep
NN	show	show
VBN	write	written
IN	by	by
NNP	Diablo	Diablo
NNP	Cody	Cody
NNP	https	https
NN	t	t
NNP	co	co
NNP	JOBx7yxLwf	JOBx7yxLwf
NNP	Benjamin	Benjamin
NNP	Grimm	Grimm
CD	18	18
RB	only	only
VBZ	laugh	laughs
IN	at	at
DT	the	the
NNS	coincidence	coincidences
WDT	that	that
VBP	have	have
VBN	shape	shaped
PRP$	he	his
NNP	Harvard	Harvard
NN	career	career
NN	harvard18	Harvard18
VBZ	http	https
NN	t	t
NNP	co	co
NNP	W85xbNtFxQ	W85xbNtFxQ
DT	a	A
JJ	new	new
JJ	public	public
NN	art	art
NN	installation	installation
VBZ	be	is
VBG	come	coming
TO	to	to
DT	the	the
NNP	RadInstitute	RadInstitute
NNP	Wallach	Wallach
NNP	Garden	Garden
NNP	https	https
NN	t	t
NNP	co	co
NNP	zkhNxXE8Md	zkhNxXE8Md
NNPS	https	https
NN	t	t
NNP	co	co
NNP	AktYR15pVK	AktYR15pVK
IN	as	As
PRP$	they	their
NNS	day	days
IN	as	as
DT	a	an
NN	undergrad	undergrad
NN	draw	draw
TO	to	to
DT	a	a
JJ	close	close
NNS	student	students
VBP	reflect	reflect
IN	on	on
PRP$	they	their
NN	experience	experience
IN	at	at
NNP	Harvard	Harvard
IN	in	in
DT	this	this
JJ	senior	Senior
NN	talk	Talk
NNS	http	https
NN	t	t
NNP	co	co
NNP	a7Uh48BDOX	a7Uh48BDOX
CD	5	5
JJ	healthy	healthy
NNS	habit	habits
TO	to	to
VB	live	live
IN	by	by
IN	from	from
NNP	Harvard	Harvard
NNP	researchers	researchers
NNP	https	https
NN	t	t
NNP	co	co
NNP	bcKvWmllh7	bcKvWmllh7
DT	the	The
NN	setting	setting
IN	of	of
PRP$	she	her
NN	childhood	childhood
NNP	Virginia	Virginia
NNP	s	s
NNP	Shenandoah	Shenandoah
NNP	Valley	Valley
NNP	instilled	instilled
IN	in	in
NNP	Drew	Drew
NNP	Faust	Faust
DT	a	a
JJ	dual	dual
NN	passion	passion
IN	for	for
NN	history	history
DT	a	an
NN	https	https
NN	t	t
NNP	co	co
NNP	ShczQNUm4r	ShczQNUm4r
NN	rt	RT
VBZ	hsea	hseas
DT	a	A
JJ	multi	multi
JJ	layered	layered
NN	structure	structure
VBZ	allow	allows
NNS	robot	robots
TO	to	to
VB	create	create
CC	and	and
VB	eliminate	eliminate
NNS	joint	joints
CC	and	and
TO	to	to
RB	rapidly	rapidly
VB	change	change
PRP$	they	their
NN	stiffness	stiffness
VBG	damp	damping
CC	and	and
VB	dynam	dynam
DT	the	The
RB	recently	recently
VBN	release	released
CD	2017	2017
NNP	Harvard	Harvard
NN	sustainability	Sustainability
NN	report	Report
VBZ	show	shows
DT	the	the
NNP	University	University
NNP	s	s
NNP	progress	progress
TO	to	to
DT	a	a
JJR	healthier	healthier
NN	fossil	fossil
NN	fue	fue
VBZ	http	https
NN	t	t
NNP	co	co
NNP	SOVUQE9lhr	SOVUQE9lhr
EX	there	There
VBP	be	are
RB	not	not
JJ	clear	clear
NNS	line	lines
IN	between	between
DT	the	the
JJ	private	private
CC	and	and
DT	the	the
JJ	public	public
NN	life	life
IN	in	in
DT	this	this
NN	job	job
PRP	you	You
NNP	re	re
NNP	always	always
NNP	president	president
IN	of	of
NNP	Harvard	Harvard
NNP	https	https
NN	t	t
NNP	co	co
NNP	OrVMNM05Mc	OrVMNM05Mc
NNP	Casey	Casey
NNP	Khang	Khang
NNP	Moore	Moore
CD	18	18
VBD	find	found
JJ	new	new
NNS	role	roles
TO	to	to
VB	explore	explore
IN	at	at
NNP	Harvard	Harvard
VBG	include	including
NN	singer	singer
NN	politician	politician
CC	and	and
NN	archaeologist	archaeologist
NNS	http	https
NN	t	t
NNP	co	co
NNP	TC1TbnPbvk	TC1TbnPbvk
NN	rt	RT
NNS	harvardarchive	HarvardArchives
IN	at	At
NNP	Harvard	Harvard
JJ	historic	historic
NNP	Massachusetts	Massachusetts
NNP	Hall	Hall
VBZ	stand	stands
DT	the	the
NN	test	test
IN	of	of
NN	time	time
IN	with	with
DT	a	a
JJ	little	little
NN	help	help
NNS	http	https
NN	t	t
NNP	co	co
NNP	P1N0R0UkTW	P1N0R0UkTW
IN	via	via
NNP	Harva	Harva
DT	this	This
JJ	new	new
NN	microscope	microscope
VBZ	capture	captures
CD	3	3
NN	d	D
NNS	image	images
CC	and	and
NNS	video	videos
IN	of	of
NNS	cell	cells
IN	inside	inside
VBG	live	living
NNS	organism	organisms
NNS	http	https
NN	t	t
NNP	co	co
NNP	bl9moKMdpz	bl9moKMdpz
NNPS	https	https
NN	t	t
NNP	co	co
NNP	oKFj2Rsi9u	oKFj2Rsi9u
NNP	Harvard	Harvard
NNP	Arts	Arts
NNP	Medalist	Medalist
NNP	Colson	Colson
NNP	Whitehead	Whitehead
VBD	discuss	discussed
DT	the	the
NN	journey	journey
IN	behind	behind
PRP$	he	his
NNP	Pulitzer	Pulitzer
NNP	Prize	Prize
VBG	win	winning
JJ	novel	novel
DT	the	The
NNP	Undergro	Undergro
NNPS	https	https
NN	t	t
NNP	co	co
NNP	Da1TtMkmli	Da1TtMkmli
IN	from	From
PRP$	you	your
NNS	friend	friends
IN	at	at
NNP	Harvard	Harvard
NNP	MayThe4thBeWithYou	MayThe4thBeWithYou
JJ	happy	Happy
NN	star	Star
NNS	war	Wars
NN	day	Day
VBZ	http	https
NN	t	t
NNP	co	co
NNP	Z6LufsFLMT	Z6LufsFLMT
NNP	James	James
NNP	Earl	Earl
NNP	Jones	Jones
VBD	tell	told
NNP	Harvard	Harvard
NNS	graduate	graduates
MD	may	May
DT	the	the
NN	force	Force
VB	be	be
IN	with	with
PRP	you	you
IN	at	at
PRP$	we	our
NN	harvard17	Harvard17
NN	commencement	Commencement
NNP	StarWarsDay	StarWarsDay
NNP	https	https
NN	t	t
NNP	co	co
NNP	KG9G7S0IxT	KG9G7S0IxT
NNP	John	John
NNP	McCain	McCain
VBZ	have	has
VBN	announce	announced
DT	this	this
MD	will	will
VB	be	be
PRP$	he	his
JJ	final	final
NN	term	term
IN	in	in
DT	the	the
NNP	Senate	Senate
NNP	Harvard	Harvard
NNS	expert	experts
VBP	discuss	discuss
PRP$	he	his
NN	legacy	legacy
VBZ	http	https
NN	t	t
NNP	co	co
NNP	9QdImtVVC4	9QdImtVVC4
NNP	Professor	Professor
NNP	CassSunstein	CassSunstein
VBD	say	said
NNP	Star	Star
NNP	Wars	Wars
VBD	be	was
DT	a	a
JJ	seminal	seminal
NN	source	source
IN	of	of
