POS	lemma	word
DT	the	THE
JJ	american	AMERICAN
NN	scholar	SCHOLAR
VBD	_	_
DT	a	An
NN	oration	Oration
VBN	deliver	delivered
IN	before	before
DT	the	the
NN	phi	Phi
NN	beta	Beta
NN	kappa	Kappa
NN	society	Society
IN	at	at
NNP	Cambridge	Cambridge
NNP	August	August
CD	31	31
CD	1837	1837
NNP	_	_
NNP	Mr	Mr
NNP	President	President
CC	and	and
NNS	gentleman	Gentlemen
PRP	I	I
VBP	greet	greet
PRP	you	you
IN	on	on
DT	the	the
NNP	re	re
NN	commencement	commencement
IN	of	of
PRP$	we	our
JJ	literary	literary
NN	year	year
PRP$	we	Our
NN	anniversary	anniversary
VBZ	be	is
CD	one	one
IN	of	of
NN	hope	hope
CC	and	and
RB	perhaps	perhaps
RB	not	not
RB	enough	enough
IN	of	of
NN	labor	labor
PRP	we	We
VBP	do	do
RB	not	not
VB	meet	meet
IN	for	for
NNS	game	games
IN	of	of
NN	strength	strength
CC	or	or
NN	skill	skill
IN	for	for
DT	the	the
NN	recitation	recitation
IN	of	of
NNS	history	histories
NNS	tragedy	tragedies
CC	and	and
NNS	ode	odes
IN	like	like
DT	the	the
JJ	ancient	ancient
NNS	greek	Greeks
IN	for	for
NNS	parliament	parliaments
IN	of	of
NN	love	love
CC	and	and
NN	poesy	poesy
IN	like	like
DT	the	the
NNS	troubadour	Troubadours
CC	nor	nor
IN	for	for
DT	the	the
NN	advancement	advancement
IN	of	of
NN	science	science
IN	like	like
PRP$	we	our
NNS	cotemporary	cotemporaries
IN	in	in
DT	the	the
JJ	british	British
CC	and	and
JJ	european	European
NNS	capital	capitals
RB	thus	Thus
RB	far	far
PRP$	we	our
NN	holiday	holiday
VBZ	have	has
VBN	be	been
RB	simply	simply
DT	a	a
JJ	friendly	friendly
NN	sign	sign
IN	of	of
DT	the	the
NN	survival	survival
IN	of	of
DT	the	the
NN	love	love
IN	of	of
NNS	letter	letters
IN	amongst	amongst
DT	a	a
NNS	people	people
RB	too	too
JJ	busy	busy
TO	to	to
VB	give	give
TO	to	to
NNS	letter	letters
DT	any	any
RBR	more	more
IN	as	As
JJ	such	such
PRP	it	it
VBZ	be	is
JJ	precious	precious
IN	as	as
DT	the	the
NN	sign	sign
IN	of	of
DT	a	an
JJ	indestructible	indestructible
NN	instinct	instinct
RB	perhaps	Perhaps
DT	the	the
NN	time	time
VBZ	be	is
RB	already	already
VBN	come	come
WRB	when	when
PRP	it	it
MD	ought	ought
TO	to	to
VB	be	be
CC	and	and
MD	will	will
VB	be	be
NN	something	something
RB	else	else
WRB	when	when
DT	the	the
NN	sluggard	sluggard
NN	intellect	intellect
IN	of	of
DT	this	this
NN	continent	continent
MD	will	will
VB	look	look
IN	from	from
IN	under	under
PRP$	its	its
NN	iron	iron
NNS	lid	lids
CC	and	and
VB	fill	fill
DT	the	the
VBN	postpone	postponed
NN	expectation	expectation
IN	of	of
DT	the	the
NN	world	world
IN	with	with
NN	something	something
RB	better	better
IN	than	than
DT	the	the
NNS	exertion	exertions
IN	of	of
JJ	mechanical	mechanical
NN	skill	skill
PRP$	we	Our
NN	day	day
IN	of	of
NN	dependence	dependence
PRP$	we	our
JJ	long	long
NN	apprenticeship	apprenticeship
TO	to	to
DT	the	the
NN	learning	learning
IN	of	of
JJ	other	other
NNS	land	lands
VBZ	draw	draws
TO	to	to
DT	a	a
JJ	close	close
DT	the	The
NNS	million	millions
WDT	that	that
IN	around	around
PRP	we	us
VBP	be	are
VBG	rush	rushing
IN	into	into
NN	life	life
MD	can	can
RB	not	not
RB	always	always
VB	be	be
VBN	feed	fed
IN	on	on
DT	the	the
NN	sere	sere
VBZ	remain	remains
IN	of	of
JJ	foreign	foreign
NNS	harvest	harvests
NNS	event	Events
NNS	action	actions
VBP	arise	arise
IN	that	that
MD	must	must
VB	be	be
VBN	sing	sung
DT	that	that
MD	will	will
VB	sing	sing
PRP	themselves	themselves
WP	who	Who
MD	can	can
VB	doubt	doubt
IN	that	that
NN	poetry	poetry
MD	will	will
VB	revive	revive
CC	and	and
VB	lead	lead
IN	in	in
DT	a	a
JJ	new	new
NN	age	age
IN	as	as
DT	the	the
NN	star	star
IN	in	in
DT	the	the
NN	constellation	constellation
NN	harp	Harp
WDT	which	which
RB	now	now
NNS	flame	flames
IN	in	in
PRP$	we	our
NNP	zenith	zenith
NNS	astronomer	astronomers
VBP	announce	announce
MD	shall	shall
CD	one	one
NN	day	day
VB	be	be
DT	the	the
NNP	pole	pole
NNP	star	star
IN	for	for
DT	a	a
CD	thousand	thousand
NNS	year	years
IN	in	In
DT	this	this
NN	hope	hope
PRP	I	I
VBP	accept	accept
DT	the	the
NN	topic	topic
WDT	which	which
RB	not	not
RB	only	only
NN	usage	usage
CC	but	but
DT	the	the
NN	nature	nature
IN	of	of
PRP$	we	our
NN	association	association
VBP	seem	seem
TO	to	to
VB	prescribe	prescribe
TO	to	to
DT	this	this
NN	day	day
DT	the	the
JJ	american	AMERICAN
NN	scholar	SCHOLAR
NN	year	Year
IN	by	by
NN	year	year
PRP	we	we
VBP	come	come
RP	up	up
RB	hither	hither
TO	to	to
VB	read	read
CD	one	one
JJR	more	more
NN	chapter	chapter
IN	of	of
PRP$	he	his
NN	biography	biography
VB	let	Let
PRP	we	us
VB	inquire	inquire
WP	what	what
JJ	light	light
JJ	new	new
NNS	day	days
CC	and	and
NNS	event	events
VBP	have	have
VBN	throw	thrown
IN	on	on
PRP$	he	his
NN	character	character
CC	and	and
PRP$	he	his
NNS	hope	hopes
PRP	it	It
VBZ	be	is
CD	one	one
IN	of	of
DT	those	those
NNS	fable	fables
WDT	which	which
IN	out	out
IN	of	of
DT	a	an
JJ	unknown	unknown
NN	antiquity	antiquity
VBP	convey	convey
DT	a	an
JJ	unlooked	unlooked
IN	for	for
NN	wisdom	wisdom
IN	that	that
DT	the	the
NNS	god	gods
IN	in	in
DT	the	the
NN	beginning	beginning
VBN	divide	divided
NN	man	Man
IN	into	into
NNS	man	men
IN	that	that
PRP	he	he
MD	might	might
VB	be	be
RBR	more	more
JJ	helpful	helpful
TO	to	to
PRP	himself	himself
RB	just	just
IN	as	as
DT	the	the
NN	hand	hand
VBD	be	was
VBN	divide	divided
IN	into	into
NNS	finger	fingers
DT	the	the
JJR	better	better
TO	to	to
VB	answer	answer
PRP$	its	its
NN	end	end
DT	the	The
JJ	old	old
NN	fable	fable
VBZ	cover	covers
DT	a	a
NN	doctrine	doctrine
RB	ever	ever
JJ	new	new
CC	and	and
JJ	sublime	sublime
IN	that	that
EX	there	there
VBZ	be	is
CD	one	One
NN	man	Man
JJ	present	present
TO	to	to
DT	all	all
JJ	particular	particular
NNS	man	men
RB	only	only
RB	partially	partially
CC	or	or
IN	through	through
CD	one	one
NN	faculty	faculty
CC	and	and
IN	that	that
PRP	you	you
MD	must	must
VB	take	take
DT	the	the
JJ	whole	whole
NN	society	society
TO	to	to
VB	find	find
DT	the	the
JJ	whole	whole
NN	man	man
NN	man	Man
VBZ	be	is
RB	not	not
DT	a	a
NN	farmer	farmer
CC	or	or
DT	a	a
NN	professor	professor
CC	or	or
DT	a	an
NN	engineer	engineer
CC	but	but
PRP	he	he
VBZ	be	is
DT	all	all
NN	man	Man
VBZ	be	is
NN	priest	priest
CC	and	and
NN	scholar	scholar
CC	and	and
NN	statesman	statesman
CC	and	and
NN	producer	producer
CC	and	and
NN	soldier	soldier
IN	in	In
DT	the	the
NN	_	_
VBN	divide	divided
NN	_	_
CC	or	or
JJ	social	social
NN	state	state
DT	these	these
NNS	function	functions
VBP	be	are
VBN	parcel	parcelled
RP	out	out
TO	to	to
NNS	individual	individuals
DT	each	each
IN	of	of
WP	whom	whom
VBZ	aim	aims
TO	to	to
VB	do	do
PRP$	he	his
NN	stint	stint
IN	of	of
DT	the	the
JJ	joint	joint
NN	work	work
IN	whilst	whilst
DT	each	each
JJ	other	other
VBZ	perform	performs
PRP$	he	his
DT	the	The
JJ	fable	fable
VBZ	imply	implies
IN	that	that
DT	the	the
JJ	individual	individual
TO	to	to
VB	possess	possess
PRP	himself	himself
MD	must	must
RB	sometimes	sometimes
VB	return	return
IN	from	from
PRP$	he	his
JJ	own	own
NN	labor	labor
TO	to	to
VB	embrace	embrace
PDT	all	all
DT	the	the
JJ	other	other
NNS	laborer	laborers
CC	but	But
RB	unfortunately	unfortunately
DT	this	this
JJ	original	original
NN	unit	unit
DT	this	this
NN	fountain	fountain
IN	of	of
NN	power	power
VBZ	have	has
VBN	be	been
RB	so	so
VBN	distribute	distributed
TO	to	to
NNS	multitude	multitudes
VBZ	have	has
VBN	be	been
RB	so	so
RB	minutely	minutely
VBN	subdivide	subdivided
CC	and	and
VBN	peddle	peddled
RP	out	out
IN	that	that
PRP	it	it
VBZ	be	is
VBN	spill	spilled
IN	into	into
NNS	drop	drops
CC	and	and
MD	can	can
RB	not	not
VB	be	be
VBN	gather	gathered
DT	the	The
NN	state	state
IN	of	of
NN	society	society
VBZ	be	is
CD	one	one
IN	in	in
WDT	which	which
DT	the	the
NNS	member	members
VBP	have	have
VBN	suffer	suffered
NN	amputation	amputation
IN	from	from
DT	the	the
NN	trunk	trunk
CC	and	and
VB	strut	strut
RB	about	about
RB	so	so
JJ	many	many
VBG	walk	walking
NNS	monster	monsters
DT	a	a
JJ	good	good
NN	finger	finger
DT	a	a
NN	neck	neck
DT	a	a
NN	stomach	stomach
DT	a	an
NN	elbow	elbow
CC	but	but
RB	never	never
DT	a	a
NN	man	man
NN	man	Man
VBZ	be	is
RB	thus	thus
VBN	metamorphose	metamorphosed
IN	into	into
DT	a	a
NN	thing	thing
IN	into	into
JJ	many	many
NNS	thing	things
DT	the	The
NN	planter	planter
WP	who	who
VBZ	be	is
NN	man	Man
