POS	lemma	word
NN	pudd	Pudd
NNP	nhead	nhead
NNP	Wilson	Wilson
DT	a	A
NN	tale	Tale
IN	by	by
NNP	Mark	Mark
NNP	Twain	Twain
NN	lt	lt
DT	a	A
NN	whisper	Whisper
TO	to	to
DT	the	the
NN	reader	Reader
NN	gt	gt
EX	there	There
VBZ	be	is
DT	no	no
NN	character	character
RB	howsoever	howsoever
JJ	good	good
CC	and	and
JJ	fine	fine
CC	but	but
PRP	it	it
MD	can	can
VB	be	be
VBN	destroy	destroyed
IN	by	by
NN	ridicule	ridicule
NN	howsoever	howsoever
JJ	poor	poor
CC	and	and
JJ	witless	witless
VBP	observe	Observe
DT	the	the
NN	ass	ass
IN	for	for
NN	instance	instance
PRP$	he	his
NN	character	character
VBZ	be	is
IN	about	about
JJ	perfect	perfect
PRP	he	he
VBZ	be	is
DT	the	the
JJS	choicest	choicest
NN	spirit	spirit
IN	among	among
PDT	all	all
DT	the	the
JJ	humbler	humbler
NNS	animal	animals
RB	yet	yet
VBP	see	see
WP	what	what
NN	ridicule	ridicule
VBZ	have	has
VBN	bring	brought
PRP	he	him
TO	to	to
RB	instead	Instead
IN	of	of
VBG	feel	feeling
VBN	compliment	complimented
WRB	when	when
PRP	we	we
VBP	be	are
VBN	call	called
DT	a	an
NN	ass	ass
PRP	we	we
VBP	be	are
VBN	leave	left
IN	in	in
NN	doubt	doubt
NN	lt	lt
NN	pudd	Pudd
NNP	nhead	nhead
NNP	Wilson	Wilson
NNP	s	s
NN	calendar	Calendar
NN	gt	gt
DT	a	A
NN	person	person
WP	who	who
VBZ	be	is
JJ	ignorant	ignorant
IN	of	of
JJ	legal	legal
NNS	matter	matters
VBZ	be	is
RB	always	always
JJ	liable	liable
TO	to	to
VB	make	make
NNS	mistake	mistakes
WRB	when	when
PRP	he	he
VBZ	try	tries
TO	to	to
NN	photograph	photograph
DT	a	a
NN	court	court
NN	scene	scene
IN	with	with
PRP$	he	his
NN	pen	pen
CC	and	and
IN	so	so
PRP	I	I
VBD	be	was
RB	not	not
JJ	willing	willing
TO	to	to
VB	let	let
DT	the	the
NN	law	law
NNS	chapter	chapters
IN	in	in
DT	this	this
