POS	lemma	word
CD	1856	1856
NNP	BENITO	BENITO
NNP	CERENO	CERENO
IN	by	by
NNP	Herman	Herman
NNP	Melville	Melville
IN	in	IN
DT	the	THE
NN	year	year
CD	1799	1799
NN	captain	Captain
NNP	Amasa	Amasa
NNP	Delano	Delano
IN	of	of
NNP	Duxbury	Duxbury
IN	in	in
NNP	Massachusetts	Massachusetts
VBG	command	commanding
DT	a	a
JJ	large	large
NN	sealer	sealer
CC	and	and
JJ	general	general
NN	trader	trader
VBD	lay	lay
IN	at	at
NNP	anchor	anchor
IN	with	with
DT	a	a
JJ	valuable	valuable
NN	cargo	cargo
IN	in	in
DT	the	the
NN	harbour	harbour
IN	of	of
JJ	st	St
NNP	Maria	Maria
DT	a	a
JJ	small	small
NN	desert	desert
NNP	uninhabited	uninhabited
NNP	island	island
IN	towards	towards
DT	the	the
JJ	southern	southern
NN	extremity	extremity
IN	of	of
DT	the	the
JJ	long	long
NN	coast	coast
IN	of	of
NNP	Chili	Chili
RB	there	There
PRP	he	he
VBD	have	had
VBN	touch	touched
IN	for	for
NN	water	water
IN	on	On
DT	the	the
JJ	second	second
NN	day	day
RB	not	not
RB	long	long
IN	after	after
NN	dawn	dawn
IN	while	while
VBG	lie	lying
IN	in	in
PRP$	he	his
VB	berth	berth
PRP$	he	his
NN	mate	mate
VBD	come	came
IN	below	below
VBG	inform	informing
PRP	he	him
IN	that	that
DT	a	a
JJ	strange	strange
NN	sail	sail
VBD	be	was
VBG	come	coming
IN	into	into
DT	the	the
NNP	bay	bay
NNS	ship	Ships
VBD	be	were
RB	then	then
RB	not	not
RB	so	so
JJ	plenty	plenty
IN	in	in
DT	those	those
NNS	water	waters
IN	as	as
RB	now	now
PRP	he	He
VBD	rise	rose
VBN	dress	dressed
CC	and	and
VBD	go	went
IN	on	on
NN	deck	deck
DT	the	The
NN	morning	morning
VBD	be	was
CD	one	one
JJ	peculiar	peculiar
TO	to	to
DT	that	that
NN	coast	coast
NN	everything	Everything
VBD	be	was
