POS	lemma	word
NNP	Internet	Internet
NN	wiretap	Wiretap
NN	edition	Edition
IN	of	of
NNS	extract	EXTRACTS
IN	from	FROM
NNP	ADAM	ADAM
NNP	S	S
NN	diary	DIARY
IN	by	by
NNP	MARK	MARK
NNP	TWAIN	TWAIN
IN	from	From
DT	the	The
NNS	writings	Writings
IN	of	of
NNP	Mark	Mark
NNP	Twain	Twain
NN	volume	Volume
NN	xx	XX
NN	copyright	Copyright
CD	1903	1903
NNP	Samuel	Samuel
NNP	Clemens	Clemens
DT	this	This
NN	text	text
VBZ	be	is
VBN	place	placed
IN	in	in
DT	the	the
JJ	public	Public
NN	domain	Domain
MD	may	May
CD	1993	1993
NNP	MONDAY	MONDAY
DT	this	This
JJ	new	new
NN	creature	creature
IN	with	with
DT	the	the
JJ	long	long
NN	hair	hair
VBZ	be	is
DT	a	a
JJ	good	good
NN	deal	deal
IN	in	in
DT	the	the
NN	way	way
PRP	it	It
VBZ	be	is
RB	always	always
VB	hang	hang
NNP	ing	ing
IN	around	around
CC	and	and
VBG	follow	following
PRP	I	me
IN	about	about
PRP	I	I
VBP	don	don
NN	t	t
IN	like	like
DT	this	this
PRP	I	I
VBP	be	am
RB	not	not
VBN	use	used
TO	to	to
NN	company	company
PRP	I	I
VBP	wish	wish
PRP	it	it
MD	would	would
VB	stay	stay
IN	with	with
DT	the	the
JJ	other	other
NNS	animal	animals
JJ	cloudy	Cloudy
TO	to	to
NN	day	day
NN	wind	wind
IN	in	in
DT	the	the
NNP	east	east
VB	think	think
PRP	we	we
MD	shall	shall
VB	have	have
NN	rain	rain
PRP	we	WE
WRB	where	Where
VBD	do	did
PRP	I	I
VB	get	get
DT	that	that
NN	word	word
PRP	I	I
VBP	remember	remember
RB	now	now
DT	the	the
JJ	new	new
NN	creature	creature
VBZ	use	uses
PRP	it	it
NNP	TUESDAY	TUESDAY
VBN	be	Been
VBG	examine	examining
DT	the	the
JJ	great	great
NN	waterfall	waterfall
PRP	it	It
VBZ	be	is
DT	the	the
JJS	finest	finest
NN	thing	thing
IN	on	on
DT	the	the
NN	estate	estate
PRP	I	I
VBP	think	think
DT	the	The
JJ	new	new
NN	creature	creature
VBZ	call	calls
PRP	it	it
NNP	Niagara	Niagara
NNP	Falls	Falls
WRB	why	why
PRP	I	I
VBP	be	am
JJ	sure	sure
PRP	I	I
VBP	do	do
RB	not	not
VB	know	know
VBZ	say	Says
PRP	it	it
VBZ	look	LOOKS
IN	like	like
NNP	Niagara	Niagara
VBZ	fall	Falls
DT	that	That
VBZ	be	is
RB	not	not
DT	a	a
NN	reason	reason
PRP	it	it
VBZ	be	is
JJ	mere	mere
NN	waywardness	waywardness
CC	and	and
NN	imbecility	imbecility
PRP	I	I
VBP	get	get
DT	no	no
NN	chance	chance
TO	to	to
VB	name	name
NN	anything	anything
PRP$	my	my
NN	self	self
DT	the	The
JJ	new	new
NN	creature	creature
NNS	name	names
NN	everything	everything
WDT	that	that
VBZ	come	comes
IN	along	along
IN	before	before
PRP	I	I
MD	can	can
VB	get	get
IN	in	in
DT	a	a
NN	protest	protest
CC	and	And
RB	always	always
DT	that	that
JJ	same	same
NN	pretext	pretext
VBZ	be	is
VBN	offer	offered
PRP	it	it
VBZ	look	looks
IN	like	like
DT	the	the
NN	thing	thing
EX	there	There
VBZ	be	is
DT	the	the
NN	dodo	dodo
IN	for	for
NN	instance	instance
VBZ	say	Says
DT	the	the
NN	moment	moment
CD	one	one
VBZ	look	looks
IN	at	at
PRP	it	it
CD	one	one
VBZ	see	sees
IN	at	at
DT	a	a
NN	glance	glance
IN	that	that
PRP	it	it
VBZ	look	looks
IN	like	like
DT	a	a
NN	dodo	dodo
PRP	it	It
MD	will	will
VB	have	have
TO	to	to
VB	keep	keep
DT	that	that
NN	name	name
DT	no	no
NN	doubt	doubt
PRP	it	It
VBZ	weary	wearies
PRP	I	me
TO	to	to
VB	fret	fret
IN	about	about
PRP	it	it
CC	and	and
PRP	it	it
VBZ	do	does
DT	no	no
JJ	good	good
RB	anyway	anyway
VB	dodo	Dodo
PRP	it	It
VBZ	look	looks
RB	no	no
RBR	more	more
IN	like	like
DT	a	a
NN	dodo	dodo
IN	than	than
PRP	I	I
VBP	do	do
NNP	WEDNESDAY	WEDNESDAY
VBD	build	Built
PRP	I	me
DT	a	a
NN	shelter	shelter
IN	against	against
DT	the	the
NN	rain	rain
