POS	lemma	word
CD	1876	1876
DT	the	THE
NNS	adventure	ADVENTURES
IN	of	OF
NNP	TOM	TOM
NNP	SAWYER	SAWYER
IN	by	by
NNP	Mark	Mark
NNP	Twain	Twain
NN	dedication	DEDICATION
NN	dedication	Dedication
TO	to	To
PRP$	my	my
NN	wife	wife
DT	this	this
NN	book	book
VBZ	be	is
RB	affectionately	affectionately
VBN	dedicate	dedicated
NN	preface	PREFACE
NN	preface	Preface
JJS	most	MOST
IN	of	OF
DT	the	THE
NNS	adventure	ADVENTURES
VBN	record	recorded
IN	in	in
DT	this	this
NN	book	book
RB	really	really
VBD	occur	occurred
CD	one	one
CC	or	or
CD	two	two
VBD	be	were
NNS	experience	experiences
IN	of	of
PRP$	my	my
JJ	own	own
DT	the	the
NN	rest	rest
DT	those	those
IN	of	of
NNS	boy	boys
WP	who	who
VBD	be	were
NNS	schoolmate	schoolmates
IN	of	of
JJ	mine	mine
NNP	Huck	Huck
NNP	Finn	Finn
VBZ	be	is
VBN	draw	drawn
IN	from	from
NN	life	life
NNP	Tom	Tom
NNP	Sawyer	Sawyer
RB	also	also
CC	but	but
RB	not	not
IN	from	from
DT	a	an
JJ	individual	individual
PRP	he	he
VBZ	be	is
DT	a	a
NN	combination	combination
IN	of	of
DT	the	the
NNS	characteristic	characteristics
IN	of	of
CD	three	three
NNS	boy	boys
WP	whom	whom
PRP	I	I
VBD	know	knew
CC	and	and
RB	therefore	therefore
VBZ	belong	belongs
TO	to	to
DT	the	the
JJ	composite	composite
NN	order	order
IN	of	of
NN	architecture	architecture
DT	the	The
JJ	odd	odd
NNPS	superstitions	superstitions
VBD	touch	touched
IN	upon	upon
VBD	be	were
DT	all	all
JJ	prevalent	prevalent
IN	among	among
NNS	child	children
CC	and	and
NNS	slave	slaves
IN	in	in
DT	the	the
NNP	West	West
IN	at	at
DT	the	the
NN	period	period
IN	of	of
DT	this	this
NN	story	story
WDT	that	that
VBZ	be	is
TO	to	to
VB	say	say
CD	thirty	thirty
CC	or	or
CD	forty	forty
NNS	year	years
IN	ago	ago
IN	although	Although
PRP$	my	my
NN	book	book
VBZ	be	is
VBN	intend	intended
RB	mainly	mainly
IN	for	for
DT	the	the
NN	entertainment	entertainment
IN	of	of
NNS	boy	boys
CC	and	and
NNS	girl	girls
PRP	I	I
VBP	hope	hope
PRP	it	it
MD	will	will
RB	not	not
VB	be	be
VBN	shun	shunned
IN	by	by
NNS	man	men
CC	and	and
NNS	woman	women
IN	on	on
DT	that	that
NN	account	account
IN	for	for
NN	part	part
IN	of	of
PRP$	my	my
NN	plan	plan
VBZ	have	has
VBN	be	been
TO	to	to
VB	try	try
TO	to	to
RB	pleasantly	pleasantly
VB	remind	remind
NNS	adult	adults
IN	of	of
WP	what	what
PRP	they	they
RB	once	once
VBD	be	were
PRP	themselves	themselves
CC	and	and
IN	of	of
WRB	how	how
PRP	they	they
VBD	feel	felt
CC	and	and
VBD	think	thought
CC	and	and
VBD	talk	talked
CC	and	and
WP	what	what
NNP	queer	queer
