type	entity
PERSON	Gutenberg
ORGANIZATION	AKA Charlotte Bronte Currer Bell
ORGANIZATION	Project Gutenberg License
ORGANIZATION	Charlotte Bronte Currer Bell
PERSON	David Widger
ORGANIZATION	AKA Charlotte Bronte Currer Bell
PERSON	Jane Eyre
PERSON	Shirley
ORGANIZATION	Hill of Difficulty
PERSON	Adam
PERSON	Adam
PERSON	Shirley Being
LOCATION	NICHOLLS Haworth Parsonage
LOCATION	Eton
PERSON	Orestes
ORGANIZATION	Eton
PERSON	Tynedale
PERSON	Hon John Seacombe
PERSON	Mr Seacombe
PERSON	Seacombe
ORGANIZATION	Church
PERSON	Sarah
PERSON	Tynedale
PERSON	Tynedale
LOCATION	Tynedale
PERSON	Edward
PERSON	Edward
PERSON	Crimsworth
PERSON	Edward
PERSON	Seacombe
PERSON	Crimsworth
PERSON	Tynedale
PERSON	Seacombe
LOCATION	Eton
PERSON	Edward
LOCATION	Seacombe
LOCATION	Tynedale
PERSON	Seacombe
LOCATION	Seacombe
PERSON	Edward
PERSON	Edward
PERSON	Crimsworth
LOCATION	Crimsworth Hall Edward
PERSON	Edward
PERSON	Edward
PERSON	Crimsworth
PERSON	Edward
PERSON	Tynedale
PERSON	Seacombe
PERSON	Tynedale
PERSON	Crimsworth
PERSON	Mrs Crimsworth
PERSON	Mrs Crimsworth
PERSON	Seacombe
PERSON	Crimsworth
PERSON	Crimsworth
PERSON	Edward
PERSON	Mr William
PERSON	Edward
PERSON	Jack
PERSON	Edward
PERSON	Mrs Crimsworth
PERSON	Edward
PERSON	Mrs Crimsworth
PERSON	Charles
LOCATION	Crimsworth Hall
LOCATION	Crimsworth Hall
PERSON	Edward
PERSON	William
PERSON	Edward
PERSON	Mrs Crimsworth
PERSON	Crimsworth
PERSON	Mrs Crimsworth
PERSON	Jack
PERSON	Edward
PERSON	Crimsworth
LOCATION	Crimsworth Hall
PERSON	Crimsworth
PERSON	Crimsworth
PERSON	Steighton
PERSON	Crimsworth
LOCATION	Crimsworth Hall
LOCATION	Crimsworth Hall
PERSON	Crimsworth
PERSON	Crimsworth
PERSON	Edward
PERSON	Crimsworth
PERSON	Crimsworth
PERSON	Steighton
PERSON	William
ORGANIZATION	Voss Brothers
PERSON	Steighton
PERSON	Ere
PERSON	Edward
PERSON	Crimsworth
PERSON	Timothy Steighton
PERSON	Tim
PERSON	Crimsworth
ORGANIZATION	Eton
PERSON	Crimsworth
PERSON	Tim
PERSON	Tim
ORGANIZATION	Church
PERSON	Tim
PERSON	Crimsworth
PERSON	Steighton
LOCATION	Crimsworth Hall
PERSON	Mrs Crimsworth
PERSON	Crimsworth
PERSON	Crimsworth
PERSON	Crimsworth
PERSON	Hunsden
PERSON	Hunsden
PERSON	Hunsden
LOCATION	Bigben Close
PERSON	Crimsworth
PERSON	Edward
PERSON	Hunsden
PERSON	Hunsden
PERSON	Edward Crimsworth
PERSON	Edward Crimsworth
PERSON	Hunsden Oh Crimsworth
PERSON	Crimsworth
PERSON	Ridings
PERSON	William
PERSON	Hunsden
PERSON	Crimsworth
PERSON	Crimsworth
