type	entity
PERSON	Gutenberg Li
PERSON	Benjamin Jowett
PERSON	Sue Asscher
PERSON	David Widger
PERSON	Prince
ORGANIZATION	Plato Translated
PERSON	Benjamin Jowett
ORGANIZATION	Plato
PERSON	Socrates
PERSON	Xenophon
PERSON	Socrates
PERSON	Hermogenes
PERSON	Socrates
PERSON	Socrates
ORGANIZATION	Cic de Orat
PERSON	Socrates
LOCATION	Crito
PERSON	Socrates
ORGANIZATION	Plato
PERSON	Socrates
ORGANIZATION	Plato
ORGANIZATION	Plato
PERSON	Plato
PERSON	Xenophon
PERSON	Xeno phon
ORGANIZATION	Plato
PERSON	Socrates
PERSON	Socrates
PERSON	Plato
ORGANIZATION	Plato
PERSON	Plato
PERSON	Socrates
ORGANIZATION	Delphi
PERSON	Chaerephon
PERSON	Riddell
PERSON	Socrates
PERSON	Socrates
ORGANIZATION	Plato
PERSON	Socrates
PERSON	Xenophon
PERSON	Plato
PERSON	Socrates
PERSON	Socrates
PERSON	Socrates
ORGANIZATION	Delphi
PERSON	Socrates
PERSON	Meletus
PERSON	Meletus
ORGANIZATION	Socrates
PERSON	Socrates
PERSON	Socrates
LOCATION	Potidaea
LOCATION	Amphipolis
LOCATION	Athens
PERSON	Anytus
PERSON	Socrates
PERSON	Plato
ORGANIZATION	Plato
PERSON	Socrates
PERSON	Socrates
PERSON	Socrates
PERSON	Socrates
PERSON	Socrates
PERSON	Socrates
PERSON	Meletus
PERSON	Socrates
PERSON	Xenophon
ORGANIZATION	Plato
PERSON	Phaedo Symp
PERSON	Xenophon Memor
ORGANIZATION	State
PERSON	Plato
PERSON	Socrates
PERSON	Socrates
PERSON	Socrates
PERSON	Anaxagoras
PERSON	Socrates
PERSON	Schleiermacher
PERSON	Socrates
ORGANIZATION	Plato
PERSON	Socrates
ORGANIZATION	Aristo
PERSON	Socrates
PERSON	Plato
LOCATION	Athens
PERSON	Anytus
PERSON	Socrates
PERSON	Socrates
PERSON	Meletus
LOCATION	Leontium
PERSON	Hippias
LOCATION	Athens
PERSON	Callias
PERSON	Hipponicus
PERSON	Callias
PERSON	Socrates
LOCATION	Athens
LOCATION	Athens
ORGANIZATION	Delphi
PERSON	Chaerephon
ORGANIZATION	Delphi
PERSON	Chaerephon
LOCATION	Athens
PERSON	Socrates
PERSON	Socrates
PERSON	Socrates
PERSON	Mele
PERSON	Lycon
PERSON	Lycon
LOCATION	Athens
PERSON	Meletus
PERSON	Socrates
LOCATION	Athens
PERSON	Meletus
PERSON	Socrates
PERSON	Meletus
PERSON	Meletus
PERSON	Mele
PERSON	Meletus
PERSON	Mele
PERSON	Meletus
PERSON	Anaxagoras
LOCATION	Anaxagoras
PERSON	Anaxagoras
