type	entity
PERSON	Mark Twain
PERSON	Samuel Clemems
PERSON	Mark Twain Samuel L Clemens
LOCATION	Bergen
LOCATION	Europe
PERSON	Harris
LOCATION	Europe
PERSON	Harris
PERSON	Harris
PERSON	Brandt
LOCATION	Hamburg
LOCATION	Frankfort
LOCATION	Gutenburg
LOCATION	Goethe
LOCATION	Frankfort
PERSON	Charlemagne
PERSON	Charlemagne
LOCATION	Frankfort
LOCATION	Frankfort
LOCATION	Frankfort
LOCATION	Frankfort
LOCATION	Frankfort
LOCATION	Hamburg
LOCATION	Frankfort
LOCATION	BASLE
LOCATION	ROTTERDAM
PERSON	Kiefer
PERSON	Garnharn
LOCATION	Frankfort
LOCATION	Frankfort
PERSON	Romer
PERSON	Queen
LOCATION	Bergen
LOCATION	Bergen
LOCATION	Bergen
LOCATION	Heidelberg Landing
LOCATION	Heidelberg
PERSON	PORTIER
LOCATION	New York
PERSON	Baden
LOCATION	Germany
LOCATION	Heidelberg
LOCATION	Schloss Hotel
LOCATION	Castle Heidelberg
LOCATION	Neckar
LOCATION	Heidelberg
PERSON	Neckar
ORGANIZATION	Neckar
LOCATION	Neckar
ORGANIZATION	Heidelberg Castle
ORGANIZATION	Castle
PERSON	Neckar
LOCATION	Heidelberg
LOCATION	Heidelberg
LOCATION	California
PERSON	Jim Baker
PERSON	Jim Baker
PERSON	Baker
PERSON	Don
PERSON	Baker
ORGANIZATION	Blue Jays
LOCATION	United States
LOCATION	Nova Scotia
ORGANIZATION	Yo Semite
LOCATION	Heidelberg
LOCATION	Heidelberg
ORGANIZATION	Anglo American Club
LOCATION	Heidelberg
ORGANIZATION	KNEIP
LOCATION	Heidelberg
PERSON	Schloss
LOCATION	Germany
ORGANIZATION	White Cap Corps
ORGANIZATION	White Corps
ORGANIZATION	White Corps
LOCATION	Germany
LOCATION	Heidelberg
LOCATION	Germany
PERSON	Bismarck
LOCATION	Neckar
ORGANIZATION	Corps
LOCATION	Germany
ORGANIZATION	Corps
LOCATION	Heidelberg
LOCATION	Germany
PERSON	Strasburg
LOCATION	Heidelberg
ORGANIZATION	Prussian Corps
PERSON	Paul de Cassagnac
LOCATION	Paris
PERSON	Gambetta
PERSON	Fourtou
ORGANIZATION	French Assembly
PERSON	Gambetta
LOCATION	America
PERSON	Gambetta
LOCATION	FRANCE
PERSON	Fourtou
PERSON	Gambetta
PERSON	Fourtou
PERSON	Plessis Piquet
PERSON	Mark Twain M Fourtou
PERSON	Gatling
PERSON	M Gambetta
LOCATION	France
PERSON	Dawn
PERSON	Fourtou
PERSON	Fourtou
ORGANIZATION	Whereupon M Noir
LOCATION	Pacific
PERSON	Fourtou
PERSON	Fourtou
PERSON	Plessis Piquet
PERSON	Gambetta
PERSON	Fourtou
LOCATION	France
PERSON	Gambetta
LOCATION	FRANCE
LOCATION	France
PERSON	Gambetta
LOCATION	Paris
LOCATION	Mannheim
PERSON	Lear
LOCATION	Germany
PERSON	Shakespeare
LOCATION	Germany
PERSON	Mannheim
PERSON	Baden
LOCATION	Europe
LOCATION	Mannheim
PERSON	Wagner
LOCATION	Munich
PERSON	Wagner
PERSON	Wagner
PERSON	Wagner
PERSON	Lohengrin
PERSON	Wagner
PERSON	Wagner
LOCATION	Germany
PERSON	JAWOHL BEI GOTT
LOCATION	Hanover
LOCATION	Mannheim
LOCATION	Munich
LOCATION	Heidelberg
LOCATION	Heidelberg
LOCATION	Hanover
LOCATION	Germany
PERSON	HIMMEL ABER
LOCATION	Hanover Hamburg
PERSON	King Lear
PERSON	Lear
PERSON	Wallack
LOCATION	Munich
LOCATION	Germany
LOCATION	America
LOCATION	Mannheim
PERSON	Lear
LOCATION	Mississippi
LOCATION	Bavaria
LOCATION	Munich
PERSON	King
PERSON	King
LOCATION	Heidelberg
LOCATION	Germany
PERSON	Vogel Mu
PERSON	Dietz
PERSON	Vogel
PERSON	Dietz
PERSON	Schumann
ORGANIZATION	Turner
LOCATION	Rhine
LOCATION	Orient
LOCATION	Europe
PERSON	Harris
PERSON	Neckar
PERSON	Harris
LOCATION	Germany
PERSON	ICH VERSTEHE NUR DEUTCH
PERSON	Neckar
LOCATION	Switzerland
PERSON	Wimpfen
PERSON	Wimpfen
LOCATION	Heidelberg
PERSON	Neckar
LOCATION	Heilbronn
PERSON	von Berlichingen
LOCATION	Square Tower
PERSON	Heilbronn
PERSON	Harris
LOCATION	Europe
PERSON	Arthur
ORGANIZATION	Time
PERSON	Tilly
PERSON	Go tz von Berlichingen
LOCATION	Heilbronn
PERSON	Neckar
LOCATION	Bavaria
PERSON	Robin Hood
LOCATION	Square Tower
LOCATION	Heilbronn
LOCATION	Berlichingen
PERSON	Arthur
LOCATION	America
LOCATION	Europe
LOCATION	Heilbronn
PERSON	Harris
PERSON	Adam
PERSON	Harris
PERSON	Harris
PERSON	Harris
PERSON	Harris
PERSON	Harris
PERSON	Harris
PERSON	Harris
PERSON	Harris
PERSON	Harris
PERSON	Arthur
PERSON	Harris
PERSON	Harris
LOCATION	Europe
LOCATION	Heidelberg
LOCATION	Germany
LOCATION	Heilbronn
PERSON	Berlichingen
LOCATION	Paris Salon
PERSON	Neckar
PERSON	Neckar
ORGANIZATION	Schloss Hotel
LOCATION	Heilbronn
LOCATION	Heidelberg
PERSON	Harris
LOCATION	Heidelberg
LOCATION	Germany
LOCATION	Neckar
PERSON	Neckar
PERSON	Neckar
PERSON	Neckar
PERSON	Hornberg Go tz von Berlichingen
LOCATION	Rhine
LOCATION	Rhine
LOCATION	Hornberg
LOCATION	Hornberg
PERSON	Gertrude
PERSON	Wendel Lobenfeld
PERSON	von Berlichingen
PERSON	Specter
