POS	lemma	word
NN	home	Home
NN	search	Search
VB	browse	Browse
NNS	collection	Collections
PRP$	my	My
NN	account	Account
IN	about	About
NN	image	image
NN	dc	DC
NN	network	Network
NNP	Digital	Digital
NNP	Commons	Commons
NN	network	Network
VB	skip	Skip
TO	to	to
JJ	main	main
NN	content	content
NN	image	image
NNS	digitalcommon	DigitalCommons
NNP	University	University
IN	of	of
NNP	Nebraska	Nebraska
NNP	Lincoln	Lincoln
NNP	DigitalCommons	DigitalCommons
NNP	University	University
IN	of	of
NNP	Nebraska	Nebraska
NNP	Lincoln	Lincoln
PRP$	my	My
NN	account	Account
NN	faq	FAQ
IN	about	About
NN	home	Home
NN	home	Home
NN	gt	gt
NNS	library	Libraries
NN	gt	gt
NN	e	E
NNS	text	Texts
IN	in	in
JJ	american	American
NNS	study	Studies
NN	image	image
JJ	electronic	Electronic
NNS	text	Texts
IN	in	in
JJ	american	American
NNS	study	Studies
NNS	library	Libraries
IN	at	at
NNP	University	University
IN	of	of
NNP	Nebraska	Nebraska
NNP	Lincoln	Lincoln
NNP	Electronic	Electronic
NNS	text	Texts
IN	in	in
JJ	american	American
NNS	study	Studies
DT	the	The
JJ	following	following
NNS	material	materials
VBP	be	are
JJ	electronic	electronic
NNS	text	texts
IN	of	of
NNS	document	documents
JJ	primary	primary
NNS	text	texts
CC	and	and
NN	literature	literature
VBN	associate	associated
IN	with	with
DT	the	the
NN	history	history
CC	and	and
NN	culture	culture
IN	of	of
DT	the	the
NNP	United	United
NNPS	States	States
DT	all	All
NNS	material	materials
VBP	be	are
JJ	open	open
NN	access	access
JJ	full	full
NN	text	text
NN	pdf	PDF
NNS	edition	editions
CC	and	and
VBP	be	are
VBN	present	presented
IN	for	for
DT	the	the
NN	use	use
IN	of	of
NNS	teacher	teachers
NNS	student	students
CC	and	and
NNS	researcher	researchers
NNS	user	Users
VBP	be	are
VBN	invite	invited
TO	to	to
VB	browse	browse
NN	download	download
IN	save	save
NN	print	print
CC	and	and
NN	link	link
TO	to	to
DT	any	any
IN	of	of
DT	these	these
NNS	document	documents
CC	but	but
VBP	be	are
VBN	ask	asked
RB	not	not
TO	to	to
NNP	re	re
NNP	post	post
CC	or	or
NNP	re	re
VB	publish	publish
PRP	they	them
RB	elsewhere	elsewhere
IN	without	without
NN	permission	permission
IN	of	of
DT	the	the
NN	depositor	depositor
DT	this	This
NN	series	series
VBZ	be	is
VBN	administer	administered
IN	by	by
NNP	Paul	Paul
NNP	Royster	Royster
NNP	proyster	proyster
NNP	unl	unl
NNP	edu	edu
NNS	person	Persons
VBG	wish	wishing
TO	to	to
NN	deposit	deposit
JJ	additional	additional
NNS	material	materials
VBP	be	are
VBN	encourage	encouraged
TO	to	to
VB	contact	contact
PRP	he	him
VB	follow	Follow
NN	index	index
NN	jump	Jump
TO	to	to
CD	1588	1588
CD	1588	1588
NN	pdf	PDF
DT	a	A
NN	brief	Brief
CC	and	and
JJ	true	True
NN	report	Report
IN	of	of
DT	the	the
JJ	new	New
VBN	find	Found
NN	land	Land
IN	of	of
NNP	Virginia	Virginia
CD	1588	1588
NNP	Thomas	Thomas
NNP	Hariot	Hariot
CC	and	and
NNP	Paul	Paul
NNP	Royster	Royster
NN	editor	editor
CD	1616	1616
CD	1616	1616
NN	pdf	PDF
DT	a	A
NN	description	Description
IN	of	of
NNP	New	New
NNP	England	England
CD	1616	1616
DT	a	An
JJ	online	Online
JJ	electronic	Electronic
NN	text	Text
NN	edition	Edition
NNP	John	John
NNP	Smith	Smith
NNP	Captain	Captain
NN	amp	amp
NN	admiral	Admiral
CC	and	and
NNP	Paul	Paul
NNP	Royster	Royster
NN	editor	editor
CD	1630	1630
CD	1630	1630
NNP	PDF	PDF
NNS	god	Gods
VBP	promise	Promise
TO	to	to
PRP$	he	His
NNP	Plantation	Plantation
CD	1630	1630
NNP	John	John
NNP	Cotton	Cotton
CC	and	and
NNP	Reiner	Reiner
NNP	Smolinski	Smolinski
NN	editor	Editor
CD	1637	1637
CD	1637	1637
NN	pdf	PDF
DT	a	A
JJ	true	True
NN	relation	Relation
IN	of	of
DT	the	the
JJ	late	Late
NNP	Battell	Battell
VBN	fight	fought
IN	in	in
NNP	New	New
NNP	England	England
IN	between	between
DT	the	the
NNP	English	English
CC	and	and
DT	the	the
NNS	salvage	Salvages
IN	with	With
DT	the	the
JJ	present	present
NN	state	state
IN	of	of
NNS	thing	things
RB	there	there
CD	1637	1637
NNP	Philip	Philip
NNP	Vincent	Vincent
NN	p	P
NN	vincentius	Vincentius
CC	and	and
NNP	Paul	Paul
NNP	Royster	Royster
NN	editor	editor
CD	1638	1638
CD	1638	1638
NNP	PDF	PDF
NNS	newe	Newes
IN	from	from
NNP	America	America
CC	or	Or
DT	a	A
JJ	new	New
CC	and	and
NN	experimentall	Experimentall
NN	discoverie	Discoverie
IN	of	of
NNP	New	New
NNP	England	England
VBG	contain	Containing
DT	a	A
NN	trve	Trve
NN	relation	Relation
IN	of	of
PRP$	they	Their
NN	war	War
IN	like	like
NNS	proceedings	Proceedings
DT	these	These
CD	two	Two
NNS	yeare	Yeares
JJ	last	Last
NN	past	Past
IN	with	with
DT	a	a
NN	figure	Figure
IN	of	of
DT	the	the
JJ	indian	Indian
NNP	Fort	Fort
CC	or	or
NNP	Palizado	Palizado
NNP	John	John
NNP	Underhill	Underhill
CC	and	and
