POS	lemma	word
NNP	NYTimes	NYTimes
NNP	com	com
RB	no	no
RB	longer	longer
VBZ	support	supports
NN	internet	Internet
NNP	Explorer	Explorer
CD	9	9
CC	or	or
JJR	earlier	earlier
UH	please	Please
VB	upgrade	upgrade
PRP$	you	your
NN	browser	browser
VB	learn	LEARN
JJR	more	MORE
NNS	section	Sections
NN	home	Home
NN	search	Search
VB	skip	Skip
TO	to	to
JJ	content	content
VB	skip	Skip
TO	to	to
NNP	navigation	navigation
NNP	View	View
NNP	mobile	mobile
NN	version	version
DT	the	The
NNP	New	New
NNP	York	York
NNP	Times	Times
NNPS	Archives	Archives
NNP	EXISTENTIALISM	EXISTENTIALISM
NNPS	SEMIOTICS	SEMIOTICS
CC	and	AND
JJ	iced	ICED
NN	tea	TEA
NN	search	Search
VBP	subscribe	Subscribe
RB	now	Now
VB	log	Log
IN	in	In
CD	0	0
NNS	setting	Settings
JJ	close	Close
NN	search	search
NN	site	Site
NN	search	Search
NN	navigation	Navigation
NN	search	Search
NNS	nytime	NYTimes
NN	com	com
JJ	clear	Clear
DT	this	this
NN	text	text
NN	input	input
VBP	go	Go
NNP	https	https
NNP	nyti	nyti
NN	ms	ms
NN	29derp0	29DeRP0
VBG	load	Loading
VB	see	See
IN	next	next
NNS	article	articles
VBP	see	See
JJ	previous	previous
NNS	article	articles
NN	site	Site
NN	navigation	Navigation
NN	site	Site
JJ	mobile	Mobile
NN	navigation	Navigation
NN	advertisement	Advertisement
NNS	archive	Archives
CD	1985	1985
NNP	EXISTENTIALISM	EXISTENTIALISM
NNS	semiotic	SEMIOTICS
CC	and	AND
JJ	iced	ICED
NN	tea	TEA
IN	by	By
NNP	ROGER	ROGER
NNP	KIMBALL	KIMBALL
VBP	continue	Continue
VBG	read	reading
DT	the	the
JJ	main	main
NN	story	story
NN	share	Share
DT	this	This
NN	page	Page
VBP	continue	Continue
VBG	read	reading
DT	the	the
JJ	main	main
NN	story	story
NN	image	image
DT	the	The
NN	article	article
IN	as	as
PRP	it	it
RB	originally	originally
VBD	appear	appeared
NN	view	View
NN	page	page
IN	in	in
NNP	TimesMachine	TimesMachine
NNP	Page	Page
CD	007009	007009
DT	the	The
NNP	New	New
